Filename:	C:\Documents and Settings\Bruker\Desktop\EPR Data\Watts\Henry\TEMPO\DLPC LUV 22-06-18\02_DLPC_LUV.par	 Date: 06/22/2018   Time: 15:25

Slice 1
X [G]	Y []	Intensity
3250.000000	0.000000	187.156250
3250.097656	0.000000	208.156250
3250.195557	0.000000	90.156250
3250.293213	0.000000	247.156250
3250.391113	0.000000	114.156250
3250.488770	0.000000	133.156250
3250.586426	0.000000	239.156250
3250.684326	0.000000	199.156250
3250.781982	0.000000	218.156250
3250.879883	0.000000	141.156250
3250.977539	0.000000	136.156250
3251.075195	0.000000	319.156250
3251.173096	0.000000	231.156250
3251.270752	0.000000	107.156250
3251.368408	0.000000	72.156250
3251.466309	0.000000	41.156250
3251.563965	0.000000	95.156250
3251.661865	0.000000	110.156250
3251.759521	0.000000	216.156250
3251.857178	0.000000	147.156250
3251.955078	0.000000	73.156250
3252.052734	0.000000	157.156250
3252.150635	0.000000	133.156250
3252.248291	0.000000	155.156250
3252.345947	0.000000	113.156250
3252.443848	0.000000	262.156250
3252.541504	0.000000	247.156250
3252.639404	0.000000	367.156250
3252.737061	0.000000	291.156250
3252.834717	0.000000	114.156250
3252.932617	0.000000	26.156250
3253.030273	0.000000	184.156250
3253.128174	0.000000	303.156250
3253.225830	0.000000	309.156250
3253.323486	0.000000	76.156250
3253.421387	0.000000	10.156250
3253.519043	0.000000	24.156250
3253.616699	0.000000	51.156250
3253.714600	0.000000	77.156250
3253.812256	0.000000	231.156250
3253.910156	0.000000	299.156250
3254.007813	0.000000	286.156250
3254.105469	0.000000	329.156250
3254.203369	0.000000	332.156250
3254.301025	0.000000	124.156250
3254.398926	0.000000	272.156250
3254.496582	0.000000	209.156250
3254.594238	0.000000	141.156250
3254.692139	0.000000	113.156250
3254.789795	0.000000	149.156250
3254.887695	0.000000	269.156250
3254.985352	0.000000	246.156250
3255.083008	0.000000	251.156250
3255.180908	0.000000	354.156250
3255.278564	0.000000	125.156250
3255.376465	0.000000	-4.843750
3255.474121	0.000000	55.156250
3255.571777	0.000000	210.156250
3255.669678	0.000000	200.156250
3255.767334	0.000000	106.156250
3255.864990	0.000000	70.156250
3255.962891	0.000000	258.156250
3256.060547	0.000000	330.156250
3256.158447	0.000000	286.156250
3256.256104	0.000000	378.156250
3256.353760	0.000000	114.156250
3256.451660	0.000000	93.156250
3256.549316	0.000000	265.156250
3256.647217	0.000000	382.156250
3256.744873	0.000000	338.156250
3256.842529	0.000000	254.156250
3256.940430	0.000000	286.156250
3257.038086	0.000000	206.156250
3257.135986	0.000000	165.156250
3257.233643	0.000000	319.156250
3257.331299	0.000000	312.156250
3257.429199	0.000000	248.156250
3257.526855	0.000000	249.156250
3257.624512	0.000000	242.156250
3257.722412	0.000000	162.156250
3257.820068	0.000000	38.156250
3257.917969	0.000000	93.156250
3258.015625	0.000000	153.156250
3258.113281	0.000000	287.156250
3258.211182	0.000000	365.156250
3258.308838	0.000000	518.156250
3258.406738	0.000000	471.156250
3258.504395	0.000000	259.156250
3258.602051	0.000000	318.156250
3258.699951	0.000000	344.156250
3258.797607	0.000000	164.156250
3258.895508	0.000000	237.156250
3258.993164	0.000000	197.156250
3259.090820	0.000000	162.156250
3259.188721	0.000000	154.156250
3259.286377	0.000000	174.156250
3259.384277	0.000000	113.156250
3259.481934	0.000000	334.156250
3259.579590	0.000000	405.156250
3259.677490	0.000000	361.156250
3259.775146	0.000000	585.156250
3259.872803	0.000000	411.156250
3259.970703	0.000000	229.156250
3260.068359	0.000000	175.156250
3260.166260	0.000000	171.156250
3260.263916	0.000000	198.156250
3260.361572	0.000000	213.156250
3260.459473	0.000000	294.156250
3260.557129	0.000000	281.156250
3260.655029	0.000000	146.156250
3260.752686	0.000000	241.156250
3260.850342	0.000000	332.156250
3260.948242	0.000000	316.156250
3261.045898	0.000000	306.156250
3261.143799	0.000000	239.156250
3261.241455	0.000000	56.156250
3261.339111	0.000000	186.156250
3261.437012	0.000000	289.156250
3261.534668	0.000000	347.156250
3261.632568	0.000000	370.156250
3261.730225	0.000000	224.156250
3261.827881	0.000000	247.156250
3261.925781	0.000000	176.156250
3262.023438	0.000000	167.156250
3262.121094	0.000000	283.156250
3262.218994	0.000000	419.156250
3262.316650	0.000000	300.156250
3262.414551	0.000000	300.156250
3262.512207	0.000000	252.156250
3262.609863	0.000000	242.156250
3262.707764	0.000000	195.156250
3262.805420	0.000000	301.156250
3262.903320	0.000000	322.156250
3263.000977	0.000000	285.156250
3263.098633	0.000000	131.156250
3263.196533	0.000000	231.156250
3263.294189	0.000000	173.156250
3263.392090	0.000000	100.156250
3263.489746	0.000000	107.156250
3263.587402	0.000000	189.156250
3263.685303	0.000000	277.156250
3263.782959	0.000000	148.156250
3263.880859	0.000000	108.156250
3263.978516	0.000000	175.156250
3264.076172	0.000000	174.156250
3264.174072	0.000000	195.156250
3264.271729	0.000000	351.156250
3264.369385	0.000000	451.156250
3264.467285	0.000000	474.156250
3264.564941	0.000000	362.156250
3264.662842	0.000000	337.156250
3264.760498	0.000000	502.156250
3264.858154	0.000000	508.156250
3264.956055	0.000000	471.156250
3265.053711	0.000000	459.156250
3265.151611	0.000000	328.156250
3265.249268	0.000000	389.156250
3265.346924	0.000000	288.156250
3265.444824	0.000000	236.156250
3265.542480	0.000000	389.156250
3265.640381	0.000000	378.156250
3265.738037	0.000000	260.156250
3265.835693	0.000000	237.156250
3265.933594	0.000000	271.156250
3266.031250	0.000000	263.156250
3266.129150	0.000000	157.156250
3266.226807	0.000000	143.156250
3266.324463	0.000000	194.156250
3266.422363	0.000000	415.156250
3266.520020	0.000000	124.156250
3266.617676	0.000000	47.156250
3266.715576	0.000000	137.156250
3266.813232	0.000000	-9.843750
3266.911133	0.000000	8.156250
3267.008789	0.000000	171.156250
3267.106445	0.000000	359.156250
3267.204346	0.000000	555.156250
3267.302002	0.000000	441.156250
3267.399902	0.000000	242.156250
3267.497559	0.000000	31.156250
3267.595215	0.000000	253.156250
3267.693115	0.000000	517.156250
3267.790771	0.000000	338.156250
3267.888672	0.000000	293.156250
3267.986328	0.000000	55.156250
3268.083984	0.000000	152.156250
3268.181885	0.000000	272.156250
3268.279541	0.000000	232.156250
3268.377441	0.000000	206.156250
3268.475098	0.000000	231.156250
3268.572754	0.000000	320.156250
3268.670654	0.000000	308.156250
3268.768311	0.000000	278.156250
3268.865967	0.000000	225.156250
3268.963867	0.000000	299.156250
3269.061523	0.000000	159.156250
3269.159424	0.000000	303.156250
3269.257080	0.000000	259.156250
3269.354736	0.000000	98.156250
3269.452637	0.000000	150.156250
3269.550293	0.000000	242.156250
3269.648193	0.000000	256.156250
3269.745850	0.000000	32.156250
3269.843506	0.000000	107.156250
3269.941406	0.000000	140.156250
3270.039063	0.000000	179.156250
3270.136963	0.000000	270.156250
3270.234619	0.000000	325.156250
3270.332275	0.000000	306.156250
3270.430176	0.000000	313.156250
3270.527832	0.000000	344.156250
3270.625732	0.000000	236.156250
3270.723389	0.000000	259.156250
3270.821045	0.000000	254.156250
3270.918945	0.000000	236.156250
3271.016602	0.000000	224.156250
3271.114258	0.000000	280.156250
3271.212158	0.000000	282.156250
3271.309814	0.000000	210.156250
3271.407715	0.000000	304.156250
3271.505371	0.000000	419.156250
3271.603027	0.000000	428.156250
3271.700928	0.000000	418.156250
3271.798584	0.000000	343.156250
3271.896484	0.000000	333.156250
3271.994141	0.000000	443.156250
3272.091797	0.000000	510.156250
3272.189697	0.000000	263.156250
3272.287354	0.000000	200.156250
3272.385254	0.000000	139.156250
3272.482910	0.000000	339.156250
3272.580566	0.000000	400.156250
3272.678467	0.000000	227.156250
3272.776123	0.000000	411.156250
3272.873779	0.000000	527.156250
3272.971680	0.000000	538.156250
3273.069336	0.000000	374.156250
3273.167236	0.000000	235.156250
3273.264893	0.000000	250.156250
3273.362549	0.000000	211.156250
3273.460449	0.000000	296.156250
3273.558105	0.000000	399.156250
3273.656006	0.000000	239.156250
3273.753662	0.000000	277.156250
3273.851318	0.000000	536.156250
3273.949219	0.000000	516.156250
3274.046875	0.000000	357.156250
3274.144775	0.000000	401.156250
3274.242432	0.000000	177.156250
3274.340088	0.000000	340.156250
3274.437988	0.000000	359.156250
3274.535645	0.000000	439.156250
3274.633545	0.000000	454.156250
3274.731201	0.000000	620.156250
3274.828857	0.000000	587.156250
3274.926758	0.000000	628.156250
3275.024414	0.000000	578.156250
3275.122070	0.000000	553.156250
3275.219971	0.000000	681.156250
3275.317627	0.000000	729.156250
3275.415527	0.000000	710.156250
3275.513184	0.000000	921.156250
3275.610840	0.000000	965.156250
3275.708740	0.000000	1087.156250
3275.806396	0.000000	982.156250
3275.904297	0.000000	880.156250
3276.001953	0.000000	985.156250
3276.099609	0.000000	1221.156250
3276.197510	0.000000	1248.156250
3276.295166	0.000000	988.156250
3276.393066	0.000000	678.156250
3276.490723	0.000000	792.156250
3276.588379	0.000000	756.156250
3276.686279	0.000000	739.156250
3276.783936	0.000000	768.156250
3276.881836	0.000000	827.156250
3276.979492	0.000000	971.156250
3277.077148	0.000000	1373.156250
3277.175049	0.000000	1950.156250
3277.272705	0.000000	2517.156250
3277.370361	0.000000	3076.156250
3277.468262	0.000000	4188.156250
3277.565918	0.000000	5470.156250
3277.663818	0.000000	7098.156250
3277.761475	0.000000	8954.156250
3277.859131	0.000000	11276.156250
3277.957031	0.000000	13463.156250
3278.054688	0.000000	15835.156250
3278.152588	0.000000	17952.156250
3278.250244	0.000000	20115.156250
3278.347900	0.000000	21705.156250
3278.445801	0.000000	22794.156250
3278.543457	0.000000	23029.156250
3278.641357	0.000000	22605.156250
3278.739014	0.000000	20983.156250
3278.836670	0.000000	18340.156250
3278.934570	0.000000	14998.156250
3279.032227	0.000000	10965.156250
3279.130127	0.000000	6527.156250
3279.227783	0.000000	1858.156250
3279.325439	0.000000	-2751.843750
3279.423340	0.000000	-6989.843750
3279.520996	0.000000	-10685.843750
3279.618652	0.000000	-13696.843750
3279.716553	0.000000	-15954.843750
3279.814209	0.000000	-17461.843750
3279.912109	0.000000	-18254.843750
3280.009766	0.000000	-18124.843750
3280.107422	0.000000	-17330.843750
3280.205322	0.000000	-16346.843750
3280.302979	0.000000	-15064.843750
3280.400879	0.000000	-13654.843750
3280.498535	0.000000	-11975.843750
3280.596191	0.000000	-10645.843750
3280.694092	0.000000	-9115.843750
3280.791748	0.000000	-7879.843750
3280.889648	0.000000	-6684.843750
3280.987305	0.000000	-5483.843750
3281.084961	0.000000	-4692.843750
3281.182861	0.000000	-4004.843750
3281.280518	0.000000	-3329.843750
3281.378418	0.000000	-2835.843750
3281.476074	0.000000	-2500.843750
3281.573730	0.000000	-2340.843750
3281.671631	0.000000	-2124.843750
3281.769287	0.000000	-1848.843750
3281.866943	0.000000	-1869.843750
3281.964844	0.000000	-1711.843750
3282.062500	0.000000	-1645.843750
3282.160400	0.000000	-1531.843750
3282.258057	0.000000	-1516.843750
3282.355713	0.000000	-1395.843750
3282.453613	0.000000	-1417.843750
3282.551270	0.000000	-1382.843750
3282.649170	0.000000	-1296.843750
3282.746826	0.000000	-1077.843750
3282.844482	0.000000	-1021.843750
3282.942383	0.000000	-899.843750
3283.040039	0.000000	-872.843750
3283.137939	0.000000	-760.843750
3283.235596	0.000000	-622.843750
3283.333252	0.000000	-526.843750
3283.431152	0.000000	-395.843750
3283.528809	0.000000	-174.843750
3283.626709	0.000000	-151.843750
3283.724365	0.000000	-13.843750
3283.822021	0.000000	-83.843750
3283.919922	0.000000	-100.843750
3284.017578	0.000000	-261.843750
3284.115234	0.000000	-201.843750
3284.213135	0.000000	3.156250
3284.310791	0.000000	-146.843750
3284.408691	0.000000	-78.843750
3284.506348	0.000000	-103.843750
3284.604004	0.000000	-75.843750
3284.701904	0.000000	-53.843750
3284.799561	0.000000	-159.843750
3284.897461	0.000000	-313.843750
3284.995117	0.000000	-150.843750
3285.092773	0.000000	-78.843750
3285.190674	0.000000	-11.843750
3285.288330	0.000000	3.156250
3285.386230	0.000000	-6.843750
3285.483887	0.000000	28.156250
3285.581543	0.000000	12.156250
3285.679443	0.000000	56.156250
3285.777100	0.000000	182.156250
3285.874756	0.000000	102.156250
3285.972656	0.000000	148.156250
3286.070313	0.000000	113.156250
3286.168213	0.000000	99.156250
3286.265869	0.000000	-80.843750
3286.363525	0.000000	-46.843750
3286.461426	0.000000	201.156250
3286.559082	0.000000	128.156250
3286.656982	0.000000	59.156250
3286.754639	0.000000	61.156250
3286.852295	0.000000	-19.843750
3286.950195	0.000000	-109.843750
3287.047852	0.000000	-51.843750
3287.145752	0.000000	-11.843750
3287.243408	0.000000	-129.843750
3287.341064	0.000000	-71.843750
3287.438965	0.000000	21.156250
3287.536621	0.000000	-96.843750
3287.634521	0.000000	54.156250
3287.732178	0.000000	99.156250
3287.829834	0.000000	196.156250
3287.927734	0.000000	185.156250
3288.025391	0.000000	86.156250
3288.123047	0.000000	-7.843750
3288.220947	0.000000	-116.843750
3288.318604	0.000000	-76.843750
3288.416504	0.000000	-2.843750
3288.514160	0.000000	-113.843750
3288.611816	0.000000	106.156250
3288.709717	0.000000	2.156250
3288.807373	0.000000	48.156250
3288.905273	0.000000	-23.843750
3289.002930	0.000000	-64.843750
3289.100586	0.000000	-82.843750
3289.198486	0.000000	-96.843750
3289.296143	0.000000	87.156250
3289.394043	0.000000	57.156250
3289.491699	0.000000	150.156250
3289.589355	0.000000	83.156250
3289.687256	0.000000	-0.843750
3289.784912	0.000000	115.156250
3289.882813	0.000000	135.156250
3289.980469	0.000000	79.156250
3290.078125	0.000000	127.156250
3290.176025	0.000000	-42.843750
3290.273682	0.000000	60.156250
3290.371338	0.000000	115.156250
3290.469238	0.000000	55.156250
3290.566895	0.000000	47.156250
3290.664795	0.000000	49.156250
3290.762451	0.000000	174.156250
3290.860107	0.000000	218.156250
3290.958008	0.000000	95.156250
3291.055664	0.000000	134.156250
3291.153564	0.000000	148.156250
3291.251221	0.000000	178.156250
3291.348877	0.000000	82.156250
3291.446777	0.000000	213.156250
3291.544434	0.000000	338.156250
3291.642334	0.000000	353.156250
3291.739990	0.000000	384.156250
3291.837646	0.000000	289.156250
3291.935547	0.000000	340.156250
3292.033203	0.000000	533.156250
3292.131104	0.000000	703.156250
3292.228760	0.000000	568.156250
3292.326416	0.000000	519.156250
3292.424316	0.000000	723.156250
3292.521973	0.000000	885.156250
3292.619629	0.000000	754.156250
3292.717529	0.000000	923.156250
3292.815186	0.000000	1084.156250
3292.913086	0.000000	1169.156250
3293.010742	0.000000	1173.156250
3293.108398	0.000000	1096.156250
3293.206299	0.000000	1243.156250
3293.303955	0.000000	1190.156250
3293.401855	0.000000	1207.156250
3293.499512	0.000000	1192.156250
3293.597168	0.000000	1082.156250
3293.695068	0.000000	1288.156250
3293.792725	0.000000	1673.156250
3293.890625	0.000000	1863.156250
3293.988281	0.000000	1957.156250
3294.085938	0.000000	2353.156250
3294.183838	0.000000	3000.156250
3294.281494	0.000000	3488.156250
3294.379395	0.000000	4015.156250
3294.477051	0.000000	4873.156250
3294.574707	0.000000	5829.156250
3294.672607	0.000000	6894.156250
3294.770264	0.000000	8117.156250
3294.867920	0.000000	9728.156250
3294.965820	0.000000	11426.156250
3295.063477	0.000000	13164.156250
3295.161377	0.000000	14950.156250
3295.259033	0.000000	16670.156250
3295.356689	0.000000	18159.156250
3295.454590	0.000000	19345.156250
3295.552246	0.000000	20230.156250
3295.650146	0.000000	20519.156250
3295.747803	0.000000	20013.156250
3295.845459	0.000000	18746.156250
3295.943359	0.000000	16446.156250
3296.041016	0.000000	13530.156250
3296.138916	0.000000	9917.156250
3296.236572	0.000000	5606.156250
3296.334229	0.000000	1185.156250
3296.432129	0.000000	-3610.843750
3296.529785	0.000000	-8357.843750
3296.627686	0.000000	-12521.843750
3296.725342	0.000000	-16104.843750
3296.822998	0.000000	-18860.843750
3296.920898	0.000000	-20800.843750
3297.018555	0.000000	-21930.843750
3297.116211	0.000000	-21752.843750
3297.214111	0.000000	-20942.843750
3297.311768	0.000000	-19664.843750
3297.409668	0.000000	-17915.843750
3297.507324	0.000000	-15881.843750
3297.604980	0.000000	-13579.843750
3297.702881	0.000000	-11355.843750
3297.800537	0.000000	-9510.843750
3297.898438	0.000000	-7878.843750
3297.996094	0.000000	-6200.843750
3298.093750	0.000000	-4889.843750
3298.191650	0.000000	-3984.843750
3298.289307	0.000000	-3145.843750
3298.387207	0.000000	-2393.843750
3298.484863	0.000000	-1963.843750
3298.582520	0.000000	-1453.843750
3298.680420	0.000000	-1359.843750
3298.778076	0.000000	-1379.843750
3298.875977	0.000000	-1187.843750
3298.973633	0.000000	-1194.843750
3299.071289	0.000000	-1265.843750
3299.169189	0.000000	-1207.843750
3299.266846	0.000000	-1429.843750
3299.364502	0.000000	-1379.843750
3299.462402	0.000000	-1425.843750
3299.560059	0.000000	-1425.843750
3299.657959	0.000000	-1499.843750
3299.755615	0.000000	-1543.843750
3299.853271	0.000000	-1370.843750
3299.951172	0.000000	-1343.843750
3300.048828	0.000000	-1320.843750
3300.146729	0.000000	-1160.843750
3300.244385	0.000000	-977.843750
3300.342041	0.000000	-837.843750
3300.439941	0.000000	-878.843750
3300.537598	0.000000	-842.843750
3300.635498	0.000000	-739.843750
3300.733154	0.000000	-882.843750
3300.830811	0.000000	-640.843750
3300.928711	0.000000	-516.843750
3301.026367	0.000000	-630.843750
3301.124023	0.000000	-567.843750
3301.221924	0.000000	-512.843750
3301.319580	0.000000	-660.843750
3301.417480	0.000000	-784.843750
3301.515137	0.000000	-692.843750
3301.612793	0.000000	-484.843750
3301.710693	0.000000	-487.843750
3301.808350	0.000000	-485.843750
3301.906250	0.000000	-575.843750
3302.003906	0.000000	-571.843750
3302.101563	0.000000	-466.843750
3302.199463	0.000000	-448.843750
3302.297119	0.000000	-603.843750
3302.395020	0.000000	-583.843750
3302.492676	0.000000	-389.843750
3302.590332	0.000000	-273.843750
3302.688232	0.000000	-252.843750
3302.785889	0.000000	-231.843750
3302.883789	0.000000	-410.843750
3302.981445	0.000000	-494.843750
3303.079102	0.000000	-480.843750
3303.177002	0.000000	-509.843750
3303.274658	0.000000	-577.843750
3303.372314	0.000000	-457.843750
3303.470215	0.000000	-456.843750
3303.567871	0.000000	-339.843750
3303.665771	0.000000	-338.843750
3303.763428	0.000000	-336.843750
3303.861084	0.000000	-341.843750
3303.958984	0.000000	-338.843750
3304.056641	0.000000	-428.843750
3304.154541	0.000000	-456.843750
3304.252197	0.000000	-430.843750
3304.349854	0.000000	-458.843750
3304.447754	0.000000	-399.843750
3304.545410	0.000000	-246.843750
3304.643311	0.000000	-167.843750
3304.740967	0.000000	-311.843750
