3250.000000	0.000000	278.274414
3250.097656	0.000000	164.274414
3250.195557	0.000000	338.274414
3250.293213	0.000000	351.274414
3250.391113	0.000000	150.274414
3250.488770	0.000000	219.274414
3250.586426	0.000000	461.274414
3250.684326	0.000000	376.274414
3250.781982	0.000000	325.274414
3250.879883	0.000000	352.274414
3250.977539	0.000000	334.274414
3251.075195	0.000000	268.274414
3251.173096	0.000000	285.274414
3251.270752	0.000000	409.274414
3251.368408	0.000000	261.274414
3251.466309	0.000000	377.274414
3251.563965	0.000000	305.274414
3251.661865	0.000000	225.274414
3251.759521	0.000000	34.274414
3251.857178	0.000000	32.274414
3251.955078	0.000000	94.274414
3252.052734	0.000000	82.274414
3252.150635	0.000000	47.274414
3252.248291	0.000000	-17.725586
3252.345947	0.000000	10.274414
3252.443848	0.000000	136.274414
3252.541504	0.000000	224.274414
3252.639404	0.000000	212.274414
3252.737061	0.000000	120.274414
3252.834717	0.000000	38.274414
3252.932617	0.000000	-66.725586
3253.030273	0.000000	39.274414
3253.128174	0.000000	105.274414
3253.225830	0.000000	68.274414
3253.323486	0.000000	407.274414
3253.421387	0.000000	299.274414
3253.519043	0.000000	168.274414
3253.616699	0.000000	294.274414
3253.714600	0.000000	264.274414
3253.812256	0.000000	240.274414
3253.910156	0.000000	209.274414
3254.007813	0.000000	270.274414
3254.105469	0.000000	79.274414
3254.203369	0.000000	-107.725586
3254.301025	0.000000	143.274414
3254.398926	0.000000	350.274414
3254.496582	0.000000	220.274414
3254.594238	0.000000	91.274414
3254.692139	0.000000	128.274414
3254.789795	0.000000	468.274414
3254.887695	0.000000	352.274414
3254.985352	0.000000	170.274414
3255.083008	0.000000	138.274414
3255.180908	0.000000	108.274414
3255.278564	0.000000	69.274414
3255.376465	0.000000	97.274414
3255.474121	0.000000	60.274414
3255.571777	0.000000	91.274414
3255.669678	0.000000	187.274414
3255.767334	0.000000	202.274414
3255.864990	0.000000	105.274414
3255.962891	0.000000	43.274414
3256.060547	0.000000	78.274414
3256.158447	0.000000	40.274414
3256.256104	0.000000	206.274414
3256.353760	0.000000	400.274414
3256.451660	0.000000	283.274414
3256.549316	0.000000	107.274414
3256.647217	0.000000	30.274414
3256.744873	0.000000	47.274414
3256.842529	0.000000	229.274414
3256.940430	0.000000	335.274414
3257.038086	0.000000	365.274414
3257.135986	0.000000	343.274414
3257.233643	0.000000	366.274414
3257.331299	0.000000	160.274414
3257.429199	0.000000	139.274414
3257.526855	0.000000	172.274414
3257.624512	0.000000	277.274414
3257.722412	0.000000	404.274414
3257.820068	0.000000	315.274414
3257.917969	0.000000	313.274414
3258.015625	0.000000	170.274414
3258.113281	0.000000	186.274414
3258.211182	0.000000	349.274414
3258.308838	0.000000	221.274414
3258.406738	0.000000	251.274414
3258.504395	0.000000	275.274414
3258.602051	0.000000	443.274414
3258.699951	0.000000	248.274414
3258.797607	0.000000	252.274414
3258.895508	0.000000	244.274414
3258.993164	0.000000	366.274414
3259.090820	0.000000	347.274414
3259.188721	0.000000	401.274414
3259.286377	0.000000	194.274414
3259.384277	0.000000	178.274414
3259.481934	0.000000	319.274414
3259.579590	0.000000	347.274414
3259.677490	0.000000	423.274414
3259.775146	0.000000	213.274414
3259.872803	0.000000	255.274414
3259.970703	0.000000	330.274414
3260.068359	0.000000	515.274414
3260.166260	0.000000	498.274414
3260.263916	0.000000	306.274414
3260.361572	0.000000	371.274414
3260.459473	0.000000	437.274414
3260.557129	0.000000	243.274414
3260.655029	0.000000	157.274414
3260.752686	0.000000	243.274414
3260.850342	0.000000	191.274414
3260.948242	0.000000	331.274414
3261.045898	0.000000	455.274414
3261.143799	0.000000	447.274414
3261.241455	0.000000	391.274414
3261.339111	0.000000	421.274414
3261.437012	0.000000	287.274414
3261.534668	0.000000	310.274414
3261.632568	0.000000	403.274414
3261.730225	0.000000	353.274414
3261.827881	0.000000	466.274414
3261.925781	0.000000	283.274414
3262.023438	0.000000	185.274414
3262.121094	0.000000	152.274414
3262.218994	0.000000	233.274414
3262.316650	0.000000	74.274414
3262.414551	0.000000	233.274414
3262.512207	0.000000	419.274414
3262.609863	0.000000	267.274414
3262.707764	0.000000	230.274414
3262.805420	0.000000	340.274414
3262.903320	0.000000	461.274414
3263.000977	0.000000	463.274414
3263.098633	0.000000	85.274414
3263.196533	0.000000	288.274414
3263.294189	0.000000	418.274414
3263.392090	0.000000	325.274414
3263.489746	0.000000	165.274414
3263.587402	0.000000	245.274414
3263.685303	0.000000	190.274414
3263.782959	0.000000	243.274414
3263.880859	0.000000	194.274414
3263.978516	0.000000	272.274414
3264.076172	0.000000	314.274414
3264.174072	0.000000	357.274414
3264.271729	0.000000	452.274414
3264.369385	0.000000	393.274414
3264.467285	0.000000	385.274414
3264.564941	0.000000	373.274414
3264.662842	0.000000	330.274414
3264.760498	0.000000	301.274414
3264.858154	0.000000	349.274414
3264.956055	0.000000	375.274414
3265.053711	0.000000	333.274414
3265.151611	0.000000	494.274414
3265.249268	0.000000	392.274414
3265.346924	0.000000	227.274414
3265.444824	0.000000	177.274414
3265.542480	0.000000	296.274414
3265.640381	0.000000	128.274414
3265.738037	0.000000	173.274414
3265.835693	0.000000	288.274414
3265.933594	0.000000	426.274414
3266.031250	0.000000	330.274414
3266.129150	0.000000	430.274414
3266.226807	0.000000	312.274414
3266.324463	0.000000	421.274414
3266.422363	0.000000	429.274414
3266.520020	0.000000	547.274414
3266.617676	0.000000	569.274414
3266.715576	0.000000	681.274414
3266.813232	0.000000	388.274414
3266.911133	0.000000	351.274414
3267.008789	0.000000	191.274414
3267.106445	0.000000	253.274414
3267.204346	0.000000	229.274414
3267.302002	0.000000	288.274414
3267.399902	0.000000	395.274414
3267.497559	0.000000	468.274414
3267.595215	0.000000	452.274414
3267.693115	0.000000	273.274414
3267.790771	0.000000	305.274414
3267.888672	0.000000	285.274414
3267.986328	0.000000	451.274414
3268.083984	0.000000	257.274414
3268.181885	0.000000	208.274414
3268.279541	0.000000	152.274414
3268.377441	0.000000	200.274414
3268.475098	0.000000	168.274414
3268.572754	0.000000	136.274414
3268.670654	0.000000	158.274414
3268.768311	0.000000	464.274414
3268.865967	0.000000	465.274414
3268.963867	0.000000	453.274414
3269.061523	0.000000	280.274414
3269.159424	0.000000	77.274414
3269.257080	0.000000	338.274414
3269.354736	0.000000	412.274414
3269.452637	0.000000	375.274414
3269.550293	0.000000	317.274414
3269.648193	0.000000	214.274414
3269.745850	0.000000	344.274414
3269.843506	0.000000	354.274414
3269.941406	0.000000	408.274414
3270.039063	0.000000	352.274414
3270.136963	0.000000	413.274414
3270.234619	0.000000	502.274414
3270.332275	0.000000	380.274414
3270.430176	0.000000	330.274414
3270.527832	0.000000	325.274414
3270.625732	0.000000	343.274414
3270.723389	0.000000	364.274414
3270.821045	0.000000	394.274414
3270.918945	0.000000	432.274414
3271.016602	0.000000	331.274414
3271.114258	0.000000	332.274414
3271.212158	0.000000	209.274414
3271.309814	0.000000	117.274414
3271.407715	0.000000	16.274414
3271.505371	0.000000	-21.725586
3271.603027	0.000000	59.274414
3271.700928	0.000000	324.274414
3271.798584	0.000000	359.274414
3271.896484	0.000000	286.274414
3271.994141	0.000000	150.274414
3272.091797	0.000000	211.274414
3272.189697	0.000000	264.274414
3272.287354	0.000000	321.274414
3272.385254	0.000000	221.274414
3272.482910	0.000000	163.274414
3272.580566	0.000000	88.274414
3272.678467	0.000000	381.274414
3272.776123	0.000000	395.274414
3272.873779	0.000000	414.274414
3272.971680	0.000000	537.274414
3273.069336	0.000000	437.274414
3273.167236	0.000000	398.274414
3273.264893	0.000000	324.274414
3273.362549	0.000000	310.274414
3273.460449	0.000000	337.274414
3273.558105	0.000000	369.274414
3273.656006	0.000000	262.274414
3273.753662	0.000000	157.274414
3273.851318	0.000000	292.274414
3273.949219	0.000000	565.274414
3274.046875	0.000000	542.274414
3274.144775	0.000000	430.274414
3274.242432	0.000000	366.274414
3274.340088	0.000000	255.274414
3274.437988	0.000000	405.274414
3274.535645	0.000000	511.274414
3274.633545	0.000000	582.274414
3274.731201	0.000000	554.274414
3274.828857	0.000000	581.274414
3274.926758	0.000000	570.274414
3275.024414	0.000000	609.274414
3275.122070	0.000000	742.274414
3275.219971	0.000000	781.274414
3275.317627	0.000000	752.274414
3275.415527	0.000000	981.274414
3275.513184	0.000000	939.274414
3275.610840	0.000000	1134.274414
3275.708740	0.000000	1192.274414
3275.806396	0.000000	1386.274414
3275.904297	0.000000	1455.274414
3276.001953	0.000000	1467.274414
3276.099609	0.000000	1620.274414
3276.197510	0.000000	1746.274414
3276.295166	0.000000	1891.274414
3276.393066	0.000000	2097.274414
3276.490723	0.000000	2121.274414
3276.588379	0.000000	1970.274414
3276.686279	0.000000	1989.274414
3276.783936	0.000000	2038.274414
3276.881836	0.000000	1832.274414
3276.979492	0.000000	1812.274414
3277.077148	0.000000	1786.274414
3277.175049	0.000000	1770.274414
3277.272705	0.000000	1951.274414
3277.370361	0.000000	2103.274414
3277.468262	0.000000	2681.274414
3277.565918	0.000000	3369.274414
3277.663818	0.000000	4197.274414
3277.761475	0.000000	5409.274414
3277.859131	0.000000	7237.274414
3277.957031	0.000000	9339.274414
3278.054688	0.000000	11769.274414
3278.152588	0.000000	14949.274414
3278.250244	0.000000	18823.273438
3278.347900	0.000000	22923.273438
3278.445801	0.000000	27168.273438
3278.543457	0.000000	31481.273438
3278.641357	0.000000	35498.273438
3278.739014	0.000000	39413.273438
3278.836670	0.000000	42449.273438
3278.934570	0.000000	44311.273438
3279.032227	0.000000	44994.273438
3279.130127	0.000000	43996.273438
3279.227783	0.000000	41250.273438
3279.325439	0.000000	36771.273438
3279.423340	0.000000	30552.273438
3279.520996	0.000000	23262.273438
3279.618652	0.000000	15042.274414
3279.716553	0.000000	6281.274414
3279.814209	0.000000	-2446.725586
3279.912109	0.000000	-10599.725586
3280.009766	0.000000	-18266.726563
3280.107422	0.000000	-25053.726563
3280.205322	0.000000	-30433.726563
3280.302979	0.000000	-34334.726563
3280.400879	0.000000	-36549.726563
3280.498535	0.000000	-37721.726563
3280.596191	0.000000	-37484.726563
3280.694092	0.000000	-36228.726563
3280.791748	0.000000	-34383.726563
3280.889648	0.000000	-32213.726563
3280.987305	0.000000	-29306.726563
3281.084961	0.000000	-26171.726563
3281.182861	0.000000	-23030.726563
3281.280518	0.000000	-19812.726563
3281.378418	0.000000	-16778.726563
3281.476074	0.000000	-14325.725586
3281.573730	0.000000	-12002.725586
3281.671631	0.000000	-9952.725586
3281.769287	0.000000	-8059.725586
3281.866943	0.000000	-6498.725586
3281.964844	0.000000	-5420.725586
3282.062500	0.000000	-4615.725586
3282.160400	0.000000	-4189.725586
3282.258057	0.000000	-3711.725586
3282.355713	0.000000	-3350.725586
3282.453613	0.000000	-2919.725586
3282.551270	0.000000	-2862.725586
3282.649170	0.000000	-2733.725586
3282.746826	0.000000	-2939.725586
3282.844482	0.000000	-2812.725586
3282.942383	0.000000	-2531.725586
3283.040039	0.000000	-2446.725586
3283.137939	0.000000	-2303.725586
3283.235596	0.000000	-2193.725586
3283.333252	0.000000	-2043.725586
3283.431152	0.000000	-1706.725586
3283.528809	0.000000	-1523.725586
3283.626709	0.000000	-1348.725586
3283.724365	0.000000	-1104.725586
3283.822021	0.000000	-1054.725586
3283.919922	0.000000	-705.725586
3284.017578	0.000000	-566.725586
3284.115234	0.000000	-589.725586
3284.213135	0.000000	-269.725586
3284.310791	0.000000	-230.725586
3284.408691	0.000000	-349.725586
3284.506348	0.000000	-288.725586
3284.604004	0.000000	-162.725586
3284.701904	0.000000	-256.725586
3284.799561	0.000000	-314.725586
3284.897461	0.000000	-304.725586
3284.995117	0.000000	-369.725586
3285.092773	0.000000	-331.725586
3285.190674	0.000000	-304.725586
3285.288330	0.000000	-367.725586
3285.386230	0.000000	-337.725586
3285.483887	0.000000	-689.725586
3285.581543	0.000000	-439.725586
3285.679443	0.000000	-268.725586
3285.777100	0.000000	-119.725586
3285.874756	0.000000	-218.725586
3285.972656	0.000000	-385.725586
3286.070313	0.000000	-146.725586
3286.168213	0.000000	-192.725586
3286.265869	0.000000	-190.725586
3286.363525	0.000000	-199.725586
3286.461426	0.000000	-148.725586
3286.559082	0.000000	-190.725586
3286.656982	0.000000	-194.725586
3286.754639	0.000000	-70.725586
3286.852295	0.000000	46.274414
3286.950195	0.000000	15.274414
3287.047852	0.000000	-60.725586
3287.145752	0.000000	-46.725586
3287.243408	0.000000	138.274414
3287.341064	0.000000	117.274414
3287.438965	0.000000	-131.725586
3287.536621	0.000000	15.274414
3287.634521	0.000000	-69.725586
3287.732178	0.000000	14.274414
3287.829834	0.000000	39.274414
3287.927734	0.000000	79.274414
3288.025391	0.000000	108.274414
3288.123047	0.000000	113.274414
3288.220947	0.000000	72.274414
3288.318604	0.000000	-18.725586
3288.416504	0.000000	-60.725586
3288.514160	0.000000	20.274414
3288.611816	0.000000	203.274414
3288.709717	0.000000	164.274414
3288.807373	0.000000	-96.725586
3288.905273	0.000000	-59.725586
3289.002930	0.000000	10.274414
3289.100586	0.000000	-55.725586
3289.198486	0.000000	-240.725586
3289.296143	0.000000	-107.725586
3289.394043	0.000000	117.274414
3289.491699	0.000000	219.274414
3289.589355	0.000000	276.274414
3289.687256	0.000000	159.274414
3289.784912	0.000000	211.274414
3289.882813	0.000000	373.274414
3289.980469	0.000000	322.274414
3290.078125	0.000000	243.274414
3290.176025	0.000000	192.274414
3290.273682	0.000000	258.274414
3290.371338	0.000000	102.274414
3290.469238	0.000000	59.274414
3290.566895	0.000000	129.274414
3290.664795	0.000000	26.274414
3290.762451	0.000000	-67.725586
3290.860107	0.000000	103.274414
3290.958008	0.000000	413.274414
3291.055664	0.000000	236.274414
3291.153564	0.000000	336.274414
3291.251221	0.000000	271.274414
3291.348877	0.000000	81.274414
3291.446777	0.000000	22.274414
3291.544434	0.000000	42.274414
3291.642334	0.000000	132.274414
3291.739990	0.000000	338.274414
3291.837646	0.000000	506.274414
3291.935547	0.000000	388.274414
3292.033203	0.000000	391.274414
3292.131104	0.000000	539.274414
3292.228760	0.000000	573.274414
3292.326416	0.000000	630.274414
3292.424316	0.000000	869.274414
3292.521973	0.000000	1011.274414
3292.619629	0.000000	1109.274414
3292.717529	0.000000	1277.274414
3292.815186	0.000000	1354.274414
3292.913086	0.000000	1510.274414
3293.010742	0.000000	1810.274414
3293.108398	0.000000	1920.274414
3293.206299	0.000000	2262.274414
3293.303955	0.000000	2278.274414
3293.401855	0.000000	2224.274414
3293.499512	0.000000	2454.274414
3293.597168	0.000000	2463.274414
3293.695068	0.000000	2480.274414
3293.792725	0.000000	2477.274414
3293.890625	0.000000	2450.274414
3293.988281	0.000000	2554.274414
3294.085938	0.000000	2952.274414
3294.183838	0.000000	3563.274414
3294.281494	0.000000	4260.274414
3294.379395	0.000000	5127.274414
3294.477051	0.000000	6119.274414
3294.574707	0.000000	7523.274414
3294.672607	0.000000	9217.274414
3294.770264	0.000000	11271.274414
3294.867920	0.000000	13698.274414
3294.965820	0.000000	16397.273438
3295.063477	0.000000	19208.273438
3295.161377	0.000000	22222.273438
3295.259033	0.000000	25568.273438
3295.356689	0.000000	28868.273438
3295.454590	0.000000	31758.273438
3295.552246	0.000000	34515.273438
3295.650146	0.000000	37006.273438
3295.747803	0.000000	38367.273438
3295.845459	0.000000	39172.273438
3295.943359	0.000000	38911.273438
3296.041016	0.000000	37248.273438
3296.138916	0.000000	34036.273438
3296.236572	0.000000	29393.273438
3296.334229	0.000000	23557.273438
3296.432129	0.000000	16576.273438
3296.529785	0.000000	8688.274414
3296.627686	0.000000	244.274414
3296.725342	0.000000	-8359.725586
3296.822998	0.000000	-16566.726563
3296.920898	0.000000	-24129.726563
3297.018555	0.000000	-30543.726563
3297.116211	0.000000	-35675.726563
3297.214111	0.000000	-39223.726563
3297.311768	0.000000	-41271.726563
3297.409668	0.000000	-41824.726563
3297.507324	0.000000	-40854.726563
3297.604980	0.000000	-38668.726563
3297.702881	0.000000	-35650.726563
3297.800537	0.000000	-32147.726563
3297.898438	0.000000	-28186.726563
3297.996094	0.000000	-23994.726563
3298.093750	0.000000	-20202.726563
3298.191650	0.000000	-16721.726563
3298.289307	0.000000	-13732.725586
3298.387207	0.000000	-11061.725586
3298.484863	0.000000	-8706.725586
3298.582520	0.000000	-7041.725586
3298.680420	0.000000	-5636.725586
3298.778076	0.000000	-4514.725586
3298.875977	0.000000	-3619.725586
3298.973633	0.000000	-3313.725586
3299.071289	0.000000	-2911.725586
3299.169189	0.000000	-2474.725586
3299.266846	0.000000	-2222.725586
3299.364502	0.000000	-2384.725586
3299.462402	0.000000	-2418.725586
3299.560059	0.000000	-2334.725586
3299.657959	0.000000	-2497.725586
3299.755615	0.000000	-2343.725586
3299.853271	0.000000	-2406.725586
3299.951172	0.000000	-2412.725586
3300.048828	0.000000	-2422.725586
3300.146729	0.000000	-2196.725586
