Filename:	C:\Documents and Settings\Bruker\Desktop\EPR Data\Watts\Henry\TEMPO\DLPC LUV 22-06-18\-10_DLPC_LUV.par	 Date: 06/22/2018   Time: 15:27
3305.132080	0.000000	-284.273438
3305.229736	0.000000	-470.273438
3305.327393	0.000000	-634.273438
3305.425293	0.000000	-517.273438
3305.522949	0.000000	-303.273438
3305.620605	0.000000	-417.273438
3305.718506	0.000000	-540.273438
3305.816162	0.000000	-451.273438
3305.914063	0.000000	-382.273438
3306.011719	0.000000	-382.273438
3306.109375	0.000000	-276.273438
3306.207275	0.000000	-391.273438
3306.304932	0.000000	-519.273438
3306.402832	0.000000	-364.273438
3306.500488	0.000000	-391.273438
3306.598145	0.000000	-364.273438
3306.696045	0.000000	-238.273438
3306.793701	0.000000	-192.273438
3306.891602	0.000000	-315.273438
3306.989258	0.000000	-338.273438
3307.086914	0.000000	-219.273438
3307.184814	0.000000	-140.273438
3307.282471	0.000000	-128.273438
3307.380371	0.000000	-112.273438
3307.478027	0.000000	-199.273438
3307.575684	0.000000	-209.273438
3307.673584	0.000000	-139.273438
3307.771240	0.000000	-226.273438
3307.868896	0.000000	-382.273438
3307.966797	0.000000	-449.273438
3308.064453	0.000000	-146.273438
3308.162354	0.000000	-87.273438
3308.260010	0.000000	-395.273438
3308.357666	0.000000	-244.273438
3308.455566	0.000000	-162.273438
3308.553223	0.000000	-42.273438
3308.651123	0.000000	-222.273438
3308.748779	0.000000	-119.273438
3308.846436	0.000000	-182.273438
3308.944336	0.000000	-315.273438
3309.041992	0.000000	-213.273438
3309.139893	0.000000	-345.273438
3309.237549	0.000000	-376.273438
3309.335205	0.000000	-389.273438
3309.433105	0.000000	-217.273438
3309.530762	0.000000	-152.273438
3309.628662	0.000000	-255.273438
3309.726318	0.000000	-350.273438
3309.823975	0.000000	-269.273438
3309.921875	0.000000	-303.273438
3310.019531	0.000000	-176.273438
3310.117188	0.000000	-150.273438
3310.215088	0.000000	-248.273438
3310.312744	0.000000	-239.273438
3310.410645	0.000000	0.726563
3310.508301	0.000000	-8.273438
3310.605957	0.000000	-33.273438
3310.703857	0.000000	60.726563
3310.801514	0.000000	222.726563
3310.899414	0.000000	491.726563
3310.997070	0.000000	451.726563
3311.094727	0.000000	238.726563
3311.192627	0.000000	88.726563
3311.290283	0.000000	252.726563
3311.388184	0.000000	300.726563
3311.485840	0.000000	186.726563
3311.583496	0.000000	53.726563
3311.681396	0.000000	11.726563
3311.779053	0.000000	70.726563
3311.876953	0.000000	-19.273438
3311.974609	0.000000	-77.273438
3312.072266	0.000000	-113.273438
3312.170166	0.000000	-79.273438
3312.267822	0.000000	-217.273438
3312.365479	0.000000	-288.273438
3312.463379	0.000000	-88.273438
3312.561035	0.000000	190.726563
3312.658936	0.000000	683.726563
3312.756592	0.000000	1283.726563
3312.854248	0.000000	2167.726563
3312.952148	0.000000	3122.726563
3313.049805	0.000000	4339.726563
3313.147705	0.000000	5953.726563
3313.245361	0.000000	7604.726563
3313.343018	0.000000	9608.726563
3313.440918	0.000000	11754.726563
3313.538574	0.000000	14106.726563
3313.636475	0.000000	16456.726563
3313.734131	0.000000	18269.726563
3313.831787	0.000000	19793.726563
3313.929688	0.000000	20805.726563
3314.027344	0.000000	20939.726563
3314.125244	0.000000	20386.726563
3314.222900	0.000000	18925.726563
3314.320557	0.000000	16349.726563
3314.418457	0.000000	13020.726563
3314.516113	0.000000	8971.726563
3314.613770	0.000000	4549.726563
3314.711670	0.000000	-319.273438
3314.809326	0.000000	-4958.273438
3314.907227	0.000000	-9086.273438
3315.004883	0.000000	-13128.273438
3315.102539	0.000000	-16105.273438
3315.200439	0.000000	-18285.273438
3315.298096	0.000000	-19517.273438
3315.395996	0.000000	-20089.273438
3315.493652	0.000000	-19666.273438
3315.591309	0.000000	-18795.273438
3315.689209	0.000000	-17298.273438
3315.786865	0.000000	-15535.273438
3315.884766	0.000000	-13396.273438
3315.982422	0.000000	-11595.273438
3316.080078	0.000000	-9839.273438
3316.177979	0.000000	-7991.273438
3316.275635	0.000000	-6235.273438
3316.373291	0.000000	-4876.273438
3316.471191	0.000000	-4016.273438
3316.568848	0.000000	-3137.273438
3316.666748	0.000000	-2375.273438
3316.764404	0.000000	-1911.273438
3316.862061	0.000000	-1539.273438
3316.959961	0.000000	-1316.273438
3317.057617	0.000000	-1154.273438
3317.155518	0.000000	-1073.273438
3317.253174	0.000000	-1072.273438
3317.350830	0.000000	-1183.273438
3317.448730	0.000000	-1057.273438
3317.546387	0.000000	-1001.273438
3317.644287	0.000000	-1161.273438
3317.741943	0.000000	-1296.273438
3317.839600	0.000000	-1488.273438
3317.937500	0.000000	-1500.273438
3318.035156	0.000000	-1318.273438
3318.133057	0.000000	-1277.273438
3318.230713	0.000000	-1175.273438
3318.328369	0.000000	-1043.273438
3318.426270	0.000000	-858.273438
3318.523926	0.000000	-962.273438
3318.621582	0.000000	-853.273438
3318.719482	0.000000	-831.273438
3318.817139	0.000000	-818.273438
3318.915039	0.000000	-663.273438
3319.012695	0.000000	-442.273438
3319.110352	0.000000	-544.273438
3319.208252	0.000000	-736.273438
3319.305908	0.000000	-617.273438
3319.403809	0.000000	-664.273438
3319.501465	0.000000	-457.273438
3319.599121	0.000000	-319.273438
3319.697021	0.000000	-318.273438
3319.794678	0.000000	-436.273438
3319.892578	0.000000	-353.273438
3319.990234	0.000000	-272.273438
3320.087891	0.000000	-193.273438
3320.185791	0.000000	-308.273438
3320.283447	0.000000	-298.273438
3320.381348	0.000000	-371.273438
3320.479004	0.000000	-223.273438
3320.576660	0.000000	-282.273438
3320.674561	0.000000	-244.273438
3320.772217	0.000000	-211.273438
3320.869873	0.000000	-216.273438
3320.967773	0.000000	-317.273438
3321.065430	0.000000	-293.273438
3321.163330	0.000000	-111.273438
3321.260986	0.000000	-106.273438
3321.358643	0.000000	-389.273438
3321.456543	0.000000	-474.273438
3321.554199	0.000000	-377.273438
3321.652100	0.000000	-294.273438
3321.749756	0.000000	-238.273438
3321.847412	0.000000	-228.273438
3321.945313	0.000000	-181.273438
3322.042969	0.000000	-149.273438
3322.140869	0.000000	-175.273438
3322.238525	0.000000	-76.273438
3322.336182	0.000000	-109.273438
3322.434082	0.000000	-256.273438
3322.531738	0.000000	-193.273438
3322.629639	0.000000	34.726563
3322.727295	0.000000	-83.273438
3322.824951	0.000000	-267.273438
3322.922852	0.000000	-221.273438
3323.020508	0.000000	-120.273438
3323.118164	0.000000	-120.273438
3323.216064	0.000000	-110.273438
3323.313721	0.000000	-225.273438
3323.411621	0.000000	-27.273438
3323.509277	0.000000	-70.273438
3323.606934	0.000000	-75.273438
3323.704834	0.000000	-42.273438
3323.802490	0.000000	-45.273438
3323.900391	0.000000	-45.273438
3323.998047	0.000000	-159.273438
3324.095703	0.000000	-233.273438
3324.193604	0.000000	-188.273438
3324.291260	0.000000	-201.273438
3324.389160	0.000000	-88.273438
3324.486816	0.000000	-24.273438
3324.584473	0.000000	18.726563
3324.682373	0.000000	121.726563
3324.780029	0.000000	148.726563
3324.877930	0.000000	222.726563
3324.975586	0.000000	50.726563
3325.073242	0.000000	-64.273438
3325.171143	0.000000	-393.273438
3325.268799	0.000000	-329.273438
3325.366455	0.000000	-245.273438
3325.464355	0.000000	-108.273438
3325.562012	0.000000	37.726563
3325.659912	0.000000	-50.273438
3325.757568	0.000000	-118.273438
3325.855225	0.000000	-113.273438
3325.953125	0.000000	101.726563
3326.050781	0.000000	103.726563
3326.148682	0.000000	63.726563
3326.246338	0.000000	122.726563
3326.343994	0.000000	89.726563
3326.441895	0.000000	33.726563
3326.539551	0.000000	51.726563
3326.637451	0.000000	148.726563
3326.735107	0.000000	37.726563
3326.832764	0.000000	-122.273438
3326.930664	0.000000	51.726563
3327.028320	0.000000	-75.273438
3327.126221	0.000000	-76.273438
3327.223877	0.000000	-22.273438
3327.321533	0.000000	46.726563
3327.419434	0.000000	-77.273438
3327.517090	0.000000	-59.273438
3327.614746	0.000000	2.726563
3327.712646	0.000000	97.726563
3327.810303	0.000000	-16.273438
3327.908203	0.000000	70.726563
3328.005859	0.000000	90.726563
3328.103516	0.000000	127.726563
3328.201416	0.000000	196.726563
3328.299072	0.000000	210.726563
3328.396973	0.000000	210.726563
3328.494629	0.000000	28.726563
3328.592285	0.000000	7.726563
3328.690186	0.000000	-14.273438
3328.787842	0.000000	-54.273438
3328.885742	0.000000	69.726563
3328.983398	0.000000	-98.273438
3329.081055	0.000000	-262.273438
3329.178955	0.000000	-217.273438
3329.276611	0.000000	80.726563
3329.374268	0.000000	10.726563
3329.472168	0.000000	50.726563
3329.569824	0.000000	60.726563
3329.667725	0.000000	133.726563
3329.765381	0.000000	92.726563
3329.863037	0.000000	-30.273438
3329.960938	0.000000	-251.273438
3330.058594	0.000000	-145.273438
3330.156494	0.000000	29.726563
3330.254150	0.000000	-4.273438
3330.351807	0.000000	17.726563
3330.449707	0.000000	-145.273438
3330.547363	0.000000	-49.273438
3330.645264	0.000000	-58.273438
3330.742920	0.000000	-72.273438
3330.840576	0.000000	18.726563
3330.938477	0.000000	-35.273438
3331.036133	0.000000	-38.273438
