Filename:	C:\Documents and Settings\Bruker\Desktop\EPR Data\Watts\Henry\TEMPO\DLPC LUV 22-06-18\36_DLPC_LUV.par	 Date: 06/22/2018   Time: 16:43

Slice 1
X [G]	Y []	Intensity
3250.000000	0.000000	376.027344
3250.097656	0.000000	388.027344
3250.195557	0.000000	345.027344
3250.293213	0.000000	315.027344
3250.391113	0.000000	535.027344
3250.488770	0.000000	357.027344
3250.586426	0.000000	366.027344
3250.684326	0.000000	295.027344
3250.781982	0.000000	435.027344
3250.879883	0.000000	430.027344
3250.977539	0.000000	362.027344
3251.075195	0.000000	276.027344
3251.173096	0.000000	188.027344
3251.270752	0.000000	266.027344
3251.368408	0.000000	234.027344
3251.466309	0.000000	140.027344
3251.563965	0.000000	354.027344
3251.661865	0.000000	320.027344
3251.759521	0.000000	372.027344
3251.857178	0.000000	308.027344
3251.955078	0.000000	75.027344
3252.052734	0.000000	155.027344
3252.150635	0.000000	242.027344
3252.248291	0.000000	158.027344
3252.345947	0.000000	-45.972656
3252.443848	0.000000	57.027344
3252.541504	0.000000	116.027344
3252.639404	0.000000	225.027344
3252.737061	0.000000	335.027344
3252.834717	0.000000	209.027344
3252.932617	0.000000	288.027344
3253.030273	0.000000	187.027344
3253.128174	0.000000	97.027344
3253.225830	0.000000	142.027344
3253.323486	0.000000	179.027344
3253.421387	0.000000	328.027344
3253.519043	0.000000	420.027344
3253.616699	0.000000	568.027344
3253.714600	0.000000	275.027344
3253.812256	0.000000	171.027344
3253.910156	0.000000	231.027344
3254.007813	0.000000	193.027344
3254.105469	0.000000	137.027344
3254.203369	0.000000	150.027344
3254.301025	0.000000	135.027344
3254.398926	0.000000	238.027344
3254.496582	0.000000	337.027344
3254.594238	0.000000	294.027344
3254.692139	0.000000	178.027344
3254.789795	0.000000	237.027344
3254.887695	0.000000	79.027344
3254.985352	0.000000	211.027344
3255.083008	0.000000	228.027344
3255.180908	0.000000	137.027344
3255.278564	0.000000	143.027344
3255.376465	0.000000	89.027344
3255.474121	0.000000	141.027344
3255.571777	0.000000	143.027344
3255.669678	0.000000	393.027344
3255.767334	0.000000	465.027344
3255.864990	0.000000	230.027344
3255.962891	0.000000	292.027344
3256.060547	0.000000	319.027344
3256.158447	0.000000	231.027344
3256.256104	0.000000	249.027344
3256.353760	0.000000	166.027344
3256.451660	0.000000	276.027344
3256.549316	0.000000	198.027344
3256.647217	0.000000	166.027344
3256.744873	0.000000	143.027344
3256.842529	0.000000	140.027344
3256.940430	0.000000	288.027344
3257.038086	0.000000	272.027344
3257.135986	0.000000	169.027344
3257.233643	0.000000	379.027344
3257.331299	0.000000	477.027344
3257.429199	0.000000	328.027344
3257.526855	0.000000	162.027344
3257.624512	0.000000	122.027344
3257.722412	0.000000	195.027344
3257.820068	0.000000	391.027344
3257.917969	0.000000	235.027344
3258.015625	0.000000	120.027344
3258.113281	0.000000	154.027344
3258.211182	0.000000	312.027344
3258.308838	0.000000	302.027344
3258.406738	0.000000	295.027344
3258.504395	0.000000	406.027344
3258.602051	0.000000	223.027344
3258.699951	0.000000	357.027344
3258.797607	0.000000	352.027344
3258.895508	0.000000	384.027344
3258.993164	0.000000	260.027344
3259.090820	0.000000	138.027344
3259.188721	0.000000	319.027344
3259.286377	0.000000	461.027344
3259.384277	0.000000	340.027344
3259.481934	0.000000	183.027344
3259.579590	0.000000	96.027344
3259.677490	0.000000	22.027344
3259.775146	0.000000	183.027344
3259.872803	0.000000	292.027344
3259.970703	0.000000	470.027344
3260.068359	0.000000	372.027344
3260.166260	0.000000	304.027344
3260.263916	0.000000	214.027344
3260.361572	0.000000	305.027344
3260.459473	0.000000	295.027344
3260.557129	0.000000	311.027344
3260.655029	0.000000	345.027344
3260.752686	0.000000	288.027344
3260.850342	0.000000	327.027344
3260.948242	0.000000	339.027344
3261.045898	0.000000	415.027344
3261.143799	0.000000	454.027344
3261.241455	0.000000	333.027344
3261.339111	0.000000	324.027344
3261.437012	0.000000	452.027344
3261.534668	0.000000	380.027344
3261.632568	0.000000	407.027344
3261.730225	0.000000	461.027344
3261.827881	0.000000	318.027344
3261.925781	0.000000	356.027344
3262.023438	0.000000	285.027344
3262.121094	0.000000	140.027344
3262.218994	0.000000	193.027344
3262.316650	0.000000	235.027344
3262.414551	0.000000	263.027344
3262.512207	0.000000	339.027344
3262.609863	0.000000	383.027344
3262.707764	0.000000	329.027344
3262.805420	0.000000	245.027344
3262.903320	0.000000	139.027344
3263.000977	0.000000	254.027344
3263.098633	0.000000	270.027344
3263.196533	0.000000	373.027344
3263.294189	0.000000	259.027344
3263.392090	0.000000	148.027344
3263.489746	0.000000	323.027344
3263.587402	0.000000	379.027344
3263.685303	0.000000	366.027344
3263.782959	0.000000	354.027344
3263.880859	0.000000	281.027344
3263.978516	0.000000	508.027344
3264.076172	0.000000	557.027344
3264.174072	0.000000	336.027344
3264.271729	0.000000	247.027344
3264.369385	0.000000	379.027344
3264.467285	0.000000	398.027344
3264.564941	0.000000	438.027344
3264.662842	0.000000	504.027344
3264.760498	0.000000	406.027344
3264.858154	0.000000	365.027344
3264.956055	0.000000	498.027344
3265.053711	0.000000	381.027344
3265.151611	0.000000	403.027344
3265.249268	0.000000	473.027344
3265.346924	0.000000	314.027344
3265.444824	0.000000	327.027344
3265.542480	0.000000	317.027344
3265.640381	0.000000	425.027344
3265.738037	0.000000	276.027344
3265.835693	0.000000	312.027344
3265.933594	0.000000	455.027344
3266.031250	0.000000	167.027344
3266.129150	0.000000	242.027344
3266.226807	0.000000	109.027344
3266.324463	0.000000	256.027344
3266.422363	0.000000	417.027344
3266.520020	0.000000	356.027344
3266.617676	0.000000	402.027344
3266.715576	0.000000	491.027344
3266.813232	0.000000	582.027344
3266.911133	0.000000	402.027344
3267.008789	0.000000	371.027344
3267.106445	0.000000	555.027344
3267.204346	0.000000	647.027344
3267.302002	0.000000	399.027344
3267.399902	0.000000	332.027344
3267.497559	0.000000	126.027344
3267.595215	0.000000	335.027344
3267.693115	0.000000	398.027344
3267.790771	0.000000	269.027344
3267.888672	0.000000	206.027344
3267.986328	0.000000	347.027344
3268.083984	0.000000	390.027344
3268.181885	0.000000	378.027344
3268.279541	0.000000	414.027344
3268.377441	0.000000	346.027344
3268.475098	0.000000	363.027344
3268.572754	0.000000	462.027344
3268.670654	0.000000	599.027344
3268.768311	0.000000	736.027344
3268.865967	0.000000	512.027344
3268.963867	0.000000	271.027344
3269.061523	0.000000	260.027344
3269.159424	0.000000	284.027344
3269.257080	0.000000	228.027344
3269.354736	0.000000	411.027344
3269.452637	0.000000	173.027344
3269.550293	0.000000	225.027344
3269.648193	0.000000	339.027344
3269.745850	0.000000	230.027344
3269.843506	0.000000	220.027344
3269.941406	0.000000	264.027344
3270.039063	0.000000	376.027344
3270.136963	0.000000	334.027344
3270.234619	0.000000	434.027344
3270.332275	0.000000	340.027344
3270.430176	0.000000	216.027344
3270.527832	0.000000	364.027344
3270.625732	0.000000	448.027344
3270.723389	0.000000	350.027344
3270.821045	0.000000	357.027344
3270.918945	0.000000	259.027344
3271.016602	0.000000	282.027344
3271.114258	0.000000	418.027344
3271.212158	0.000000	422.027344
3271.309814	0.000000	375.027344
3271.407715	0.000000	350.027344
3271.505371	0.000000	134.027344
3271.603027	0.000000	198.027344
3271.700928	0.000000	333.027344
3271.798584	0.000000	388.027344
3271.896484	0.000000	364.027344
3271.994141	0.000000	359.027344
3272.091797	0.000000	356.027344
3272.189697	0.000000	392.027344
3272.287354	0.000000	458.027344
3272.385254	0.000000	507.027344
3272.482910	0.000000	523.027344
3272.580566	0.000000	451.027344
3272.678467	0.000000	445.027344
3272.776123	0.000000	405.027344
3272.873779	0.000000	391.027344
3272.971680	0.000000	337.027344
3273.069336	0.000000	379.027344
3273.167236	0.000000	414.027344
3273.264893	0.000000	480.027344
3273.362549	0.000000	463.027344
3273.460449	0.000000	377.027344
3273.558105	0.000000	531.027344
3273.656006	0.000000	612.027344
3273.753662	0.000000	575.027344
3273.851318	0.000000	711.027344
3273.949219	0.000000	531.027344
3274.046875	0.000000	492.027344
3274.144775	0.000000	386.027344
3274.242432	0.000000	402.027344
3274.340088	0.000000	465.027344
3274.437988	0.000000	425.027344
3274.535645	0.000000	591.027344
3274.633545	0.000000	471.027344
3274.731201	0.000000	360.027344
3274.828857	0.000000	440.027344
3274.926758	0.000000	528.027344
3275.024414	0.000000	759.027344
3275.122070	0.000000	710.027344
3275.219971	0.000000	805.027344
3275.317627	0.000000	848.027344
3275.415527	0.000000	1008.027344
3275.513184	0.000000	976.027344
3275.610840	0.000000	878.027344
3275.708740	0.000000	965.027344
3275.806396	0.000000	1097.027344
3275.904297	0.000000	991.027344
3276.001953	0.000000	991.027344
3276.099609	0.000000	1106.027344
3276.197510	0.000000	1186.027344
3276.295166	0.000000	1104.027344
3276.393066	0.000000	1105.027344
3276.490723	0.000000	1132.027344
3276.588379	0.000000	1228.027344
3276.686279	0.000000	1474.027344
3276.783936	0.000000	1510.027344
3276.881836	0.000000	1485.027344
3276.979492	0.000000	1746.027344
3277.077148	0.000000	2166.027344
3277.175049	0.000000	2707.027344
3277.272705	0.000000	3492.027344
3277.370361	0.000000	4546.027344
3277.468262	0.000000	5747.027344
3277.565918	0.000000	7298.027344
3277.663818	0.000000	9153.027344
3277.761475	0.000000	11540.027344
3277.859131	0.000000	14137.027344
3277.957031	0.000000	16707.027344
3278.054688	0.000000	19437.027344
3278.152588	0.000000	22069.027344
3278.250244	0.000000	24144.027344
3278.347900	0.000000	25843.027344
3278.445801	0.000000	26834.027344
3278.543457	0.000000	27167.027344
3278.641357	0.000000	26323.027344
3278.739014	0.000000	24413.027344
3278.836670	0.000000	21717.027344
3278.934570	0.000000	18218.027344
3279.032227	0.000000	13851.027344
3279.130127	0.000000	8906.027344
3279.227783	0.000000	3690.027344
3279.325439	0.000000	-1491.972656
3279.423340	0.000000	-6551.972656
3279.520996	0.000000	-11055.972656
3279.618652	0.000000	-15216.972656
3279.716553	0.000000	-18463.972656
3279.814209	0.000000	-20911.972656
3279.912109	0.000000	-22324.972656
3280.009766	0.000000	-23147.972656
3280.107422	0.000000	-23279.972656
3280.205322	0.000000	-22792.972656
3280.302979	0.000000	-21331.972656
3280.400879	0.000000	-19639.972656
3280.498535	0.000000	-17858.972656
3280.596191	0.000000	-15896.972656
3280.694092	0.000000	-13786.972656
3280.791748	0.000000	-11737.972656
3280.889648	0.000000	-9846.972656
3280.987305	0.000000	-7946.972656
3281.084961	0.000000	-6478.972656
3281.182861	0.000000	-5256.972656
3281.280518	0.000000	-4188.972656
3281.378418	0.000000	-3411.972656
3281.476074	0.000000	-2578.972656
3281.573730	0.000000	-2019.972656
3281.671631	0.000000	-1655.972656
3281.769287	0.000000	-1572.972656
3281.866943	0.000000	-1492.972656
3281.964844	0.000000	-1550.972656
3282.062500	0.000000	-1489.972656
3282.160400	0.000000	-1494.972656
3282.258057	0.000000	-1405.972656
3282.355713	0.000000	-1455.972656
3282.453613	0.000000	-1552.972656
3282.551270	0.000000	-1186.972656
3282.649170	0.000000	-1123.972656
3282.746826	0.000000	-941.972656
3282.844482	0.000000	-1081.972656
3282.942383	0.000000	-1084.972656
3283.040039	0.000000	-800.972656
3283.137939	0.000000	-648.972656
3283.235596	0.000000	-426.972656
3283.333252	0.000000	-215.972656
3283.431152	0.000000	-94.972656
3283.528809	0.000000	-176.972656
3283.626709	0.000000	-319.972656
3283.724365	0.000000	-165.972656
3283.822021	0.000000	57.027344
3283.919922	0.000000	135.027344
3284.017578	0.000000	26.027344
3284.115234	0.000000	55.027344
3284.213135	0.000000	124.027344
3284.310791	0.000000	18.027344
3284.408691	0.000000	-36.972656
3284.506348	0.000000	-39.972656
3284.604004	0.000000	-45.972656
3284.701904	0.000000	51.027344
3284.799561	0.000000	48.027344
3284.897461	0.000000	239.027344
3284.995117	0.000000	38.027344
3285.092773	0.000000	-52.972656
3285.190674	0.000000	-216.972656
3285.288330	0.000000	-226.972656
3285.386230	0.000000	-66.972656
3285.483887	0.000000	129.027344
3285.581543	0.000000	149.027344
3285.679443	0.000000	-190.972656
3285.777100	0.000000	-94.972656
3285.874756	0.000000	-104.972656
3285.972656	0.000000	-75.972656
3286.070313	0.000000	-44.972656
3286.168213	0.000000	40.027344
3286.265869	0.000000	9.027344
3286.363525	0.000000	167.027344
3286.461426	0.000000	199.027344
3286.559082	0.000000	13.027344
3286.656982	0.000000	95.027344
3286.754639	0.000000	210.027344
3286.852295	0.000000	280.027344
3286.950195	0.000000	258.027344
3287.047852	0.000000	218.027344
3287.145752	0.000000	135.027344
3287.243408	0.000000	321.027344
3287.341064	0.000000	450.027344
3287.438965	0.000000	350.027344
3287.536621	0.000000	160.027344
3287.634521	0.000000	77.027344
3287.732178	0.000000	132.027344
3287.829834	0.000000	290.027344
3287.927734	0.000000	188.027344
3288.025391	0.000000	171.027344
3288.123047	0.000000	91.027344
3288.220947	0.000000	137.027344
3288.318604	0.000000	287.027344
3288.416504	0.000000	327.027344
3288.514160	0.000000	303.027344
3288.611816	0.000000	251.027344
3288.709717	0.000000	248.027344
3288.807373	0.000000	249.027344
3288.905273	0.000000	223.027344
3289.002930	0.000000	105.027344
3289.100586	0.000000	180.027344
3289.198486	0.000000	304.027344
3289.296143	0.000000	384.027344
3289.394043	0.000000	211.027344
3289.491699	0.000000	146.027344
3289.589355	0.000000	289.027344
3289.687256	0.000000	216.027344
3289.784912	0.000000	137.027344
3289.882813	0.000000	-32.972656
3289.980469	0.000000	80.027344
3290.078125	0.000000	197.027344
3290.176025	0.000000	264.027344
3290.273682	0.000000	89.027344
3290.371338	0.000000	-21.972656
3290.469238	0.000000	5.027344
3290.566895	0.000000	266.027344
3290.664795	0.000000	247.027344
3290.762451	0.000000	174.027344
3290.860107	0.000000	227.027344
3290.958008	0.000000	190.027344
3291.055664	0.000000	385.027344
3291.153564	0.000000	151.027344
3291.251221	0.000000	219.027344
3291.348877	0.000000	223.027344
3291.446777	0.000000	169.027344
3291.544434	0.000000	258.027344
3291.642334	0.000000	393.027344
3291.739990	0.000000	625.027344
3291.837646	0.000000	938.027344
3291.935547	0.000000	867.027344
3292.033203	0.000000	837.027344
3292.131104	0.000000	1040.027344
3292.228760	0.000000	1018.027344
3292.326416	0.000000	1004.027344
3292.424316	0.000000	1139.027344
3292.521973	0.000000	1080.027344
3292.619629	0.000000	1266.027344
3292.717529	0.000000	1224.027344
3292.815186	0.000000	1580.027344
3292.913086	0.000000	1678.027344
3293.010742	0.000000	1478.027344
3293.108398	0.000000	1355.027344
3293.206299	0.000000	1316.027344
3293.303955	0.000000	1504.027344
3293.401855	0.000000	1735.027344
3293.499512	0.000000	1893.027344
3293.597168	0.000000	2338.027344
3293.695068	0.000000	2993.027344
3293.792725	0.000000	3590.027344
3293.890625	0.000000	4546.027344
3293.988281	0.000000	5670.027344
3294.085938	0.000000	6899.027344
3294.183838	0.000000	8674.027344
3294.281494	0.000000	10667.027344
3294.379395	0.000000	12741.027344
3294.477051	0.000000	14751.027344
3294.574707	0.000000	16867.027344
3294.672607	0.000000	19085.027344
3294.770264	0.000000	20914.027344
3294.867920	0.000000	22186.027344
3294.965820	0.000000	23250.027344
3295.063477	0.000000	23774.027344
3295.161377	0.000000	23570.027344
3295.259033	0.000000	22536.027344
3295.356689	0.000000	21066.027344
3295.454590	0.000000	18643.027344
3295.552246	0.000000	15567.027344
3295.650146	0.000000	11550.027344
3295.747803	0.000000	7092.027344
3295.845459	0.000000	2128.027344
3295.943359	0.000000	-2895.972656
3296.041016	0.000000	-7688.972656
3296.138916	0.000000	-12065.972656
3296.236572	0.000000	-16005.972656
3296.334229	0.000000	-19497.972656
3296.432129	0.000000	-22238.972656
3296.529785	0.000000	-23936.972656
3296.627686	0.000000	-24821.972656
3296.725342	0.000000	-24742.972656
3296.822998	0.000000	-23865.972656
3296.920898	0.000000	-22524.972656
3297.018555	0.000000	-20574.972656
3297.116211	0.000000	-18319.972656
3297.214111	0.000000	-15809.972656
3297.311768	0.000000	-13451.972656
3297.409668	0.000000	-11411.972656
3297.507324	0.000000	-9426.972656
3297.604980	0.000000	-7625.972656
3297.702881	0.000000	-6080.972656
3297.800537	0.000000	-4746.972656
3297.898438	0.000000	-3852.972656
3297.996094	0.000000	-3104.972656
3298.093750	0.000000	-2668.972656
3298.191650	0.000000	-2221.972656
3298.289307	0.000000	-1896.972656
3298.387207	0.000000	-1760.972656
3298.484863	0.000000	-1492.972656
3298.582520	0.000000	-1227.972656
3298.680420	0.000000	-1417.972656
3298.778076	0.000000	-1482.972656
3298.875977	0.000000	-1500.972656
3298.973633	0.000000	-1534.972656
3299.071289	0.000000	-1432.972656
3299.169189	0.000000	-1323.972656
3299.266846	0.000000	-1374.972656
3299.364502	0.000000	-1397.972656
3299.462402	0.000000	-1337.972656
3299.560059	0.000000	-1360.972656
3299.657959	0.000000	-1261.972656
3299.755615	0.000000	-1303.972656
3299.853271	0.000000	-1243.972656
3299.951172	0.000000	-1080.972656
3300.048828	0.000000	-774.972656
3300.146729	0.000000	-714.972656
3300.244385	0.000000	-574.972656
3300.342041	0.000000	-679.972656
3300.439941	0.000000	-636.972656
3300.537598	0.000000	-617.972656
3300.635498	0.000000	-349.972656
3300.733154	0.000000	-404.972656
3300.830811	0.000000	-649.972656
3300.928711	0.000000	-834.972656
3301.026367	0.000000	-750.972656
3301.124023	0.000000	-632.972656
3301.221924	0.000000	-528.972656
3301.319580	0.000000	-687.972656
3301.417480	0.000000	-631.972656
3301.515137	0.000000	-417.972656
3301.612793	0.000000	-313.972656
3301.710693	0.000000	-336.972656
3301.808350	0.000000	-316.972656
3301.906250	0.000000	-552.972656
3302.003906	0.000000	-421.972656
3302.101563	0.000000	-488.972656
3302.199463	0.000000	-412.972656
3302.297119	0.000000	-353.972656
3302.395020	0.000000	-144.972656
3302.492676	0.000000	-248.972656
3302.590332	0.000000	-365.972656
3302.688232	0.000000	-212.972656
3302.785889	0.000000	-301.972656
3302.883789	0.000000	-377.972656
3302.981445	0.000000	-235.972656
3303.079102	0.000000	-328.972656
3303.177002	0.000000	-504.972656
3303.274658	0.000000	-303.972656
3303.372314	0.000000	-288.972656
3303.470215	0.000000	-242.972656
3303.567871	0.000000	-237.972656
3303.665771	0.000000	-347.972656
3303.763428	0.000000	-285.972656
3303.861084	0.000000	-224.972656
3303.958984	0.000000	-235.972656
3304.056641	0.000000	-382.972656
3304.154541	0.000000	-370.972656
3304.252197	0.000000	-303.972656
3304.349854	0.000000	-194.972656
3304.447754	0.000000	-278.972656
3304.545410	0.000000	-410.972656
3304.643311	0.000000	-438.972656
3304.740967	0.000000	-259.972656
