Filename:	C:\Documents and Settings\Bruker\Desktop\EPR Data\Watts\Henry\TEMPO\DLPC LUV 22-06-18\-2_DLPC_LUV.par	 Date: 06/22/2018   Time: 15:26

Slice 1
X [G]	Y []	Intensity
3250.000000	0.000000	162.147461
3250.097656	0.000000	248.147461
3250.195557	0.000000	341.147461
3250.293213	0.000000	208.147461
3250.391113	0.000000	299.147461
3250.488770	0.000000	304.147461
3250.586426	0.000000	435.147461
3250.684326	0.000000	345.147461
3250.781982	0.000000	128.147461
3250.879883	0.000000	15.147461
3250.977539	0.000000	176.147461
3251.075195	0.000000	342.147461
3251.173096	0.000000	313.147461
3251.270752	0.000000	258.147461
3251.368408	0.000000	337.147461
3251.466309	0.000000	255.147461
3251.563965	0.000000	11.147461
3251.661865	0.000000	191.147461
3251.759521	0.000000	208.147461
3251.857178	0.000000	146.147461
3251.955078	0.000000	296.147461
3252.052734	0.000000	248.147461
3252.150635	0.000000	191.147461
3252.248291	0.000000	89.147461
3252.345947	0.000000	98.147461
3252.443848	0.000000	83.147461
3252.541504	0.000000	31.147461
3252.639404	0.000000	176.147461
3252.737061	0.000000	245.147461
3252.834717	0.000000	169.147461
3252.932617	0.000000	130.147461
3253.030273	0.000000	130.147461
3253.128174	0.000000	227.147461
3253.225830	0.000000	256.147461
3253.323486	0.000000	44.147461
3253.421387	0.000000	-19.852539
3253.519043	0.000000	-54.852539
3253.616699	0.000000	95.147461
3253.714600	0.000000	236.147461
3253.812256	0.000000	360.147461
3253.910156	0.000000	364.147461
3254.007813	0.000000	149.147461
3254.105469	0.000000	231.147461
3254.203369	0.000000	255.147461
3254.301025	0.000000	258.147461
3254.398926	0.000000	234.147461
3254.496582	0.000000	245.147461
3254.594238	0.000000	106.147461
3254.692139	0.000000	236.147461
3254.789795	0.000000	342.147461
3254.887695	0.000000	273.147461
3254.985352	0.000000	357.147461
3255.083008	0.000000	346.147461
3255.180908	0.000000	185.147461
3255.278564	0.000000	133.147461
3255.376465	0.000000	160.147461
3255.474121	0.000000	314.147461
3255.571777	0.000000	249.147461
3255.669678	0.000000	313.147461
3255.767334	0.000000	269.147461
3255.864990	0.000000	245.147461
3255.962891	0.000000	430.147461
3256.060547	0.000000	262.147461
3256.158447	0.000000	270.147461
3256.256104	0.000000	283.147461
3256.353760	0.000000	383.147461
3256.451660	0.000000	373.147461
3256.549316	0.000000	291.147461
3256.647217	0.000000	295.147461
3256.744873	0.000000	172.147461
3256.842529	0.000000	362.147461
3256.940430	0.000000	265.147461
3257.038086	0.000000	332.147461
3257.135986	0.000000	376.147461
3257.233643	0.000000	303.147461
3257.331299	0.000000	179.147461
3257.429199	0.000000	103.147461
3257.526855	0.000000	389.147461
3257.624512	0.000000	266.147461
3257.722412	0.000000	254.147461
3257.820068	0.000000	280.147461
3257.917969	0.000000	239.147461
3258.015625	0.000000	150.147461
3258.113281	0.000000	310.147461
3258.211182	0.000000	229.147461
3258.308838	0.000000	253.147461
3258.406738	0.000000	216.147461
3258.504395	0.000000	170.147461
3258.602051	0.000000	272.147461
3258.699951	0.000000	283.147461
3258.797607	0.000000	114.147461
3258.895508	0.000000	122.147461
3258.993164	0.000000	226.147461
3259.090820	0.000000	248.147461
3259.188721	0.000000	305.147461
3259.286377	0.000000	178.147461
3259.384277	0.000000	154.147461
3259.481934	0.000000	327.147461
3259.579590	0.000000	281.147461
3259.677490	0.000000	225.147461
3259.775146	0.000000	312.147461
3259.872803	0.000000	405.147461
3259.970703	0.000000	432.147461
3260.068359	0.000000	253.147461
3260.166260	0.000000	186.147461
3260.263916	0.000000	98.147461
3260.361572	0.000000	55.147461
3260.459473	0.000000	326.147461
3260.557129	0.000000	338.147461
3260.655029	0.000000	295.147461
3260.752686	0.000000	191.147461
3260.850342	0.000000	328.147461
3260.948242	0.000000	335.147461
3261.045898	0.000000	497.147461
3261.143799	0.000000	502.147461
3261.241455	0.000000	268.147461
3261.339111	0.000000	154.147461
3261.437012	0.000000	305.147461
3261.534668	0.000000	386.147461
3261.632568	0.000000	279.147461
3261.730225	0.000000	338.147461
3261.827881	0.000000	279.147461
3261.925781	0.000000	377.147461
3262.023438	0.000000	276.147461
3262.121094	0.000000	400.147461
3262.218994	0.000000	349.147461
3262.316650	0.000000	235.147461
3262.414551	0.000000	324.147461
3262.512207	0.000000	509.147461
3262.609863	0.000000	435.147461
3262.707764	0.000000	362.147461
3262.805420	0.000000	379.147461
3262.903320	0.000000	262.147461
3263.000977	0.000000	194.147461
3263.098633	0.000000	147.147461
3263.196533	0.000000	265.147461
3263.294189	0.000000	429.147461
3263.392090	0.000000	379.147461
3263.489746	0.000000	336.147461
3263.587402	0.000000	352.147461
3263.685303	0.000000	376.147461
3263.782959	0.000000	302.147461
3263.880859	0.000000	278.147461
3263.978516	0.000000	353.147461
3264.076172	0.000000	152.147461
3264.174072	0.000000	286.147461
3264.271729	0.000000	380.147461
3264.369385	0.000000	389.147461
3264.467285	0.000000	200.147461
3264.564941	0.000000	122.147461
3264.662842	0.000000	179.147461
3264.760498	0.000000	185.147461
3264.858154	0.000000	442.147461
3264.956055	0.000000	467.147461
3265.053711	0.000000	444.147461
3265.151611	0.000000	281.147461
3265.249268	0.000000	502.147461
3265.346924	0.000000	639.147461
3265.444824	0.000000	309.147461
3265.542480	0.000000	182.147461
3265.640381	0.000000	205.147461
3265.738037	0.000000	315.147461
3265.835693	0.000000	295.147461
3265.933594	0.000000	376.147461
3266.031250	0.000000	322.147461
3266.129150	0.000000	302.147461
3266.226807	0.000000	491.147461
3266.324463	0.000000	378.147461
3266.422363	0.000000	382.147461
3266.520020	0.000000	212.147461
3266.617676	0.000000	145.147461
3266.715576	0.000000	296.147461
3266.813232	0.000000	290.147461
3266.911133	0.000000	290.147461
3267.008789	0.000000	80.147461
3267.106445	0.000000	112.147461
3267.204346	0.000000	179.147461
3267.302002	0.000000	241.147461
3267.399902	0.000000	354.147461
3267.497559	0.000000	393.147461
3267.595215	0.000000	262.147461
3267.693115	0.000000	379.147461
3267.790771	0.000000	329.147461
3267.888672	0.000000	455.147461
3267.986328	0.000000	284.147461
3268.083984	0.000000	191.147461
3268.181885	0.000000	131.147461
3268.279541	0.000000	290.147461
3268.377441	0.000000	555.147461
3268.475098	0.000000	542.147461
3268.572754	0.000000	402.147461
3268.670654	0.000000	148.147461
3268.768311	0.000000	92.147461
3268.865967	0.000000	256.147461
3268.963867	0.000000	384.147461
3269.061523	0.000000	244.147461
3269.159424	0.000000	335.147461
3269.257080	0.000000	374.147461
3269.354736	0.000000	164.147461
3269.452637	0.000000	29.147461
3269.550293	0.000000	172.147461
3269.648193	0.000000	124.147461
3269.745850	0.000000	293.147461
3269.843506	0.000000	509.147461
3269.941406	0.000000	366.147461
3270.039063	0.000000	290.147461
3270.136963	0.000000	177.147461
3270.234619	0.000000	204.147461
3270.332275	0.000000	163.147461
3270.430176	0.000000	263.147461
3270.527832	0.000000	370.147461
3270.625732	0.000000	209.147461
3270.723389	0.000000	257.147461
3270.821045	0.000000	184.147461
3270.918945	0.000000	130.147461
3271.016602	0.000000	247.147461
3271.114258	0.000000	344.147461
3271.212158	0.000000	371.147461
3271.309814	0.000000	408.147461
3271.407715	0.000000	320.147461
3271.505371	0.000000	282.147461
3271.603027	0.000000	402.147461
3271.700928	0.000000	251.147461
3271.798584	0.000000	329.147461
3271.896484	0.000000	325.147461
3271.994141	0.000000	271.147461
3272.091797	0.000000	498.147461
3272.189697	0.000000	395.147461
3272.287354	0.000000	518.147461
3272.385254	0.000000	384.147461
3272.482910	0.000000	472.147461
3272.580566	0.000000	397.147461
3272.678467	0.000000	454.147461
3272.776123	0.000000	486.147461
3272.873779	0.000000	412.147461
3272.971680	0.000000	345.147461
3273.069336	0.000000	267.147461
3273.167236	0.000000	500.147461
3273.264893	0.000000	375.147461
3273.362549	0.000000	231.147461
3273.460449	0.000000	166.147461
3273.558105	0.000000	304.147461
3273.656006	0.000000	378.147461
3273.753662	0.000000	378.147461
3273.851318	0.000000	461.147461
3273.949219	0.000000	474.147461
3274.046875	0.000000	258.147461
3274.144775	0.000000	328.147461
3274.242432	0.000000	499.147461
3274.340088	0.000000	589.147461
3274.437988	0.000000	447.147461
3274.535645	0.000000	340.147461
3274.633545	0.000000	423.147461
3274.731201	0.000000	542.147461
3274.828857	0.000000	488.147461
3274.926758	0.000000	468.147461
3275.024414	0.000000	440.147461
3275.122070	0.000000	381.147461
3275.219971	0.000000	585.147461
3275.317627	0.000000	809.147461
3275.415527	0.000000	850.147461
3275.513184	0.000000	791.147461
3275.610840	0.000000	904.147461
3275.708740	0.000000	1185.147461
3275.806396	0.000000	1205.147461
3275.904297	0.000000	1234.147461
3276.001953	0.000000	1330.147461
3276.099609	0.000000	1315.147461
3276.197510	0.000000	1433.147461
3276.295166	0.000000	1488.147461
3276.393066	0.000000	1246.147461
3276.490723	0.000000	947.147461
3276.588379	0.000000	922.147461
3276.686279	0.000000	770.147461
3276.783936	0.000000	744.147461
3276.881836	0.000000	726.147461
3276.979492	0.000000	718.147461
3277.077148	0.000000	702.147461
3277.175049	0.000000	591.147461
3277.272705	0.000000	989.147461
3277.370361	0.000000	1320.147461
3277.468262	0.000000	1755.147461
3277.565918	0.000000	2241.147461
3277.663818	0.000000	3001.147461
3277.761475	0.000000	3872.147461
3277.859131	0.000000	5317.147461
3277.957031	0.000000	7113.147461
3278.054688	0.000000	9002.147461
3278.152588	0.000000	11175.147461
3278.250244	0.000000	13591.147461
3278.347900	0.000000	16062.147461
3278.445801	0.000000	18509.148438
3278.543457	0.000000	20611.148438
3278.641357	0.000000	22371.148438
3278.739014	0.000000	23478.148438
3278.836670	0.000000	23750.148438
3278.934570	0.000000	22791.148438
3279.032227	0.000000	20984.148438
3279.130127	0.000000	18326.148438
3279.227783	0.000000	14488.147461
3279.325439	0.000000	10158.147461
3279.423340	0.000000	5171.147461
3279.520996	0.000000	-132.852539
3279.618652	0.000000	-5089.852539
3279.716553	0.000000	-9723.852539
3279.814209	0.000000	-13834.852539
3279.912109	0.000000	-16878.851563
3280.009766	0.000000	-19046.851563
3280.107422	0.000000	-20384.851563
3280.205322	0.000000	-20515.851563
3280.302979	0.000000	-19932.851563
3280.400879	0.000000	-18804.851563
3280.498535	0.000000	-17031.851563
3280.596191	0.000000	-14990.852539
3280.694092	0.000000	-12998.852539
3280.791748	0.000000	-11024.852539
3280.889648	0.000000	-9110.852539
3280.987305	0.000000	-7509.852539
3281.084961	0.000000	-5988.852539
3281.182861	0.000000	-4812.852539
3281.280518	0.000000	-3748.852539
3281.378418	0.000000	-2949.852539
3281.476074	0.000000	-2411.852539
3281.573730	0.000000	-1870.852539
3281.671631	0.000000	-1664.852539
3281.769287	0.000000	-1407.852539
3281.866943	0.000000	-1227.852539
3281.964844	0.000000	-1229.852539
3282.062500	0.000000	-1344.852539
3282.160400	0.000000	-1345.852539
3282.258057	0.000000	-1282.852539
3282.355713	0.000000	-1398.852539
3282.453613	0.000000	-1420.852539
3282.551270	0.000000	-1544.852539
3282.649170	0.000000	-1503.852539
3282.746826	0.000000	-1397.852539
3282.844482	0.000000	-1469.852539
3282.942383	0.000000	-1306.852539
3283.040039	0.000000	-1262.852539
3283.137939	0.000000	-1198.852539
3283.235596	0.000000	-990.852539
3283.333252	0.000000	-1001.852539
3283.431152	0.000000	-866.852539
3283.528809	0.000000	-682.852539
3283.626709	0.000000	-547.852539
3283.724365	0.000000	-506.852539
3283.822021	0.000000	-330.852539
3283.919922	0.000000	-172.852539
3284.017578	0.000000	-107.852539
3284.115234	0.000000	-142.852539
3284.213135	0.000000	47.147461
3284.310791	0.000000	177.147461
3284.408691	0.000000	199.147461
3284.506348	0.000000	57.147461
3284.604004	0.000000	-94.852539
3284.701904	0.000000	-174.852539
3284.799561	0.000000	-169.852539
3284.897461	0.000000	-217.852539
3284.995117	0.000000	-226.852539
3285.092773	0.000000	-163.852539
3285.190674	0.000000	-101.852539
3285.288330	0.000000	-87.852539
3285.386230	0.000000	-112.852539
3285.483887	0.000000	-127.852539
3285.581543	0.000000	-129.852539
3285.679443	0.000000	-57.852539
3285.777100	0.000000	-169.852539
3285.874756	0.000000	-213.852539
3285.972656	0.000000	-133.852539
3286.070313	0.000000	-95.852539
3286.168213	0.000000	76.147461
3286.265869	0.000000	-59.852539
3286.363525	0.000000	-4.852539
3286.461426	0.000000	-97.852539
3286.559082	0.000000	-94.852539
3286.656982	0.000000	-140.852539
3286.754639	0.000000	-114.852539
3286.852295	0.000000	-14.852539
3286.950195	0.000000	-219.852539
3287.047852	0.000000	-304.852539
3287.145752	0.000000	-46.852539
3287.243408	0.000000	172.147461
3287.341064	0.000000	152.147461
3287.438965	0.000000	31.147461
3287.536621	0.000000	-53.852539
3287.634521	0.000000	-32.852539
3287.732178	0.000000	29.147461
3287.829834	0.000000	143.147461
3287.927734	0.000000	62.147461
3288.025391	0.000000	93.147461
3288.123047	0.000000	83.147461
3288.220947	0.000000	72.147461
3288.318604	0.000000	271.147461
3288.416504	0.000000	96.147461
3288.514160	0.000000	252.147461
3288.611816	0.000000	196.147461
3288.709717	0.000000	19.147461
3288.807373	0.000000	55.147461
3288.905273	0.000000	180.147461
3289.002930	0.000000	141.147461
3289.100586	0.000000	181.147461
3289.198486	0.000000	14.147461
3289.296143	0.000000	73.147461
3289.394043	0.000000	65.147461
3289.491699	0.000000	14.147461
3289.589355	0.000000	85.147461
3289.687256	0.000000	12.147461
3289.784912	0.000000	52.147461
3289.882813	0.000000	381.147461
3289.980469	0.000000	213.147461
3290.078125	0.000000	98.147461
3290.176025	0.000000	17.147461
3290.273682	0.000000	47.147461
3290.371338	0.000000	236.147461
3290.469238	0.000000	190.147461
3290.566895	0.000000	25.147461
3290.664795	0.000000	-59.852539
3290.762451	0.000000	-82.852539
3290.860107	0.000000	13.147461
3290.958008	0.000000	195.147461
3291.055664	0.000000	170.147461
3291.153564	0.000000	190.147461
3291.251221	0.000000	166.147461
3291.348877	0.000000	172.147461
3291.446777	0.000000	226.147461
3291.544434	0.000000	147.147461
3291.642334	0.000000	110.147461
3291.739990	0.000000	281.147461
3291.837646	0.000000	271.147461
3291.935547	0.000000	342.147461
3292.033203	0.000000	518.147461
3292.131104	0.000000	531.147461
3292.228760	0.000000	318.147461
3292.326416	0.000000	303.147461
3292.424316	0.000000	465.147461
3292.521973	0.000000	488.147461
3292.619629	0.000000	525.147461
3292.717529	0.000000	654.147461
3292.815186	0.000000	805.147461
3292.913086	0.000000	793.147461
3293.010742	0.000000	1002.147461
3293.108398	0.000000	1023.147461
3293.206299	0.000000	1036.147461
3293.303955	0.000000	1019.147461
3293.401855	0.000000	998.147461
3293.499512	0.000000	1191.147461
3293.597168	0.000000	1353.147461
3293.695068	0.000000	1422.147461
3293.792725	0.000000	1422.147461
3293.890625	0.000000	1178.147461
3293.988281	0.000000	1176.147461
3294.085938	0.000000	1184.147461
3294.183838	0.000000	1126.147461
3294.281494	0.000000	1146.147461
3294.379395	0.000000	1262.147461
3294.477051	0.000000	1592.147461
3294.574707	0.000000	1808.147461
3294.672607	0.000000	2329.147461
3294.770264	0.000000	2884.147461
3294.867920	0.000000	3507.147461
3294.965820	0.000000	4375.147461
3295.063477	0.000000	5456.147461
3295.161377	0.000000	6718.147461
3295.259033	0.000000	8358.147461
3295.356689	0.000000	10230.147461
3295.454590	0.000000	12248.147461
3295.552246	0.000000	14471.147461
3295.650146	0.000000	16732.148438
3295.747803	0.000000	19150.148438
3295.845459	0.000000	21272.148438
3295.943359	0.000000	22801.148438
3296.041016	0.000000	23282.148438
3296.138916	0.000000	23029.148438
3296.236572	0.000000	22117.148438
3296.334229	0.000000	19691.148438
3296.432129	0.000000	16317.147461
3296.529785	0.000000	12100.147461
3296.627686	0.000000	7363.147461
3296.725342	0.000000	1911.147461
3296.822998	0.000000	-3362.852539
3296.920898	0.000000	-8581.852539
3297.018555	0.000000	-13237.852539
3297.116211	0.000000	-17084.851563
3297.214111	0.000000	-20068.851563
3297.311768	0.000000	-22001.851563
3297.409668	0.000000	-22772.851563
3297.507324	0.000000	-22757.851563
3297.604980	0.000000	-22050.851563
3297.702881	0.000000	-20419.851563
3297.800537	0.000000	-18441.851563
3297.898438	0.000000	-16297.852539
3297.996094	0.000000	-13992.852539
3298.093750	0.000000	-11568.852539
3298.191650	0.000000	-9553.852539
3298.289307	0.000000	-7865.852539
3298.387207	0.000000	-6240.852539
3298.484863	0.000000	-4844.852539
3298.582520	0.000000	-3900.852539
3298.680420	0.000000	-2884.852539
3298.778076	0.000000	-2227.852539
3298.875977	0.000000	-1860.852539
3298.973633	0.000000	-1565.852539
3299.071289	0.000000	-1251.852539
3299.169189	0.000000	-1169.852539
3299.266846	0.000000	-1081.852539
3299.364502	0.000000	-1106.852539
3299.462402	0.000000	-1282.852539
3299.560059	0.000000	-1323.852539
3299.657959	0.000000	-1572.852539
3299.755615	0.000000	-1584.852539
3299.853271	0.000000	-1535.852539
3299.951172	0.000000	-1404.852539
3300.048828	0.000000	-1299.852539
3300.146729	0.000000	-1190.852539
3300.244385	0.000000	-1376.852539
3300.342041	0.000000	-1307.852539
3300.439941	0.000000	-1335.852539
3300.537598	0.000000	-1100.852539
3300.635498	0.000000	-1013.852539
3300.733154	0.000000	-1003.852539
3300.830811	0.000000	-898.852539
3300.928711	0.000000	-807.852539
3301.026367	0.000000	-727.852539
3301.124023	0.000000	-568.852539
3301.221924	0.000000	-623.852539
3301.319580	0.000000	-690.852539
3301.417480	0.000000	-660.852539
3301.515137	0.000000	-558.852539
3301.612793	0.000000	-621.852539
3301.710693	0.000000	-592.852539
3301.808350	0.000000	-473.852539
3301.906250	0.000000	-632.852539
3302.003906	0.000000	-628.852539
3302.101563	0.000000	-623.852539
3302.199463	0.000000	-807.852539
3302.297119	0.000000	-650.852539
3302.395020	0.000000	-616.852539
3302.492676	0.000000	-460.852539
3302.590332	0.000000	-470.852539
3302.688232	0.000000	-360.852539
3302.785889	0.000000	-454.852539
3302.883789	0.000000	-429.852539
3302.981445	0.000000	-451.852539
3303.079102	0.000000	-487.852539
3303.177002	0.000000	-427.852539
3303.274658	0.000000	-264.852539
3303.372314	0.000000	-331.852539
3303.470215	0.000000	-420.852539
3303.567871	0.000000	-385.852539
3303.665771	0.000000	-318.852539
3303.763428	0.000000	-227.852539
3303.861084	0.000000	-362.852539
3303.958984	0.000000	-378.852539
3304.056641	0.000000	-199.852539
3304.154541	0.000000	-442.852539
3304.252197	0.000000	-360.852539
3304.349854	0.000000	-303.852539
3304.447754	0.000000	-353.852539
3304.545410	0.000000	-432.852539
3304.643311	0.000000	-489.852539
3304.740967	0.000000	-359.852539
