PE FL                   SPECTRUM    ASCII       PEDS        1.60        
  -1
MI5CBE~1.TXT
18/01/15
12:43:09.00
18/01/15
12:43:09.00


598.500000
1









LS55
350.00
3.00
2.50
SCAN
1
20
100
100
0
60
0
1
0
1
7
ON
600 350 
1 0 0
#HDR
-1
-1
#GR
NM

0.00002384185791015625
0.0
400.000000
0.500000
398
8
527.472000
9.968000
#DATA
400.000000	50.125000  
400.500000	52.629000  
401.000000	52.956000  
401.500000	55.196000  
402.000000	57.818000  
402.500000	61.191000  
403.000000	65.069999  
403.500000	68.852999  
404.000000	70.736999  
404.500000	74.815000  
405.000000	77.917000  
405.500000	81.523000  
406.000000	85.375000  
406.500000	91.872000  
407.000000	96.533000  
407.500000	99.217000  
408.000000	103.395000 
408.500000	109.969000 
409.000000	114.518000 
409.500000	119.702000 
410.000000	124.718000 
410.500000	130.713000 
411.000000	136.532000 
411.500000	141.614000 
412.000000	144.476000 
412.500000	151.035000 
413.000000	157.340000 
413.500000	164.906000 
414.000000	171.428000 
414.500000	177.160000 
415.000000	183.913000 
415.500000	190.196000 
416.000000	194.353000 
416.500000	199.828000 
417.000000	204.865000 
417.500000	215.180000 
418.000000	220.749000 
418.500000	221.223000 
419.000000	227.598000 
419.500000	236.823000 
420.000000	240.637000 
420.500000	249.691000 
421.000000	255.145000 
421.500000	258.818000 
422.000000	263.831000 
422.500000	270.793000 
423.000000	276.137000 
423.500000	280.694000 
424.000000	282.830000 
424.500000	292.832000 
425.000000	295.301000 
425.500000	300.920000 
426.000000	304.073000 
426.500000	306.094000 
427.000000	311.681000 
427.500000	317.048000 
428.000000	320.870000 
428.500000	327.359000 
429.000000	329.997000 
429.500000	336.944000 
430.000000	339.183000 
430.500000	341.291000 
431.000000	345.508000 
431.500000	347.830000 
432.000000	350.071000 
432.500000	355.557000 
433.000000	361.569000 
433.500000	363.951000 
434.000000	366.428000 
434.500000	367.871000 
435.000000	376.331000 
435.500000	381.506000 
436.000000	383.146000 
436.500000	384.927000 
437.000000	386.629000 
437.500000	391.851000 
438.000000	394.199000 
438.500000	395.265000 
439.000000	399.051000 
439.500000	405.687000 
440.000000	407.803000 
440.500000	412.738000 
441.000000	417.745000 
441.500000	419.700000 
442.000000	418.179000 
442.500000	419.763000 
443.000000	425.960000 
443.500000	430.094000 
444.000000	429.545000 
444.500000	432.237000 
445.000000	433.274000 
445.500000	436.712000 
446.000000	441.519000 
446.500000	441.140000 
447.000000	442.434000 
447.500000	445.100000 
448.000000	449.829000 
448.500000	447.479000 
449.000000	454.369000 
449.500000	452.671000 
450.000000	453.098000 
450.500000	459.107000 
451.000000	461.162000 
451.500000	463.634000 
452.000000	464.148000 
452.500000	462.130000 
453.000000	461.964000 
453.500000	470.577000 
454.000000	468.213000 
454.500000	469.101000 
455.000000	470.082000 
455.500000	475.565000 
456.000000	472.482000 
456.500000	477.917000 
457.000000	481.544000 
457.500000	478.822000 
458.000000	479.595000 
458.500000	481.358000 
459.000000	481.097000 
459.500000	486.833000 
460.000000	488.824000 
460.500000	489.608000 
461.000000	493.436000 
461.500000	494.402000 
462.000000	491.562000 
462.500000	492.461000 
463.000000	492.946000 
463.500000	493.678000 
464.000000	494.010000 
464.500000	497.436000 
465.000000	499.391000 
465.500000	501.542000 
466.000000	500.573000 
466.500000	503.669000 
467.000000	505.052000 
467.500000	508.585000 
468.000000	507.454000 
468.500000	507.373000 
469.000000	511.306000 
469.500000	515.955000 
470.000000	511.440000 
470.500000	509.996000 
471.000000	514.849000 
471.500000	512.427000 
472.000000	515.725000 
472.500000	513.868000 
473.000000	519.103000 
473.500000	517.699000 
474.000000	516.743000 
474.500000	520.936000 
475.000000	521.726000 
475.500000	521.498000 
476.000000	521.646000 
476.500000	517.977000 
477.000000	519.612000 
477.500000	524.189000 
478.000000	521.700000 
478.500000	525.919000 
479.000000	524.816000 
479.500000	522.660000 
480.000000	523.418000 
480.500000	527.367000 
481.000000	523.678000 
481.500000	519.287000 
482.000000	520.282000 
482.500000	526.399000 
483.000000	525.096000 
483.500000	524.758000 
484.000000	523.837000 
484.500000	515.958000 
485.000000	521.554000 
485.500000	526.231000 
486.000000	526.697000 
486.500000	527.472000 
487.000000	521.026000 
487.500000	514.280999 
488.000000	513.845000 
488.500000	514.958000 
489.000000	512.041000 
489.500000	513.240000 
490.000000	513.997000 
