     index            Field [G]         Intensity []

         1                 3270   -0.394685793518608
         2               3270.1   -0.395193691806666
         3               3270.2   -0.395552948256024
         4               3270.3   -0.395551675118261
         5               3270.4   -0.395028320727836
         6               3270.5   -0.393998969781372
         7               3270.6   -0.392709125581569
         8               3270.7   -0.391537760996798
         9               3270.8   -0.390812339128772
        10               3270.9   -0.390650659073163
        11                 3271   -0.390898333757508
        12               3271.1    -0.39118262043592
        13               3271.2   -0.391079827793485
        14               3271.3   -0.390348072291328
        15               3271.4   -0.389096434451192
        16               3271.5   -0.387732591791057
        17               3271.6   -0.386671328881009
        18               3271.7   -0.386026804164128
        19               3271.8   -0.385575006239131
        20               3271.9   -0.385025496868268
        21                 3272   -0.384331862485382
        22               3272.1   -0.383740600003504
        23               3272.2   -0.383545449079781
        24               3272.3   -0.383790444100423
        25               3272.4   -0.384197958361523
        26               3272.5   -0.384380690184349
        27               3272.6   -0.384135163565774
        28               3272.7   -0.383558975811608
        29               3272.8   -0.382937620541528
        30               3272.9   -0.382567881946823
        31                 3273    -0.38266175686917
        32               3273.1   -0.383288808353617
        33               3273.2   -0.384282645732348
        34               3273.3   -0.385214721310427
        35               3273.4   -0.385598525729296
        36               3273.5   -0.385237750272943
        37               3273.6   -0.384386287548339
        38               3273.7   -0.383534684756915
        39               3273.8   -0.383036269796937
        40               3273.9   -0.382939527391173
        41                 3274   -0.383131344603519
        42               3274.1   -0.383562037996173
        43               3274.2    -0.38429467067538
        44               3274.3   -0.385377660823182
        45               3274.4   -0.386744176417584
        46               3274.5   -0.388256269157901
        47               3274.6   -0.389785120497628
        48               3274.7   -0.391185658190923
        49               3274.8   -0.392220968450467
        50               3274.9   -0.392600876379559
        51                 3275   -0.392149547655658
        52               3275.1   -0.390945309768667
        53               3275.2   -0.389318083689643
        54               3275.3   -0.387729673236722
        55               3275.4   -0.386599948348191
        56               3275.5   -0.386124352220327
        57               3275.6   -0.386168804271147
        58               3275.7   -0.386344920573587
        59               3275.8   -0.386249043904855
        60               3275.9   -0.385697939004193
        61                 3276   -0.384796985676762
        62               3276.1   -0.383825616470528
        63               3276.2   -0.383052021240467
        64               3276.3   -0.382599925893903
        65               3276.4    -0.38243114885974
        66               3276.5   -0.382440034739811
        67               3276.6   -0.382587265732742
        68               3276.7   -0.382958789196543
        69               3276.8   -0.383688486732065
        70               3276.9   -0.384813932824623
        71                 3277   -0.386202916536271
        72               3277.1   -0.387609840221944
        73               3277.2   -0.388793190691202
        74               3277.3    -0.38958876412823
        75               3277.4   -0.389902093229615
        76               3277.5    -0.38967522839963
        77               3277.6   -0.388911772788265
        78               3277.7   -0.387761876733664
        79               3277.8   -0.386544275184754
        80               3277.9   -0.385597657524985
        81                 3278   -0.385053621788367
        82               3278.1   -0.384762280417692
        83               3278.2   -0.384459426108557
        84               3278.3    -0.38400289594996
        85               3278.4   -0.383456775260974
        86               3278.5   -0.382997094337268
        87               3278.6   -0.382779959516138
        88               3278.7   -0.382883417243725
        89               3278.8   -0.383315198984097
        90               3278.9   -0.384028769685571
        91                 3279   -0.384921843943538
        92               3279.1   -0.385834083222883
        93               3279.2   -0.386573744575146
        94               3279.3   -0.386980607976488
        95               3279.4   -0.386992014422461
        96               3279.5   -0.386662950607269
        97               3279.6   -0.386120924068776
        98               3279.7   -0.385482330998945
        99               3279.8   -0.384783439915467
       100               3279.9    -0.38397486156448
       101                 3280   -0.382992546737674
       102               3280.1   -0.381863391254942
       103               3280.2   -0.380764655021121
       104               3280.3   -0.379971307762387
       105               3280.4   -0.379704501692763
       106               3280.5   -0.379990021108425
       107               3280.6   -0.380647788588456
       108               3280.7   -0.381420041242545
       109               3280.8   -0.382118565151969
       110               3280.9   -0.382675499919362
       111                 3281   -0.383096777715779
       112               3281.1   -0.383399147393677
       113               3281.2   -0.383596757347155
       114               3281.3   -0.383739315194039
       115               3281.4    -0.38394772215204
       116               3281.5   -0.384383969499127
       117               3281.6   -0.385151136779325
       118               3281.7   -0.386198489741112
       119               3281.8   -0.387317540176887
       120               3281.9   -0.388244818737078
       121                 3282   -0.388809148748904
       122               3282.1   -0.389031725629907
       123               3282.2   -0.389110615694005
       124               3282.3   -0.389288993471339
       125               3282.4   -0.389689659405016
       126               3282.5   -0.390229534801221
       127               3282.6   -0.390667458569462
       128               3282.7   -0.390741217172928
       129               3282.8   -0.390304603494294
       130               3282.9   -0.389401052011839
       131                 3283   -0.388254881834371
       132               3283.1   -0.387186498224785
       133               3283.2   -0.386477879987572
       134               3283.3   -0.386247615906056
       135               3283.4   -0.386414434849575
       136               3283.5   -0.386785463502536
       137               3283.6   -0.387204143039539
       138               3283.7   -0.387628483675334
       139               3283.8   -0.388079343938447
       140               3283.9   -0.388541863576009
       141                 3284   -0.388938389602707
       142               3284.1   -0.389174066003827
       143               3284.2   -0.389173228598427
       144               3284.3   -0.388893111808778
       145               3284.4   -0.388363732629199
       146               3284.5   -0.387720135581502
       147               3284.6   -0.387128978912406
       148               3284.7   -0.386643506642835
       149               3284.8   -0.386167163879611
       150               3284.9   -0.385592749884736
       151                 3285   -0.384944718481669
       152               3285.1   -0.384351536638915
       153               3285.2   -0.383908943395492
       154               3285.3   -0.383605015793616
       155               3285.4   -0.383347339235955
       156               3285.5   -0.383021660787428
       157               3285.6   -0.382561332499821
       158               3285.7   -0.382040211964905
       159               3285.8   -0.381713320072461
       160               3285.9   -0.381897924894271
       161                 3286   -0.382741973456724
       162               3286.1   -0.384085741826857
       163               3286.2    -0.38555633841247
       164               3286.3   -0.386810150743673
       165               3286.4   -0.387713473858788
       166               3286.5   -0.388330697139509
       167               3286.6   -0.388757843507475
       168               3286.7   -0.388958617046232
       169               3286.8   -0.388759693619102
       170               3286.9   -0.388022516762291
       171                 3287   -0.386827973211123
       172               3287.1   -0.385485981353203
       173               3287.2   -0.384364746654319
       174               3287.3   -0.383710438698633
       175               3287.4   -0.383597014873252
       176               3287.5   -0.383982831068635
       177               3287.6   -0.384762378738113
       178               3287.7   -0.385755114591136
       179               3287.8   -0.386675153986728
       180               3287.9   -0.387165957112808
       181                 3288   -0.386929544393237
       182               3288.1   -0.385884060509831
       183               3288.2   -0.384240147742233
       184               3288.3   -0.382436806550538
       185               3288.4    -0.38096816429079
       186               3288.5   -0.380187748874782
       187               3288.6      -0.380181828772
       188               3288.7    -0.38077961797671
       189               3288.8   -0.381703393836479
       190               3288.9   -0.382752073259075
       191                 3289   -0.383857200094942
       192               3289.1   -0.384967549262498
       193               3289.2   -0.385921841339806
       194               3289.3   -0.386499708488562
       195               3289.4   -0.386620693248934
       196               3289.5   -0.386458093621883
       197               3289.6   -0.386320369939973
       198               3289.7   -0.386417810608278
       199               3289.8   -0.386739125588183
       200               3289.9   -0.387110536362979
       201                 3290   -0.387329444412357
       202               3290.1   -0.387258920315272
       203               3290.2   -0.386866971177295
       204               3290.3   -0.386230128677107
       205               3290.4   -0.385490729750563
       206               3290.5   -0.384769603658207
       207               3290.6   -0.384099071900357
       208               3290.7   -0.383446207357004
       209               3290.8   -0.382800488065682
       210               3290.9   -0.382216844032974
       211                 3291   -0.381758009905522
       212               3291.1   -0.381417094760847
       213               3291.2   -0.381141082504416
       214               3291.3   -0.380950019627886
       215               3291.4   -0.381007409347234
       216               3291.5   -0.381526218705532
       217               3291.6   -0.382566425864009
       218               3291.7   -0.383899403464647
       219               3291.8   -0.385061952396321
       220               3291.9   -0.385574079411898
       221                 3292   -0.385190395732182
       222               3292.1   -0.384043973620817
       223               3292.2   -0.382598005355834
       224               3292.3   -0.381423128550653
       225               3292.4   -0.380927273720128
       226               3292.5   -0.381197056642808
       227               3292.6   -0.382023161777023
       228               3292.7   -0.383049759234593
       229               3292.8   -0.383929897051912
       230               3292.9   -0.384422282008097
       231                 3293   -0.384444217916292
       232               3293.1   -0.384098250537594
       233               3293.2    -0.38363827476381
       234               3293.3   -0.383351905932991
       235               3293.4   -0.383428159845977
       236               3293.5   -0.383913766196909
       237               3293.6   -0.384755393241063
       238               3293.7   -0.385818511653304
       239               3293.8    -0.38684162067298
       240               3293.9   -0.387444926083672
       241                 3294   -0.387305387620324
       242               3294.1   -0.386392868486755
       243               3294.2   -0.385024320207099
       244               3294.3    -0.38365700283461
       245               3294.4   -0.382620669031301
       246               3294.5   -0.382029152452499
       247               3294.6   -0.381878338362406
       248               3294.7   -0.382143796560454
       249               3294.8   -0.382764457503616
       250               3294.9   -0.383598802932556
       251                 3295   -0.384484940672123
       252               3295.1   -0.385380412084314
       253               3295.2   -0.386422733893176
       254               3295.3   -0.387814881089979
       255               3295.4   -0.389622742409355
       256               3295.5   -0.391664786243222
       257               3295.6   -0.393587172778832
       258               3295.7   -0.395051813964302
       259               3295.8   -0.395882393402254
       260               3295.9   -0.396077054077138
       261                 3296   -0.395727328482403
       262               3296.1   -0.394948713460549
       263               3296.2   -0.393875619274336
       264               3296.3   -0.392677031007958
       265               3296.4   -0.391525188932155
       266               3296.5   -0.390522276607028
       267               3296.6   -0.389664143392255
       268               3296.7   -0.388894180408456
       269               3296.8   -0.388194233657085
       270               3296.9    -0.38760249472761
       271                 3297   -0.387127172032363
       272               3297.1   -0.386656921409341
       273               3297.2   -0.385986448743481
       274               3297.3   -0.384948849126432
       275               3297.4   -0.383534325045753
       276               3297.5   -0.381903242644859
       277               3297.6     -0.3803041154749
       278               3297.7   -0.378963759305631
       279               3297.8   -0.378013862667647
       280               3297.9   -0.377490162055257
       281                 3298   -0.377387907042664
       282               3298.1   -0.377704627862454
       283               3298.2   -0.378414538687254
       284               3298.3   -0.379400737428108
       285               3298.4   -0.380431005191602
       286               3298.5   -0.381231918960642
       287               3298.6    -0.38162542016941
       288               3298.7   -0.381624523692316
       289               3298.8   -0.381399980841165
       290               3298.9   -0.381128393094078
       291                 3299   -0.380843690232304
       292               3299.1   -0.380428451003599
       293               3299.2   -0.379758451863801
       294               3299.3   -0.378861263140001
       295               3299.4   -0.377933497622355
       296               3299.5   -0.377207938192809
       297               3299.6   -0.376810914526797
       298               3299.7    -0.37674146148642
       299               3299.8   -0.376960960923221
       300               3299.9   -0.377469957302631
       301                 3300    -0.37828134298886
       302               3300.1   -0.379328617181341
       303               3300.2   -0.380429531325457
       304               3300.3   -0.381370223975009
       305               3300.4   -0.382043438021203
       306               3300.5   -0.382510786367163
       307               3300.6   -0.382929448922948
       308               3300.7   -0.383407951817726
       309               3300.8   -0.383911517793133
       310               3300.9   -0.384290644628913
       311                 3301    -0.38440915979276
       312               3301.1   -0.384264735226418
       313               3301.2   -0.383987850940385
       314               3301.3   -0.383714892159027
       315               3301.4   -0.383475927195375
       316               3301.5   -0.383233259053012
       317               3301.6   -0.383022226856252
       318               3301.7   -0.383015243327938
       319               3301.8   -0.383432143967637
       320               3301.9   -0.384397017782418
       321                 3302   -0.385855294903859
       322               3302.1   -0.387562328077239
       323               3302.2   -0.389128266905776
       324               3302.3   -0.390142458467814
       325               3302.4   -0.390358662971709
       326               3302.5   -0.389823681482394
       327               3302.6   -0.388840795971791
       328               3302.7   -0.387799743486158
