     index            Field [G]         Intensity []

         1                 3270   -0.388913586824881
         2               3270.1   -0.388221283694832
         3               3270.2   -0.387250386223103
         4               3270.3   -0.385995236733771
         5               3270.4   -0.384534051869936
         6               3270.5   -0.383018723832114
         7               3270.6   -0.381615794506032
         8               3270.7   -0.380455918164746
         9               3270.8   -0.379638373832743
        10               3270.9   -0.379258972732074
        11                 3271   -0.379405999220981
        12               3271.1   -0.380117156941597
        13               3271.2    -0.38132685267616
        14               3271.3   -0.382829939796494
        15               3271.4   -0.384285160792518
        16               3271.5   -0.385290439379406
        17               3271.6   -0.385536240667229
        18               3271.7   -0.384962018224541
        19               3271.8   -0.383789319740671
        20               3271.9   -0.382390157201098
        21                 3272   -0.381112731787295
        22               3272.1   -0.380218503695786
        23               3272.2   -0.379916348176817
        24               3272.3   -0.380340806683852
        25               3272.4   -0.381433223599235
        26               3272.5   -0.382894754022967
        27               3272.6   -0.384351198819316
        28               3272.7   -0.385599430218054
        29               3272.8   -0.386670454532725
        30               3272.9   -0.387653128033393
        31                 3273   -0.388502636074695
        32               3273.1    -0.38904805082119
        33               3273.2    -0.38915636277252
        34               3273.3   -0.388845824418124
        35               3273.4   -0.388234632505904
        36               3273.5   -0.387405194297239
        37               3273.6    -0.38634602553548
        38               3273.7   -0.385048865557449
        39               3273.8    -0.38366933706183
        40               3273.9   -0.382556085073454
        41                 3274   -0.382056527611092
        42               3274.1   -0.382259270314753
        43               3274.2   -0.382940520753077
        44               3274.3   -0.383772402901944
        45               3274.4   -0.384566471599678
        46               3274.5   -0.385316518070507
        47               3274.6   -0.386047896754082
        48               3274.7   -0.386661842929884
        49               3274.8   -0.386925878634708
        50               3274.9   -0.386613430286511
        51                 3275    -0.38567560991962
        52               3275.1   -0.384298232925119
        53               3275.2   -0.382785556454365
        54               3275.3   -0.381370143678598
        55               3275.4   -0.380124915756922
        56               3275.5   -0.379048086705773
        57               3275.6   -0.378204733395619
        58               3275.7   -0.377752661773935
        59               3275.8   -0.377824156338063
        60               3275.9   -0.378401340031894
        61                 3276   -0.379308334870626
        62               3276.1   -0.380294858602846
        63               3276.2   -0.381116082855402
        64               3276.3   -0.381579415049297
        65               3276.4   -0.381584814809357
        66               3276.5   -0.381152935357981
        67               3276.6   -0.380407203440695
        68               3276.7    -0.37951737621571
        69               3276.8   -0.378651237712122
