     index            Field [G]         Intensity []

         1                 3270   -0.387244551428394
         2               3270.1   -0.386887915694101
         3               3270.2   -0.386508661341888
         4               3270.3   -0.386218470772165
         5               3270.4   -0.386123678918996
         6               3270.5   -0.386260519724897
         7               3270.6    -0.38656177621416
         8               3270.7    -0.38688736678548
         9               3270.8   -0.387096251395166
        10               3270.9   -0.387123205615669
        11                 3271   -0.387029146576701
        12               3271.1   -0.386984337809094
        13               3271.2   -0.387175807713322
        14               3271.3   -0.387700976875476
        15               3271.4   -0.388520303382417
        16               3271.5   -0.389478060616578
        17               3271.6    -0.39036086843855
        18               3271.7   -0.390979533528683
        19               3271.8   -0.391253171348604
        20               3271.9   -0.391232102577373
        21                 3272    -0.39102087005615
        22               3272.1   -0.390676904673015
        23               3272.2   -0.390204892502981
        24               3272.3   -0.389640127042456
        25               3272.4   -0.389083943805338
        26               3272.5   -0.388625976521041
        27               3272.6   -0.388259379756442
        28               3272.7   -0.387903451273442
        29               3272.8   -0.387489966762308
        30               3272.9   -0.386991728775622
        31                 3273   -0.386375374676057
        32               3273.1   -0.385576140388662
        33               3273.2   -0.384557392741998
        34               3273.3   -0.383389263565742
        35               3273.4   -0.382235563568122
        36               3273.5   -0.381243698905429
        37               3273.6   -0.380458370575544
        38               3273.7   -0.379858544925153
        39               3273.8   -0.379467135590223
        40               3273.9   -0.379392006260658
        41                 3274   -0.379736956060642
        42               3274.1   -0.380472165981784
        43               3274.2   -0.381399489550323
        44               3274.3   -0.382244378048574
        45               3274.4   -0.382777805644043
        46               3274.5    -0.38286319520685
        47               3274.6   -0.382434590842551
        48               3274.7   -0.381499317069725
        49               3274.8   -0.380205148692316
        50               3274.9    -0.37887835306443
        51                 3275   -0.377908166033735
        52               3275.1   -0.377508806345251
        53               3275.2   -0.377568950234656
        54               3275.3   -0.377758589313598
        55               3275.4   -0.377813429951558
        56               3275.5   -0.377742580846983
        57               3275.6   -0.377800106336462
        58               3275.7   -0.378287421866171
        59               3275.8   -0.379359655279174
        60               3275.9   -0.380942138487782
        61                 3276   -0.382756960844507
        62               3276.1   -0.384418856754145
        63               3276.2   -0.385568431362763
        64               3276.3   -0.386009711146167
        65               3276.4    -0.38579749667222
        66               3276.5   -0.385219408175134
        67               3276.6    -0.38466630586091
        68               3276.7   -0.384451989573924
        69               3276.8   -0.384671867333594
        70               3276.9   -0.385164797144899
        71                 3277    -0.38559461349145
        72               3277.1    -0.38562338322014
        73               3277.2   -0.385103950059989
        74               3277.3   -0.384187684287397
        75               3277.4   -0.383270774341474
        76               3277.5    -0.38279885416857
        77               3277.6   -0.383042523406634
        78               3277.7   -0.383967187798075
        79               3277.8   -0.385257540990194
        80               3277.9   -0.386479283109531
        81                 3278   -0.387296765512513
        82               3278.1   -0.387626079738921
        83               3278.2   -0.387629203800514
        84               3278.3   -0.387562210677772
        85               3278.4   -0.387597347471519
        86               3278.5   -0.387741944571372
        87               3278.6    -0.38788714940694
        88               3278.7   -0.387929803161581
        89               3278.8   -0.387871800623557
        90               3278.9   -0.387820277608528
        91                 3279   -0.387896271329015
        92               3279.1   -0.388149376516853
        93               3279.2    -0.38855634796215
        94               3279.3   -0.389068741664354
        95               3279.4   -0.389630274190447
        96               3279.5   -0.390159689825465
        97               3279.6     -0.3905559448542
        98               3279.7   -0.390748605577804
        99               3279.8   -0.390758397839596
       100               3279.9   -0.390712785552505
       101                 3280   -0.390776889022007
       102               3280.1   -0.391025259459562
       103               3280.2    -0.39136850452603
       104               3280.3   -0.391632015168019
       105               3280.4   -0.391726596930065
       106               3280.5   -0.391744496644798
       107               3280.6   -0.391906629779812
       108               3280.7   -0.392434187573765
       109               3280.8   -0.393431007651252
       110               3280.9   -0.394804299587373
       111                 3281   -0.396255525265598
       112               3281.1   -0.397385032508461
       113               3281.2   -0.397875632544304
       114               3281.3   -0.397632846979763
       115               3281.4   -0.396791955228885
       116               3281.5   -0.395617942322379
       117               3281.6   -0.394387978806945
       118               3281.7     -0.3933123193817
       119               3281.8   -0.392494082327585
       120               3281.9   -0.391921510618326
       121                 3282   -0.391505073449069
       122               3282.1   -0.391157168770571
       123               3282.2   -0.390867967580149
       124               3282.3   -0.390713840662657
       125               3282.4   -0.390777516284908
       126               3282.5   -0.391039888706614
