     index            Field [G]         Intensity []

         1                 3270    -0.38060658078766
         2               3270.1   -0.380034054807144
         3               3270.2   -0.379283556836275
         4               3270.3   -0.378548882193779
         5               3270.4   -0.378120367935046
         6               3270.5   -0.378225325337804
         7               3270.6   -0.378865842918252
         8               3270.7   -0.379822929499649
         9               3270.8   -0.380802710228425
        10               3270.9   -0.381554349399318
        11                 3271   -0.381908824497973
        12               3271.1   -0.381808986502074
        13               3271.2     -0.3813301298032
        14               3271.3   -0.380619841590484
        15               3271.4   -0.379778287835557
        16               3271.5   -0.378805948640374
        17               3271.6   -0.377684579430378
        18               3271.7   -0.376498559455795
        19               3271.8   -0.375445220613151
        20               3271.9   -0.374698141478878
        21                 3272   -0.374256659056154
        22               3272.1   -0.373947481753062
        23               3272.2   -0.373591363948195
        24               3272.3   -0.373179784916267
        25               3272.4   -0.372904809394005
        26               3272.5   -0.373019184588369
        27               3272.6   -0.373625127591599
        28               3272.7   -0.374538454061425
        29               3272.8   -0.375347374500385
        30               3272.9   -0.375653714365279
        31                 3273   -0.375310892526616
        32               3273.1   -0.374455481769224
        33               3273.2   -0.373333864487834
        34               3273.3   -0.372122737309062
        35               3273.4   -0.370899180275552
        36               3273.5   -0.369720165635568
        37               3273.6    -0.36868073045575
        38               3273.7   -0.367902339149315
        39               3273.8   -0.367498580485406
        40               3273.9   -0.367550968148443
        41                 3274   -0.368068599521594
        42               3274.1   -0.368925684999909
        43               3274.2   -0.369852844424354
        44               3274.3   -0.370555272822078
        45               3274.4   -0.370893862595495
        46               3274.5   -0.370957327113826
        47               3274.6   -0.370944721386925
        48               3274.7   -0.370983833544786
        49               3274.8   -0.371073963907311
        50               3274.9   -0.371178367202256
        51                 3275   -0.371317011516328
        52               3275.1   -0.371543091787323
        53               3275.2   -0.371852689210052
        54               3275.3   -0.372141677967722
        55               3275.4   -0.372239882249305
        56               3275.5   -0.371981869002419
        57               3275.6   -0.371293229350528
        58               3275.7    -0.37027747880736
        59               3275.8   -0.369236424385697
        60               3275.9   -0.368564623518552
        61                 3276   -0.368577253950036
        62               3276.1   -0.369404756583471
        63               3276.2   -0.370996146753073
        64               3276.3   -0.373148484891788
        65               3276.4   -0.375508327593281
        66               3276.5   -0.377612660431474
        67               3276.6   -0.379042575275183
        68               3276.7   -0.379619360306426
        69               3276.8   -0.379473321747948
        70               3276.9   -0.378909472409424
