     index            Field [G]         Intensity []

         1                 3270   -0.388700576010233
         2               3270.1   -0.389511052606729
         3               3270.2   -0.390316840301062
         4               3270.3   -0.391048909450445
         5               3270.4   -0.391602820513018
         6               3270.5   -0.391885132263786
         7               3270.6   -0.391884114263596
         8               3270.7   -0.391701587730041
         9               3270.8   -0.391501656666456
        10               3270.9   -0.391403778361107
        11                 3271   -0.391399139717636
        12               3271.1   -0.391364727863084
        13               3271.2   -0.391180708795261
        14               3271.3   -0.390857614793033
        15               3271.4   -0.390551097872494
        16               3271.5   -0.390441490984548
        17               3271.6   -0.390587172356913
        18               3271.7   -0.390878398202895
        19               3271.8   -0.391116898302321
        20               3271.9   -0.391147244532391
        21                 3272   -0.390942908667378
        22               3272.1   -0.390588573446269
        23               3272.2   -0.390178403860229
        24               3272.3   -0.389728481052321
        25               3272.4   -0.389194226234209
        26               3272.5   -0.388568477833817
        27               3272.6   -0.387938426644228
        28               3272.7   -0.387428153942538
        29               3272.8   -0.387097248780175
        30               3272.9   -0.386927573189651
        31                 3273   -0.386923725822986
        32               3273.1   -0.387197253962167
        33               3273.2   -0.387897632657917
        34               3273.3   -0.389026711393742
        35               3273.4   -0.390327930198296
        36               3273.5   -0.391383011847301
        37               3273.6   -0.391841256938426
        38               3273.7   -0.391588571188198
        39               3273.8   -0.390747598202212
        40               3273.9   -0.389564825676719
        41                 3274   -0.388307381377879
        42               3274.1   -0.387224804315727
        43               3274.2    -0.38653675237033
        44               3274.3   -0.386393182871115
        45               3274.4   -0.386813520183993
        46               3274.5   -0.387660957650849
        47               3274.6   -0.388693906986941
        48               3274.7   -0.389679109418079
        49               3274.8   -0.390497976649733
        50               3274.9    -0.39116835327049
        51                 3275   -0.391763567839328
        52               3275.1    -0.39230955668511
        53               3275.2   -0.392767894814006
        54               3275.3   -0.393103120374872
        55               3275.4   -0.393316708674535
        56               3275.5   -0.393386755351923
        57               3275.6   -0.393213605159616
        58               3275.7   -0.392689111991446
        59               3275.8   -0.391838054656136
        60               3275.9   -0.390860702900094
        61                 3276   -0.390000971538209
        62               3276.1   -0.389357180860371
        63               3276.2   -0.388818581230186
        64               3276.3   -0.388181904142109
        65               3276.4   -0.387326899074477
        66               3276.5   -0.386301315691927
        67               3276.6   -0.385286902996178
        68               3276.7   -0.384513043419536
        69               3276.8   -0.384164537051703
        70               3276.9   -0.384295706902756
        71                 3277   -0.384795522137713
        72               3277.1   -0.385463814818879
        73               3277.2   -0.386164371197494
        74               3277.3   -0.386907274978154
        75               3277.4   -0.387760430143145
        76               3277.5   -0.388687181811441
        77               3277.6   -0.389505991526129
        78               3277.7   -0.390022587526256
        79               3277.8    -0.39018374924276
        80               3277.9   -0.390098576377142
        81                 3278   -0.389931469337032
        82               3278.1   -0.389777857730302
        83               3278.2   -0.389614384810758
        84               3278.3   -0.389344743086991
        85               3278.4   -0.388897736948245
        86               3278.5   -0.388297365973422
        87               3278.6   -0.387650580567263
        88               3278.7   -0.387082903675142
        89               3278.8   -0.386708623919079
        90               3278.9   -0.386668695336869
        91                 3279   -0.387155144960341
        92               3279.1   -0.388322323600873
        93               3279.2   -0.390121922090466
        94               3279.3   -0.392227647133102
        95               3279.4   -0.394148743492282
        96               3279.5   -0.395438555458186
        97               3279.6   -0.395834671412721
        98               3279.7   -0.395292696149862
        99               3279.8   -0.393993573411711
       100               3279.9   -0.392349587796579
       101                 3280   -0.390919866192911
       102               3280.1   -0.390180508843124
       103               3280.2   -0.390266054963675
       104               3280.3   -0.390890505592871
       105               3280.4    -0.39153913377592
       106               3280.5   -0.391807495683557
       107               3280.6   -0.391648312451351
       108               3280.7   -0.391355845915913
       109               3280.8   -0.391311935598038
       110               3280.9   -0.391695340151576
       111                 3281   -0.392373342297108
       112               3281.1   -0.393031944764017
       113               3281.2   -0.393410878997741
       114               3281.3   -0.393458868844901
       115               3281.4   -0.393316582977716
       116               3281.5   -0.393162933992522
       117               3281.6   -0.393049947593451
       118               3281.7   -0.392857917721386
       119               3281.8   -0.392398405664183
