     index            Field [G]         Intensity []

         1                 3270   -0.399644234306494
         2               3270.1    -0.39867331192632
         3               3270.2   -0.397773983254399
         4               3270.3    -0.39721882363858
         5               3270.4   -0.397246449824871
         6               3270.5   -0.397884942738642
         7               3270.6    -0.39887026200266
         8               3270.7   -0.399772615115623
         9               3270.8   -0.400251921818172
        10               3270.9   -0.400268848169663
        11                 3271   -0.400127211049799
        12               3271.1   -0.400298302168941
        13               3271.2   -0.401099521251444
        14               3271.3   -0.402450254745621
        15               3271.4    -0.40391405322708
        16               3271.5   -0.404993629226697
        17               3271.6   -0.405421025372037
        18               3271.7   -0.405231364197102
        19               3271.8   -0.404643862663428
        20               3271.9   -0.403914039685535
        21                 3272   -0.403253355482985
        22               3272.1   -0.402786915295847
        23               3272.2   -0.402504844036884
        24               3272.3   -0.402240842553595
        25               3272.4   -0.401742309965465
        26               3272.5   -0.400820232273881
        27               3272.6   -0.399479025237487
        28               3272.7   -0.397935229804882
        29               3272.8   -0.396516560719279
        30               3272.9   -0.395500385306026
        31                 3273   -0.394977253344113
        32               3273.1   -0.394820489565234
        33               3273.2   -0.394788275622635
        34               3273.3   -0.394690368079344
        35               3273.4   -0.394498690459295
        36               3273.5   -0.394329895362393
        37               3273.6   -0.394335300330372
        38               3273.7   -0.394596423440946
        39               3273.8   -0.395089391682884
        40               3273.9   -0.395705565633847
        41                 3274   -0.396295514922437
        42               3274.1   -0.396734781285332
        43               3274.2   -0.396997071346133
        44               3274.3   -0.397162619975967
        45               3274.4   -0.397316886385767
        46               3274.5   -0.397432727356142
        47               3274.6   -0.397388800415108
        48               3274.7   -0.397128388860942
        49               3274.8   -0.396775943280009
        50               3274.9   -0.396560043630767
        51                 3275   -0.396618422944871
        52               3275.1    -0.39690305682952
        53               3275.2    -0.39728761315056
        54               3275.3   -0.397746576876099
        55               3275.4   -0.398396985371557
        56               3275.5   -0.399351331599757
        57               3275.6   -0.400534547923249
        58               3275.7   -0.401648192902425
        59               3275.8   -0.402316674471207
        60               3275.9   -0.402295861382814
        61                 3276   -0.401595503491603
        62               3276.1   -0.400451770939409
        63               3276.2   -0.399190972950722
        64               3276.3    -0.39807391221409
        65               3276.4   -0.397200036325679
        66               3276.5   -0.396518221224454
        67               3276.6   -0.395936427583981
        68               3276.7   -0.395442504052317
        69               3276.8   -0.395124467941794
        70               3276.9   -0.395081858784807
        71                 3277   -0.395342120367033
        72               3277.1   -0.395866539296942
        73               3277.2   -0.396595823584684
        74               3277.3   -0.397455582837811
        75               3277.4   -0.398346252252962
        76               3277.5   -0.399184314766862
        77               3277.6   -0.399962511285331
        78               3277.7   -0.400731393600293
        79               3277.8   -0.401500557275637
        80               3277.9   -0.402176447810067
        81                 3278   -0.402615959576935
        82               3278.1   -0.402736922568261
        83               3278.2   -0.402572625057359
        84               3278.3   -0.402233520314756
        85               3278.4   -0.401829933355156
        86               3278.5   -0.401421412918977
        87               3278.6   -0.401012481144919
        88               3278.7   -0.400577096770031
        89               3278.8    -0.40009116096339
        90               3278.9   -0.399564405697506
        91                 3279   -0.399065197347892
        92               3279.1     -0.3987190385491
        93               3279.2   -0.398651986398175
        94               3279.3   -0.398878026408154
        95               3279.4   -0.399202487915843
        96               3279.5   -0.399258195818089
        97               3279.6     -0.3987082068969
        98               3279.7   -0.397480023325845
        99               3279.8   -0.395834985326343
       100               3279.9   -0.394219358159209
       101                 3280   -0.393033024477167
       102               3280.1   -0.392485596368517
       103               3280.2   -0.392593628552281
       104               3280.3    -0.39325440141857
       105               3280.4   -0.394305462383978
       106               3280.5   -0.395540490432741
       107               3280.6   -0.396733116025104
       108               3280.7   -0.397720152765379
       109               3280.8   -0.398490198482839
       110               3280.9    -0.39915019858051
       111                 3281   -0.399746326303218
       112               3281.1   -0.400110282339075
       113               3281.2   -0.399930952172681
       114               3281.3   -0.399029444620674
       115               3281.4   -0.397583677954468
       116               3281.5   -0.396084476824704
       117               3281.6   -0.395064795642921
       118               3281.7     -0.3948285106664
       119               3281.8   -0.395349410030774
       120               3281.9   -0.396345274609417
       121                 3282   -0.397444168122043
       122               3282.1   -0.398358172862352
       123               3282.2   -0.398980954338219
       124               3282.3   -0.399346530987001
       125               3282.4   -0.399489221700581
       126               3282.5   -0.399353956414966
       127               3282.6   -0.398865425261305
       128               3282.7   -0.398082977687928
       129               3282.8    -0.39725336942007
       130               3282.9   -0.396670827113612
       131                 3283    -0.39646386081942
       132               3283.1   -0.396523408852551
       133               3283.2   -0.396654050029895
       134               3283.3   -0.396793786507573
       135               3283.4   -0.397066730034071
       136               3283.5   -0.397618667704392
       137               3283.6    -0.39843443497794
       138               3283.7   -0.399347461472601
       139               3283.8   -0.400213774043947
       140               3283.9   -0.401037232873365
       141                 3284   -0.401917614464698
       142               3284.1   -0.402908511978814
       143               3284.2   -0.403940457496645
       144               3284.3   -0.404845427968489
       145               3284.4   -0.405413730057556
       146               3284.5   -0.405448226784386
       147               3284.6    -0.40484644609351
       148               3284.7   -0.403701695450854
       149               3284.8   -0.402327525514182
       150               3284.9   -0.401135091973719
       151                 3285   -0.400435463629069
       152               3285.1   -0.400322569275158
       153               3285.2   -0.400704735172756
       154               3285.3   -0.401401950396146
       155               3285.4   -0.402193136155641
       156               3285.5    -0.40280642215663
       157               3285.6   -0.402947629710846
       158               3285.7   -0.402425774309198
       159               3285.8   -0.401300638045914
       160               3285.9   -0.399911485208195
       161                 3286   -0.398732527993895
       162               3286.1   -0.398140287527298
       163               3286.2    -0.39822851594328
       164               3286.3   -0.398759138793876
       165               3286.4   -0.399272425641289
       166               3286.5   -0.399318016425964
       167               3286.6   -0.398691927353665
       168               3286.7   -0.397528926358816
       169               3286.8   -0.396187695349511
       170               3286.9   -0.395027330224247
       171                 3287   -0.394242313951045
       172               3287.1   -0.393833821545451
       173               3287.2   -0.393673171508026
       174               3287.3   -0.393593093096073
       175               3287.4   -0.393487553228066
       176               3287.5   -0.393393012700228
       177               3287.6   -0.393474981349177
       178               3287.7   -0.393882289141697
       179               3287.8   -0.394571003187092
       180               3287.9   -0.395267526690704
       181                 3288   -0.395619662961623
       182               3288.1   -0.395409060581273
       183               3288.2   -0.394673706122984
       184               3288.3    -0.39370167113796
       185               3288.4   -0.392929193444346
       186               3288.5   -0.392763466877147
       187               3288.6   -0.393378437624512
       188               3288.7   -0.394616077199729
       189               3288.8   -0.396098432140794
       190               3288.9   -0.397468071805216
       191                 3289   -0.398545798780249
       192               3289.1    -0.39930329519618
       193               3289.2   -0.399752171422218
       194               3289.3   -0.399894541204567
       195               3289.4   -0.399752591546221
       196               3289.5   -0.399396967691115
       197               3289.6   -0.398933499986223
       198               3289.7   -0.398484336800447
       199               3289.8   -0.398186306407775
       200               3289.9    -0.39816148307959
       201                 3290    -0.39842963576602
       202               3290.1   -0.398839322162204
       203               3290.2   -0.399126801377487
       204               3290.3   -0.399082786441579
       205               3290.4   -0.398677355953686
       206               3290.5   -0.398039932764616
       207               3290.6   -0.397342079005815
       208               3290.7   -0.396697921322472
       209               3290.8   -0.396145856740338
       210               3290.9   -0.395700088952523
       211                 3291   -0.395412474992588
       212               3291.1   -0.395373902768894
