     index            Field [G]         Intensity []

         1                 3270   -0.389599393558079
         2               3270.1    -0.38901978712912
         3               3270.2   -0.388489608400661
         4               3270.3    -0.38821184976191
         5               3270.4   -0.388354707119008
         6               3270.5   -0.388899237810391
         7               3270.6   -0.389582606670667
         8               3270.7   -0.390047243239225
         9               3270.8   -0.390099653123917
        10               3270.9   -0.389865767730233
        11                 3271   -0.389716118049784
        12               3271.1   -0.389998590978721
        13               3271.2    -0.39075850832718
        14               3271.3   -0.391661106287112
        15               3271.4   -0.392189827211076
        16               3271.5   -0.391977217530016
        17               3271.6   -0.391041820472285
        18               3271.7    -0.38980151668322
        19               3271.8   -0.388874041740334
        20               3271.9   -0.388762422770526
        21                 3272   -0.389572994599041
        22               3272.1   -0.390925650238641
        23               3272.2   -0.392136725226549
        24               3272.3   -0.392589236523689
        25               3272.4   -0.392066468365846
        26               3272.5   -0.390841559612377
        27               3272.6   -0.389494715580065
        28               3272.7   -0.388617209258496
        29               3272.8   -0.388584010040453
        30               3272.9   -0.389448476894158
        31                 3273   -0.390924103033638
        32               3273.1   -0.392465345287592
        33               3273.2   -0.393494359651735
        34               3273.3   -0.393698815644495
        35               3273.4   -0.393184347209358
        36               3273.5   -0.392346413459103
        37               3273.6   -0.391585348342755
        38               3273.7   -0.391113779611192
        39               3273.8   -0.390956334447177
        40               3273.9   -0.391035243002102
        41                 3274   -0.391220544544025
        42               3274.1   -0.391352965412389
        43               3274.2   -0.391303819516381
        44               3274.3   -0.391055590841035
        45               3274.4   -0.390712422127243
        46               3274.5   -0.390404215029356
        47               3274.6   -0.390169507363527
        48               3274.7   -0.389936313202905
        49               3274.8   -0.389619847363808
        50               3274.9   -0.389235572246699
        51                 3275   -0.388915484050462
        52               3275.1   -0.388812656169983
        53               3275.2   -0.388975724120798
        54               3275.3   -0.389294645687284
        55               3275.4   -0.389569043400293
        56               3275.5   -0.389663732848359
        57               3275.6   -0.389633040842174
        58               3275.7   -0.389695053332833
        59               3275.8   -0.390060342741176
        60               3275.9   -0.390756706420582
        61                 3276   -0.391585757687421
        62               3276.1   -0.392220596096701
        63               3276.2   -0.392367403775281
        64               3276.3   -0.391919179762721
        65               3276.4   -0.391038060068342
        66               3276.5   -0.390094166980421
        67               3276.6   -0.389455950734499
        68               3276.7   -0.389267967776255
        69               3276.8   -0.389401033135422
        70               3276.9   -0.389616096323505
        71                 3277   -0.389786682188461
        72               3277.1   -0.389984770805986
        73               3277.2    -0.39037279674341
        74               3277.3   -0.391010754400371
        75               3277.4   -0.391750469000339
        76               3277.5     -0.3923128943755
        77               3277.6    -0.39248355500256
        78               3277.7   -0.392257106812414
        79               3277.8   -0.391825223351274
        80               3277.9   -0.391452293186346
        81                 3278   -0.391341017251887
        82               3278.1   -0.391537164332347
        83               3278.2   -0.391897605255105
        84               3278.3     -0.3921736136769
        85               3278.4   -0.392209592948434
        86               3278.5    -0.39210972260382
        87               3278.6   -0.392186943249046
        88               3278.7   -0.392707461161858
        89               3278.8   -0.393676198440591
        90               3278.9   -0.394873370420863
        91                 3279   -0.396072193983636
        92               3279.1   -0.397181318416623
        93               3279.2   -0.398177378377159
        94               3279.3   -0.398951271579786
        95               3279.4   -0.399275276605572
        96               3279.5   -0.398941729621725
        97               3279.6   -0.397937040669948
        98               3279.7    -0.39649032421518
        99               3279.8     -0.3949603766727
       100               3279.9   -0.393660468983695
       101                 3280   -0.392751844823068
       102               3280.1    -0.39224447936977
       103               3280.2   -0.392035460570416
       104               3280.3   -0.391930720634716
       105               3280.4   -0.391698147454862
       106               3280.5   -0.391199789800049
       107               3280.6   -0.390518115844359
       108               3280.7   -0.389936096705835
       109               3280.8   -0.389762930389403
       110               3280.9   -0.390142285892533
       111                 3281   -0.390966108194227
       112               3281.1   -0.391917744806589
       113               3281.2    -0.39261769568296
       114               3281.3   -0.392818541703518
       115               3281.4   -0.392537785595992
       116               3281.5   -0.392017504193547
