     index            Field [G]         Intensity []

         1                 3270   -0.372767144008343
         2               3270.1   -0.372708936874272
         3               3270.2    -0.37251374427669
         4               3270.3   -0.372172438711106
         5               3270.4   -0.371732390815303
         6               3270.5   -0.371291330054392
         7               3270.6   -0.370950245156222
         8               3270.7    -0.37077122419172
         9               3270.8   -0.370772159796503
        10               3270.9   -0.370929206540236
        11                 3271   -0.371177897566335
        12               3271.1    -0.37145909699736
        13               3271.2   -0.371794647699239
        14               3271.3   -0.372275659951062
        15               3271.4   -0.372921589307209
        16               3271.5   -0.373564973968451
        17               3271.6   -0.373928447462917
        18               3271.7   -0.373828296468854
        19               3271.8   -0.373283993402283
        20               3271.9   -0.372451023201644
        21                 3272    -0.37151307362854
        22               3272.1   -0.370668470502303
        23               3272.2    -0.37016614644152
        24               3272.3   -0.370261955304577
        25               3272.4   -0.371077236588396
        26               3272.5   -0.372482096973834
        27               3272.6    -0.37412521786729
        28               3272.7   -0.375607727607033
        29               3272.8   -0.376682429229189
        30               3272.9   -0.377343388669875
        31                 3273   -0.377754221909495
        32               3273.1   -0.378079239967588
        33               3273.2   -0.378342746986317
        34               3273.3   -0.378407008697278
        35               3273.4   -0.378070077162644
        36               3273.5   -0.377213150980181
        37               3273.6   -0.375905257984355
        38               3273.7   -0.374397398093847
        39               3273.8   -0.373004069349297
        40               3273.9    -0.37195056883964
        41                 3274   -0.371293377317523
        42               3274.1   -0.370956973038869
        43               3274.2   -0.370828525431421
        44               3274.3   -0.370817525374933
        45               3274.4   -0.370850962001171
        46               3274.5   -0.370853014789829
        47               3274.6    -0.37076093137015
        48               3274.7   -0.370567796704659
        49               3274.8   -0.370342272375504
        50               3274.9   -0.370196560974624
        51                 3275   -0.370220382816476
        52               3275.1   -0.370423325633372
        53               3275.2   -0.370719476126188
        54               3275.3   -0.370957757774073
        55               3275.4   -0.370972681996476
        56               3275.5   -0.370630884023047
        57               3275.6    -0.36987016946341
        58               3275.7   -0.368730288627839
        59               3275.8    -0.36735913689828
        60               3275.9   -0.365986046903011
        61                 3276   -0.364880191070785
        62               3276.1    -0.36430670296485
