     index            Field [G]         Intensity []

         1                 3270    -0.38480923116095
         2               3270.1   -0.385273193371145
         3               3270.2   -0.385821596918951
         4               3270.3   -0.386422363277269
         5               3270.4    -0.38697997031007
         6               3270.5   -0.387316281689836
         7               3270.6   -0.387208882880434
         8               3270.7   -0.386500263037162
         9               3270.8   -0.385221385490915
        10               3270.9   -0.383628376994167
        11                 3271   -0.382088969758688
        12               3271.1   -0.380880017371699
        13               3271.2   -0.380061627498768
        14               3271.3   -0.379527312934413
        15               3271.4   -0.379143092458054
        16               3271.5   -0.378826755484825
        17               3271.6   -0.378548813403127
        18               3271.7   -0.378326142950277
        19               3271.8   -0.378199664176486
        20               3271.9   -0.378140501250322
        21                 3272   -0.377956794019224
        22               3272.1   -0.377360739459644
        23               3272.2   -0.376197253725369
        24               3272.3   -0.374621903046558
        25               3272.4   -0.373049130060764
        26               3272.5   -0.371921169774922
        27               3272.6   -0.371478782621358
        28               3272.7   -0.371653073987518
        29               3272.8    -0.37210293972668
        30               3272.9   -0.372387058441153
        31                 3273   -0.372207517721225
        32               3273.1   -0.371578206221836
        33               3273.2   -0.370781071483274
        34               3273.3   -0.370132116192342
        35               3273.4   -0.369745567747966
        36               3273.5   -0.369487291976619
        37               3273.6   -0.369139918845676
        38               3273.7   -0.368618002129373
        39               3273.8   -0.368044456269261
        40               3273.9    -0.36765110461908
        41                 3274   -0.367625300845372
        42               3274.1   -0.368023581929079
        43               3274.2    -0.36876429785655
        44               3274.3   -0.369660555358975
        45               3274.4   -0.370480415624231
        46               3274.5   -0.371021505787993
        47               3274.6   -0.371164796103226
        48               3274.7   -0.370903722037595
        49               3274.8   -0.370383602115635
        50               3274.9    -0.36993164841174
        51                 3275   -0.369978778739629
        52               3275.1    -0.37083518203442
        53               3275.2    -0.37245747275756
        54               3275.3   -0.374418589488446
        55               3275.4   -0.376146936941475
        56               3275.5   -0.377272240379233
        57               3275.6     -0.3778185138878
        58               3275.7   -0.378103386936251
        59               3275.8   -0.378437094513823
        60               3275.9   -0.378870961232153
        61                 3276   -0.379192380410015
        62               3276.1   -0.379144623268009
        63               3276.2   -0.378659220045389
        64               3276.3   -0.377902383454333
        65               3276.4   -0.377134212874524
        66               3276.5   -0.376545075549183
        67               3276.6   -0.376197528623003
        68               3276.7   -0.376050277114584
        69               3276.8   -0.375986255674776
        70               3276.9   -0.375845298236446
        71                 3277   -0.375507485547478
        72               3277.1   -0.374997961519672
        73               3277.2   -0.374505264245362
        74               3277.3   -0.374254684412139
        75               3277.4   -0.374319114959982
        76               3277.5   -0.374537537809344
        77               3277.6   -0.374647106047063
        78               3277.7    -0.37454598651545
        79               3277.8   -0.374446966897575
        80               3277.9   -0.374738867614673
        81                 3278   -0.375645078863973
        82               3278.1   -0.376996512548247
        83               3278.2   -0.378349715404197
        84               3278.3   -0.379338850830108
        85               3278.4   -0.379918731082576
        86               3278.5   -0.380288890578025
        87               3278.6   -0.380619974405295
        88               3278.7   -0.380861729568681
        89               3278.8   -0.380773189647027
        90               3278.9   -0.380096803713672
        91                 3279    -0.37872487234783
        92               3279.1   -0.376769901190299
        93               3279.2   -0.374525238479226
        94               3279.3   -0.372347427231089
        95               3279.4   -0.370533067556175
        96               3279.5    -0.36927034408597
        97               3279.6   -0.368667575463929
        98               3279.7   -0.368768951361567
        99               3279.8   -0.369501073138494
       100               3279.9   -0.370628955566538
       101                 3280   -0.371836894408772
       102               3280.1   -0.372907015541003
       103               3280.2   -0.373827359853695
       104               3280.3   -0.374716708560063
       105               3280.4   -0.375647779719419
       106               3280.5   -0.376555879301427
       107               3280.6   -0.377318984103703
       108               3280.7   -0.377905802539128
       109               3280.8   -0.378418240067907
       110               3280.9   -0.378971941738472
       111                 3281   -0.379533827195903
       112               3281.1     -0.3798918028964
       113               3281.2    -0.37981468976265
       114               3281.3   -0.379275031764125
       115               3281.4   -0.378526651927913
       116               3281.5   -0.377944063960365
       117               3281.6   -0.377750379431679
       118               3281.7   -0.377873532676268
       119               3281.8   -0.378058612660455
       120               3281.9   -0.378131691784862
       121                 3282   -0.378174687400484
       122               3282.1    -0.37844807256385
       123               3282.2   -0.379123188265143
       124               3282.3   -0.380070282691596
       125               3282.4   -0.380909685273132
       126               3282.5   -0.381278142867854
       127               3282.6   -0.381047944474109
       128               3282.7   -0.380308383145707
       129               3282.8   -0.379189304285813
       130               3282.9   -0.377752214199139
       131                 3283   -0.376048495628539
       132               3283.1   -0.374233243206187
       133               3283.2   -0.372579549990715
       134               3283.3   -0.371373836047629
       135               3283.4   -0.370790671494759
       136               3283.5   -0.370826268710151
       137               3283.6     -0.3713028617715
       138               3283.7   -0.371944514989408
       139               3283.8    -0.37251736999392
       140               3283.9   -0.372960863028405
       141                 3284   -0.373395407781378
       142               3284.1   -0.373977219159825
       143               3284.2   -0.374718478070564
       144               3284.3   -0.375443722854033
       145               3284.4   -0.375942695418461
       146               3284.5   -0.376187963951191
       147               3284.6   -0.376391767611221
       148               3284.7   -0.376814745641541
       149               3284.8    -0.37750903042387
       150               3284.9   -0.378272321856102
       151                 3285   -0.378861397019394
       152               3285.1    -0.37922508233819
       153               3285.2   -0.379520600157941
       154               3285.3   -0.379938778010105
       155               3285.4   -0.380540230202896
       156               3285.5   -0.381233361691928
       157               3285.6   -0.381867393156543
       158               3285.7    -0.38234578654666
       159               3285.8   -0.382683996404998
       160               3285.9   -0.382981422213415
       161                 3286   -0.383336188061931
       162               3286.1   -0.383773646058615
       163               3286.2    -0.38423861229517
       164               3286.3   -0.384638695502021
       165               3286.4   -0.384894096032599
       166               3286.5   -0.384964854979253
       167               3286.6   -0.384847359358387
       168               3286.7   -0.384544933635021
       169               3286.8   -0.384042850108769
       170               3286.9   -0.383335120936626
       171                 3287   -0.382507868029374
       172               3287.1   -0.381798712557426
       173               3287.2   -0.381526012165658
       174               3287.3   -0.381886602231763
       175               3287.4   -0.382779198651075
       176               3287.5   -0.383840622021795
       177               3287.6   -0.384698685186897
       178               3287.7   -0.385214151001958
       179               3287.8   -0.385476956508082
       180               3287.9   -0.385580074953534
       181                 3288   -0.385435613510023
       182               3288.1    -0.38484429395514
       183               3288.2   -0.383746362428891
       184               3288.3   -0.382388430794829
       185               3288.4   -0.381229148340368
       186               3288.5   -0.380653218114111
       187               3288.6   -0.380718563746976
       188               3288.7   -0.381120644822566
       189               3288.8   -0.381393356105465
       190               3288.9   -0.381201546287516
       191                 3289   -0.380522571978125
       192               3289.1   -0.379608807093739
       193               3289.2   -0.378788590565612
       194               3289.3    -0.37825396341091
       195               3289.4   -0.377955382413252
       196               3289.5   -0.377646200718488
       197               3289.6   -0.377043139632935
       198               3289.7   -0.376001829014912
       199               3289.8   -0.374592474663606
       200               3289.9   -0.373038831202904
       201                 3290   -0.371590779956497
       202               3290.1   -0.370429086126419
       203               3290.2   -0.369641166703243
       204               3290.3   -0.369243533621119
       205               3290.4   -0.369210099613395
       206               3290.5   -0.369480019298459
       207               3290.6   -0.369951482168437
       208               3290.7   -0.370502699367671
       209               3290.8   -0.371060842846542
       210               3290.9   -0.371657140284456
       211                 3291   -0.372379826770801
       212               3291.1   -0.373247037332813
       213               3291.2   -0.374140228193044
       214               3291.3   -0.374882939591979
       215               3291.4   -0.375370392393312
       216               3291.5   -0.375596645210441
       217               3291.6   -0.375580876877513
       218               3291.7    -0.37534618638854
       219               3291.8   -0.375016917909746
       220               3291.9   -0.374881976254936
       221                 3292   -0.375256292136243
       222               3292.1    -0.37622593273452
       223               3292.2   -0.377544079313368
       224               3292.3   -0.378793438087544
       225               3292.4   -0.379649844714367
       226               3292.5     -0.3800279981543
       227               3292.6    -0.38006140258552
       228               3292.7    -0.37999167201011
       229               3292.8   -0.380030121275725
       230               3292.9    -0.38024543302966
       231                 3293   -0.380553791573225
       232               3293.1   -0.380828597318943
       233               3293.2   -0.381027709983052
       234               3293.3   -0.381219594567814
       235               3293.4   -0.381503186306149
       236               3293.5   -0.381911045045306
       237               3293.6   -0.382369736304179
       238               3293.7   -0.382725449998968
       239               3293.8   -0.382807475048668
       240               3293.9   -0.382502179079799
       241                 3294    -0.38181167604333
       242               3294.1   -0.380864935648102
       243               3294.2   -0.379861971154457
       244               3294.3   -0.378980183889349
       245               3294.4   -0.378310539786383
       246               3294.5   -0.377861864038614
       247               3294.6   -0.377604188501659
       248               3294.7   -0.377503079837722
       249               3294.8   -0.377533647352224
       250               3294.9   -0.377683442540858
       251                 3295   -0.377939500534325
       252               3295.1   -0.378260766417532
       253               3295.2   -0.378569640063058
       254               3295.3   -0.378790541328693
       255               3295.4   -0.378905712355397
       256               3295.5   -0.378968637145416
       257               3295.6   -0.379060410894779
       258               3295.7   -0.379231064240045
       259               3295.8   -0.379468930653898
       260               3295.9   -0.379710828050836
       261                 3296   -0.379885891848218
       262               3296.1   -0.379962183533469
       263               3296.2   -0.379942382977444
