     index            Field [G]         Intensity []

         1                 3270   -0.390798952073544
         2               3270.1   -0.390519079289134
         3               3270.2   -0.390151563304997
         4               3270.3   -0.389714995893274
         5               3270.4   -0.389273235183505
         6               3270.5   -0.388983355724589
         7               3270.6    -0.38911896367268
         8               3270.7    -0.38997539900797
         9               3270.8   -0.391640257119087
        10               3270.9   -0.393797170773054
        11                 3271   -0.395789082820019
        12               3271.1    -0.39696087887006
        13               3271.2   -0.397031605027156
        14               3271.3   -0.396218305385667
        15               3271.4   -0.395056874380952
        16               3271.5   -0.394084797990388
        17               3271.6   -0.393597126646685
        18               3271.7   -0.393594081294309
        19               3271.8   -0.393896054812036
        20               3271.9   -0.394294952731616
        21                 3272    -0.39462720467429
        22               3272.1   -0.394775806193809
        23               3272.2   -0.394680783372604
        24               3272.3   -0.394374342688356
        25               3272.4   -0.393980115184761
        26               3272.5   -0.393652962553837
        27               3272.6   -0.393511818212301
        28               3272.7   -0.393602532777302
        29               3272.8   -0.393869686356326
        30               3272.9   -0.394140120855981
        31                 3273   -0.394178209458719
        32               3273.1   -0.393822317426155
        33               3273.2   -0.393096069336401
        34               3273.3   -0.392188803651975
        35               3273.4   -0.391330807557756
        36               3273.5   -0.390675524342372
        37               3273.6   -0.390264756303177
        38               3273.7    -0.39008264298693
        39               3273.8   -0.390152386670586
        40               3273.9   -0.390581334394751
        41                 3274    -0.39147558484514
        42               3274.1   -0.392781607822655
        43               3274.2   -0.394231290265315
        44               3274.3   -0.395480612554287
        45               3274.4   -0.396319835680777
        46               3274.5   -0.396762123645856
        47               3274.6   -0.396958638724276
        48               3274.7   -0.397044416355249
        49               3274.8   -0.397038222020797
        50               3274.9   -0.396849989337441
        51                 3275   -0.396378905754508
        52               3275.1   -0.395629949686103
        53               3275.2   -0.394756193548033
        54               3275.3    -0.39398500814456
        55               3275.4   -0.393477812747934
        56               3275.5   -0.393223988688691
        57               3275.6   -0.393046505949029
        58               3275.7   -0.392726047209302
        59               3275.8   -0.392170067261773
        60               3275.9   -0.391509388764194
        61                 3276    -0.39104591362356
        62               3276.1   -0.391087794553146
        63               3276.2   -0.391792211024182
        64               3276.3   -0.393104879415126
        65               3276.4   -0.394789034986082
        66               3276.5   -0.396499903467442
        67               3276.6   -0.397898433360806
        68               3276.7   -0.398798293038754
        69               3276.8   -0.399264967575669
        70               3276.9   -0.399557605934364
        71                 3277   -0.399919796747265
        72               3277.1   -0.400383357025871
        73               3277.2   -0.400755311171718
        74               3277.3   -0.400780419253721
        75               3277.4    -0.40031006049325
        76               3277.5   -0.399349475312969
        77               3277.6   -0.398015306177494
        78               3277.7   -0.396487403584525
        79               3277.8   -0.394958780102021
        80               3277.9   -0.393561458681318
        81                 3278   -0.392328945251445
        82               3278.1   -0.391272229431907
        83               3278.2   -0.390506761065185
        84               3278.3   -0.390259955062803
        85               3278.4   -0.390699542168271
        86               3278.5   -0.391737296256497
        87               3278.6   -0.393012018987805
        88               3278.7   -0.394081278172405
        89               3278.8   -0.394658255622863
        90               3278.9   -0.394714981902458
        91                 3279   -0.394416986665718
        92               3279.1   -0.393986401371534
        93               3279.2   -0.393595379342743
        94               3279.3   -0.393317510765773
        95               3279.4   -0.393124214548182
        96               3279.5    -0.39292448314187
        97               3279.6    -0.39264368914586
        98               3279.7    -0.39230157748109
        99               3279.8   -0.392032951669288
       100               3279.9   -0.392025067093272
       101                 3280   -0.392399676771818
       102               3280.1    -0.39311612978665
       103               3280.2   -0.393979639070979
       104               3280.3   -0.394765401062947
       105               3280.4   -0.395355112707416
       106               3280.5   -0.395760002346695
       107               3280.6   -0.396022825560087
       108               3280.7   -0.396114300441325
       109               3280.8   -0.395925954390846
       110               3280.9   -0.395353983365901
       111                 3281   -0.394398778300286
       112               3281.1   -0.393208885438532
       113               3281.2   -0.392035458834316
       114               3281.3   -0.391118110702943
       115               3281.4   -0.390582201768885
       116               3281.5   -0.390429676937563
       117               3281.6   -0.390618542477445
       118               3281.7   -0.391134434012328
       119               3281.8    -0.39197750582595
       120               3281.9   -0.393101216510652
       121                 3282   -0.394400697780325
       122               3282.1   -0.395779679749727
       123               3282.2   -0.397221073248317
       124               3282.3   -0.398773550626218
       125               3282.4   -0.400446183602964
       126               3282.5   -0.402092174811798
       127               3282.6    -0.40339481704996
       128               3282.7   -0.404008489633067
       129               3282.8   -0.403771903328848
       130               3282.9   -0.402817436889667
       131                 3283   -0.401472088430888
       132               3283.1    -0.40003209691086
       133               3283.2   -0.398601706685223
       134               3283.3   -0.397114598568582
       135               3283.4   -0.395495625445887
       136               3283.5   -0.393819055099025
       137               3283.6   -0.392339663659695
       138               3283.7   -0.391381215951368
       139               3283.8   -0.391174915036972
       140               3283.9   -0.391756919913039
       141                 3284   -0.392952243969364
       142               3284.1   -0.394399399135013
       143               3284.2   -0.395600437725556
       144               3284.3   -0.396053817700445
       145               3284.4   -0.395493389504196
       146               3284.5   -0.394101240522726
       147               3284.6   -0.392475584140994
       148               3284.7   -0.391287273154033
       149               3284.8   -0.390847913988966
       150               3284.9   -0.390937515963426
       151                 3285   -0.391037180661627
       152               3285.1   -0.390757316220781
       153               3285.2   -0.390088290497025
       154               3285.3   -0.389293249595642
       155               3285.4   -0.388617600853835
       156               3285.5   -0.388132146061752
       157               3285.6   -0.387812192342434
       158               3285.7   -0.387661093862165
       159               3285.8   -0.387679533206206
       160               3285.9   -0.387734908403233
       161                 3286   -0.387536374453954
       162               3286.1   -0.386789982153023
       163               3286.2   -0.385401323408958
       164               3286.3   -0.383557161392042
       165               3286.4   -0.381637369047831
       166               3286.5   -0.380028632244428
       167               3286.6   -0.378959200375524
       168               3286.7    -0.37845567914308
       169               3286.8   -0.378439753060255
       170               3286.9   -0.378868284246385
       171                 3287   -0.379777835082369
       172               3287.1   -0.381188392330324
       173               3287.2   -0.382964900622524
       174               3287.3    -0.38477939608586
       175               3287.4   -0.386226970862198
       176               3287.5   -0.387025689071835
       177               3287.6   -0.387169908537951
       178               3287.7   -0.386928863778396
       179               3287.8   -0.386675519688567
       180               3287.9   -0.386653667200311
       181                 3288   -0.386848656498693
       182               3288.1   -0.387049965040454
       183               3288.2      -0.387042868144
       184               3288.3   -0.386775297644559
       185               3288.4   -0.386379216527899
       186               3288.5    -0.38604445893475
       187               3288.6   -0.385860011067319
       188               3288.7   -0.385764461666466
       189               3288.8   -0.385645561659037
       190               3288.9    -0.38547669465023
       191                 3289   -0.385337773803846
       192               3289.1   -0.385305008719918
       193               3289.2   -0.385352945906967
       194               3289.3   -0.385387308601468
       195               3289.4    -0.38535082085623
       196               3289.5   -0.385258416589995
       197               3289.6   -0.385132984998765
       198               3289.7   -0.384954411896031
       199               3289.8   -0.384702653327948
       200               3289.9   -0.384425492435144
       201                 3290    -0.38421975342465
       202               3290.1   -0.384146199099365
       203               3290.2   -0.384200850289073
       204               3290.3   -0.384375828785512
       205               3290.4    -0.38470525191843
       206               3290.5    -0.38522868998488
       207               3290.6   -0.385944498664829
       208               3290.7   -0.386827977812113
       209               3290.8   -0.387859908677529
       210               3290.9   -0.388983326315215
       211                 3291   -0.390039416153756
       212               3291.1   -0.390812393553235
       213               3291.2   -0.391194589396057
       214               3291.3    -0.39131541542344
       215               3291.4   -0.391486187591117
       216               3291.5   -0.391995208179889
       217               3291.6   -0.392934880399751
       218               3291.7   -0.394197937630929
       219               3291.8   -0.395598070106561
       220               3291.9   -0.396949989348223
       221                 3292    -0.39802880421573
       222               3292.1   -0.398529102808321
       223               3292.2   -0.398192053793169
       224               3292.3   -0.397052591107844
       225               3292.4   -0.395534059763739
       226               3292.5   -0.394210460202206
       227               3292.6   -0.393407111452103
       228               3292.7   -0.393013004644548
       229               3292.8   -0.392681155305418
       230               3292.9   -0.392207890144276
       231                 3293   -0.391725230089056
       232               3293.1   -0.391554143708795
       233               3293.2   -0.391890299531515
       234               3293.3   -0.392606322718238
       235               3293.4   -0.393310584928184
       236               3293.5   -0.393588153494717
       237               3293.6     -0.3932389720318
       238               3293.7   -0.392370929428735
       239               3293.8   -0.391334801988568
       240               3293.9   -0.390575733584744
       241                 3294   -0.390462154826595
       242               3294.1   -0.391121236059591
       243               3294.2    -0.39234204259411
       244               3294.3   -0.393634377002031
       245               3294.4    -0.39445032611838
       246               3294.5   -0.394441884411504
       247               3294.6   -0.393594528891908
       248               3294.7   -0.392182689912226
       249               3294.8   -0.390619320478904
       250               3294.9   -0.389302900277941
       251                 3295   -0.388519224987629
       252               3295.1   -0.388413186830081
       253               3295.2   -0.389018899056168
       254               3295.3   -0.390295612388459
       255               3295.4   -0.392105104888764
       256               3295.5   -0.394145708173528
       257               3295.6   -0.395956671807544
       258               3295.7   -0.397074552453868
       259               3295.8   -0.397264254006165
       260               3295.9   -0.396644855310074
       261                 3296   -0.395605150264845
       262               3296.1   -0.394569123137311
       263               3296.2   -0.393770831906896
       264               3296.3   -0.393174705577206
       265               3296.4   -0.392571729183458
       266               3296.5   -0.391767202136186
       267               3296.6   -0.390729860622125
       268               3296.7   -0.389625728762723
       269               3296.8   -0.388747098900471
       270               3296.9   -0.388384480831768
       271                 3297   -0.388690501323694
       272               3297.1     -0.3896012976492
       273               3297.2   -0.390876821876859
       274               3297.3   -0.392237140304694
       275               3297.4   -0.393477956011628
       276               3297.5   -0.394477868452594
       277               3297.6    -0.39514251459953
       278               3297.7   -0.395397647881709
