     index            Field [G]         Intensity []

         1                 3270   -0.387875931389677
         2               3270.1   -0.387451521888433
         3               3270.2   -0.387023367150406
         4               3270.3   -0.386658256016495
         5               3270.4   -0.386429471858935
         6               3270.5   -0.386340679757791
         7               3270.6   -0.386260963211288
         8               3270.7   -0.385970820289603
         9               3270.8   -0.385320471723223
        10               3270.9   -0.384365198342987
        11                 3271   -0.383352106310692
        12               3271.1   -0.382569170578995
        13               3271.2   -0.382174492271694
        14               3271.3   -0.382126899015798
        15               3271.4   -0.382264322146788
        16               3271.5      -0.382463468285
        17               3271.6   -0.382736943055644
        18               3271.7   -0.383184709640367
        19               3271.8   -0.383876047893248
        20               3271.9   -0.384792170414035
        21                 3272   -0.385838246385033
        22               3272.1   -0.386841152918095
        23               3272.2   -0.387538875850568
        24               3272.3    -0.38766991078552
        25               3272.4    -0.38716719492584
        26               3272.5   -0.386269634440903
        27               3272.6   -0.385390289189503
        28               3272.7   -0.384838874538702
        29               3272.8   -0.384660747252211
        30               3272.9   -0.384717826948546
        31                 3273   -0.384885478283608
        32               3273.1   -0.385164715045825
        33               3273.2   -0.385637701278448
        34               3273.3   -0.386340481877782
        35               3273.4   -0.387168629131894
        36               3273.5   -0.387888453859372
        37               3273.6   -0.388248848649215
        38               3273.7   -0.388113305854349
        39               3273.8   -0.387513605730115
        40               3273.9   -0.386599137987369
        41                 3274   -0.385550785213269
        42               3274.1   -0.384535113873808
        43               3274.2   -0.383697077183572
        44               3274.3   -0.383147966945072
        45               3274.4   -0.382949039534254
        46               3274.5   -0.383121815785529
        47               3274.6   -0.383665809848817
        48               3274.7   -0.384528149105152
        49               3274.8   -0.385543161212701
        50               3274.9   -0.386447682836114
        51                 3275   -0.387019978537942
        52               3275.1    -0.38723192707851
        53               3275.2   -0.387258053587556
        54               3275.3   -0.387324575874008
        55               3275.4    -0.38753692755551
        56               3275.5   -0.387821816101644
        57               3275.6   -0.387995866769656
        58               3275.7   -0.387883276620041
        59               3275.8   -0.387412099377278
        60               3275.9   -0.386655084296243
        61                 3276   -0.385794998485346
        62               3276.1   -0.385025665354023
        63               3276.2   -0.384463094713876
        64               3276.3   -0.384144498432121
        65               3276.4   -0.384087298132704
        66               3276.5   -0.384296928706384
        67               3276.6    -0.38469215957565
        68               3276.7   -0.385061421936268
        69               3276.8   -0.385152980224842
        70               3276.9   -0.384836139630274
        71                 3277   -0.384182380491488
        72               3277.1   -0.383412624935778
        73               3277.2   -0.382777767411889
        74               3277.3   -0.382439262833595
        75               3277.4   -0.382380078385703
        76               3277.5   -0.382405169463511
        77               3277.6   -0.382284983757782
        78               3277.7   -0.381958165870367
        79               3277.8   -0.381598052287692
        80               3277.9   -0.381462447491759
        81                 3278   -0.381678397522018
        82               3278.1   -0.382170378121073
        83               3278.2   -0.382766820309532
        84               3278.3   -0.383349536944556
        85               3278.4   -0.383916212349986
        86               3278.5   -0.384537636349196
        87               3278.6   -0.385268708952041
        88               3278.7   -0.386080298373438
        89               3278.8   -0.386852591892428
        90               3278.9   -0.387433083733388
        91                 3279    -0.38772722208168
        92               3279.1   -0.387770612350712
        93               3279.2    -0.38773150102763
        94               3279.3   -0.387820409145266
        95               3279.4   -0.388152577198254
        96               3279.5   -0.388672301949267
        97               3279.6   -0.389213944391646
        98               3279.7   -0.389642364274201
        99               3279.8   -0.389931793436692
       100               3279.9    -0.39012380008569
       101                 3280   -0.390255388745347
       102               3280.1   -0.390361248205031
       103               3280.2   -0.390514304692115
       104               3280.3   -0.390799863781315
