     index            Field [G]         Intensity []

         1                 3270   -0.387530636064344
         2               3270.1   -0.387188374464054
         3               3270.2   -0.387035791302944
         4               3270.3   -0.387180485054765
         5               3270.4   -0.387636682825613
         6               3270.5   -0.388253278696321
         7               3270.6    -0.38876496302903
         8               3270.7   -0.388973189733325
         9               3270.8   -0.388898387142115
        10               3270.9   -0.388750489429638
        11                 3271   -0.388747615705172
        12               3271.1   -0.388958020943874
        13               3271.2   -0.389304976757442
        14               3271.3   -0.389702628474138
        15               3271.4   -0.390162469155405
        16               3271.5    -0.39075765925819
        17               3271.6   -0.391488497044244
        18               3271.7   -0.392183896104331
        19               3271.8   -0.392536464407202
        20               3271.9   -0.392269299982183
        21                 3272   -0.391337631600314
        22               3272.1   -0.390019782740413
        23               3272.2   -0.388805880741719
        24               3272.3   -0.388141688018668
        25               3272.4     -0.3881988272435
        26               3272.5   -0.388813509394964
        27               3272.6     -0.3896127877569
        28               3272.7   -0.390237808262647
        29               3272.8   -0.390521376453215
        30               3272.9   -0.390509237957635
        31                 3273   -0.390344877285313
        32               3273.1   -0.390156586726977
        33               3273.2   -0.390039647322814
        34               3273.3   -0.390074087404188
        35               3273.4   -0.390288299810821
        36               3273.5   -0.390610892863892
        37               3273.6   -0.390917676266164
        38               3273.7   -0.391149963898708
        39               3273.8   -0.391353140666107
        40               3273.9   -0.391577956272317
        41                 3274   -0.391780193148451
        42               3274.1   -0.391858898519861
        43               3274.2   -0.391774911236767
        44               3274.3   -0.391577146524924
        45               3274.4   -0.391299379764852
        46               3274.5   -0.390881903214772
        47               3274.6   -0.390249040069074
        48               3274.7   -0.389463631506744
        49               3274.8   -0.388764351133977
        50               3274.9   -0.388419707897636
        51                 3275   -0.388535227421758
        52               3275.1   -0.388986615187832
        53               3275.2   -0.389513204163723
        54               3275.3   -0.389877323259639
        55               3275.4    -0.38998841809762
        56               3275.5    -0.38994576861048
        57               3275.6   -0.389986930645862
        58               3275.7   -0.390352029406074
        59               3275.8   -0.391121192859845
        60               3275.9   -0.392121345242689
        61                 3276   -0.392976883444259
        62               3276.1   -0.393298258608811
        63               3276.2   -0.392910250696704
        64               3276.3   -0.391977682304165
        65               3276.4   -0.390936138809306
        66               3276.5   -0.390257901712639
        67               3276.6   -0.390187844774985
        68               3276.7   -0.390601837509575
        69               3276.8   -0.391077877348633
        70               3276.9    -0.39115746737897
        71                 3277   -0.390644617716041
        72               3277.1   -0.389727891103283
        73               3277.2   -0.388814537717854
        74               3277.3   -0.388198531067559
        75               3277.4    -0.38784554131045
        76               3277.5   -0.387487895238915
        77               3277.6   -0.386933652828756
        78               3277.7   -0.386281107728715
        79               3277.8   -0.385825822425892
        80               3277.9   -0.385766871709352
        81                 3278     -0.3860169845462
        82               3278.1   -0.386286634614827
        83               3278.2    -0.38632394107807
        84               3278.3   -0.386077300462307
        85               3278.4   -0.385675058057726
        86               3278.5   -0.385287321207176
        87               3278.6   -0.384994433058923
        88               3278.7    -0.38475200431781
        89               3278.8     -0.3844658856335
        90               3278.9   -0.384099816609213
        91                 3279   -0.383706397499068
        92               3279.1   -0.383357543339006
        93               3279.2   -0.383066605685537
        94               3279.3   -0.382793942090642
        95               3279.4   -0.382517988858117
        96               3279.5   -0.382282240540303
        97               3279.6   -0.382170036781414
        98               3279.7    -0.38224123265665
        99               3279.8   -0.382493335442196
       100               3279.9   -0.382874040406764
       101                 3280   -0.383323308603192
       102               3280.1   -0.383804088023266
       103               3280.2   -0.384297343757317
       104               3280.3   -0.384772792361879
       105               3280.4   -0.385175789651825
       106               3280.5   -0.385461954197061
       107               3280.6   -0.385657214037988
       108               3280.7   -0.385872805959888
       109               3280.8   -0.386234491548489
       110               3280.9   -0.386785293562108
       111                 3281   -0.387472604949331
       112               3281.1   -0.388242070609065
       113               3281.2   -0.389124442648447
       114               3281.3   -0.390201008186575
       115               3281.4   -0.391480976894592
       116               3281.5   -0.392831128534509
       117               3281.6   -0.394035835882897
       118               3281.7   -0.394924241873977
       119               3281.8   -0.395443580634221
       120               3281.9   -0.395627804921462
       121                 3282   -0.395520322711114
       122               3282.1   -0.395144872580529
       123               3282.2   -0.394550767622664
       124               3282.3   -0.393870846534376
       125               3282.4   -0.393319034932548
       126               3282.5   -0.393116286355599
       127               3282.6   -0.393388734510597
       128               3282.7   -0.394087562027324
       129               3282.8   -0.394966490240168
       130               3282.9   -0.395646820768282
       131                 3283   -0.395773713138712
       132               3283.1   -0.395197606822741
       133               3283.2   -0.394058651993241
       134               3283.3   -0.392698732055792
       135               3283.4   -0.391462129898322
       136               3283.5   -0.390536282938464
       137               3283.6   -0.389928570079802
       138               3283.7   -0.389542704549876
       139               3283.8   -0.389256744190803
       140               3283.9   -0.388953196481287
       141                 3284   -0.388521956669265
       142               3284.1   -0.387874266511454
       143               3284.2   -0.386982125195298
       144               3284.3   -0.385929629063168
       145               3284.4   -0.384939782327501
       146               3284.5   -0.384329353868057
       147               3284.6     -0.3843735708959
       148               3284.7   -0.385138141433206
       149               3284.8   -0.386396306828822
       150               3284.9   -0.387713478452219
       151                 3285   -0.388661163417857
       152               3285.1   -0.389022635602385
       153               3285.2   -0.388863090534316
       154               3285.3   -0.388440033699092
       155               3285.4   -0.388036339696147
       156               3285.5   -0.387826893201888
       157               3285.6   -0.387830210363566
       158               3285.7   -0.387925917643538
       159               3285.8   -0.387912313185864
       160               3285.9    -0.38760194270048
       161                 3286   -0.386927924981772
       162               3286.1   -0.385989903042806
       163               3286.2   -0.385003825177576
       164               3286.3    -0.38420565949564
       165               3286.4   -0.383766811155168
       166               3286.5   -0.383717754661225
       167               3286.6   -0.383889244396447
       168               3286.7   -0.383958341536232
       169               3286.8    -0.38364314235226
       170               3286.9   -0.382910075076071
       171                 3287   -0.381994914218054
       172               3287.1   -0.381224863292673
       173               3287.2   -0.380832940755526
       174               3287.3   -0.380915468725763
       175               3287.4   -0.381482588871395
       176               3287.5   -0.382469031570352
       177               3287.6   -0.383684370857512
       178               3287.7   -0.384807998655977
       179               3287.8   -0.385512386708165
       180               3287.9   -0.385659525278448
       181                 3288   -0.385405933182098
       182               3288.1   -0.385091957213845
       183               3288.2   -0.384976993920513
       184               3288.3   -0.385048188176638
       185               3288.4   -0.385079960838727
       186               3288.5   -0.384875162024081
       187               3288.6    -0.38444043421965
       188               3288.7   -0.383939936811964
       189               3288.8   -0.383515118363439
       190               3288.9   -0.383170326969439
       191                 3289   -0.382809167319848
       192               3289.1   -0.382341557746398
       193               3289.2   -0.381753505910214
       194               3289.3   -0.381112935262432
       195               3289.4   -0.380534429804051
       196               3289.5   -0.380116391670049
       197               3289.6    -0.37987761991465
       198               3289.7   -0.379757577594572
       199               3289.8   -0.379705337535281
       200               3289.9   -0.379766628945455
       201                 3290   -0.380047256311351
       202               3290.1   -0.380565745720876
       203               3290.2   -0.381148907058362
       204               3290.3   -0.381489041689896
       205               3290.4   -0.381328274898218
       206               3290.5   -0.380645010853016
       207               3290.6   -0.379729118404106
       208               3290.7   -0.379075523578467
       209               3290.8   -0.379107970138703
       210               3290.9   -0.379890265996971
       211                 3291   -0.381058644804743
       212               3291.1   -0.382058347902762
       213               3291.2    -0.38249778241594
       214               3291.3   -0.382342246618575
       215               3291.4   -0.381851285413007
       216               3291.5   -0.381389606996154
       217               3291.6   -0.381272738491226
       218               3291.7   -0.381681270924642
       219               3291.8   -0.382598737092755
       220               3291.9   -0.383782510079357
       221                 3292   -0.384838759230244
       222               3292.1   -0.385410698035827
       223               3292.2   -0.385362924200322
       224               3292.3   -0.384815873276308
       225               3292.4   -0.384001827756398
       226               3292.5   -0.383067713126509
       227               3292.6   -0.382000710593463
       228               3292.7   -0.380745737224733
       229               3292.8   -0.379393957198528
       230               3292.9   -0.378229177655623
       231                 3293   -0.377554316394146
       232               3293.1   -0.377468731571986
       233               3293.2   -0.377835881845196
       234               3293.3   -0.378461465408095
       235               3293.4   -0.379262469208883
       236               3293.5    -0.38025435515224
       237               3293.6   -0.381432754024388
       238               3293.7   -0.382730396140797
       239               3293.8   -0.384078171700331
       240               3293.9   -0.385436654493973
       241                 3294   -0.386715846652071
       242               3294.1   -0.387683691809378
       243               3294.2   -0.388029283974339
       244               3294.3   -0.387591622351987
       245               3294.4   -0.386552977248473
       246               3294.5   -0.385381321238735
       247               3294.6   -0.384535126895045
       248               3294.7   -0.384175925180942
       249               3294.8   -0.384117797299063
       250               3294.9   -0.384014362899551
       251                 3295    -0.38359817895117
       252               3295.1   -0.382803714940133
       253               3295.2   -0.381748490769118
       254               3295.3   -0.380653843725133
       255               3295.4   -0.379778739886366
       256               3295.5   -0.379363454942514
       257               3295.6   -0.379542931306362
       258               3295.7   -0.380247873750013
       259               3295.8   -0.381187035660683
       260               3295.9   -0.381967873043995
       261                 3296   -0.382277535786733
       262               3296.1   -0.381984488353188
       263               3296.2   -0.381125859542137
       264               3296.3   -0.379874031079997
       265               3296.4   -0.378546029183884
       266               3296.5    -0.37758250086325
       267               3296.6   -0.377393021666741
       268               3296.7   -0.378111637333996
       269               3296.8   -0.379462226951178
       270               3296.9   -0.380897174930732
       271                 3297   -0.381941209755104
       272               3297.1   -0.382464421077662
       273               3297.2   -0.382660704078164
       274               3297.3   -0.382793380692369
       275               3297.4   -0.382982328603779
       276               3297.5   -0.383214897312053
       277               3297.6   -0.383498380869989
       278               3297.7   -0.383947501321638
       279               3297.8   -0.384715044352045
