     index            Field [G]         Intensity []

         1                 3270   -0.378913867320532
         2               3270.1   -0.378252308546706
         3               3270.2   -0.377771111623481
         4               3270.3   -0.377411972326012
         5               3270.4   -0.377014496342487
         6               3270.5   -0.376402146987849
         7               3270.6   -0.375538777726428
         8               3270.7   -0.374604668386309
         9               3270.8    -0.37388908389029
        10               3270.9   -0.373590651589672
        11                 3271   -0.373702642648884
        12               3271.1   -0.374055597753727
        13               3271.2   -0.374448041612035
        14               3271.3    -0.37476030356516
        15               3271.4   -0.375001080112601
        16               3271.5   -0.375282617312608
        17               3271.6   -0.375731731138494
        18               3271.7   -0.376368482801649
        19               3271.8   -0.377028895817968
        20               3271.9   -0.377413918688639
        21                 3272   -0.377272511835918
        22               3272.1   -0.376607945512477
        23               3272.2   -0.375737899441343
        24               3272.3   -0.375132127942217
        25               3272.4   -0.375142777197366
        26               3272.5   -0.375834117679632
        27               3272.6   -0.377002240135104
        28               3272.7   -0.378301357033852
        29               3272.8   -0.379368402426343
        30               3272.9   -0.379930913325031
        31                 3273   -0.379912403718042
        32               3273.1   -0.379486341107725
        33               3273.2   -0.379010695698684
        34               3273.3   -0.378853249728363
        35               3273.4    -0.37920315971724
        36               3273.5   -0.379978375272321
        37               3273.6   -0.380881633864564
        38               3273.7   -0.381563662953921
        39               3273.8   -0.381783594154556
        40               3273.9   -0.381480851640148
        41                 3274   -0.380764609606502
        42               3274.1    -0.37987117896191
        43               3274.2   -0.379094121837044
        44               3274.3   -0.378660037321747
        45               3274.4   -0.378589756598201
        46               3274.5   -0.378663333773607
        47               3274.6   -0.378558862747889
        48               3274.7   -0.378084906374647
        49               3274.8   -0.377333835413163
        50               3274.9    -0.37663372803444
        51                 3275   -0.376318787551272
        52               3275.1    -0.37647918120411
        53               3275.2   -0.376892404870082
        54               3275.3   -0.377206216184305
        55               3275.4   -0.377214503628308
        56               3275.5   -0.376972745230868
        57               3275.6    -0.37666650808005
        58               3275.7   -0.376405701122826
        59               3275.8   -0.376177230157318
        60               3275.9   -0.375977439280806
        61                 3276   -0.375914490476098
        62               3276.1   -0.376115910054158
        63               3276.2   -0.376553788076555
        64               3276.3   -0.377034266402124
        65               3276.4   -0.377386283425934
        66               3276.5   -0.377617023339041
        67               3276.6   -0.377851414401614
        68               3276.7   -0.378150970894854
        69               3276.8   -0.378429401650133
        70               3276.9   -0.378533089866564
        71                 3277   -0.378368363730475
        72               3277.1   -0.377941674910619
        73               3277.2   -0.377303482734822
        74               3277.3   -0.376492398769354
        75               3277.4   -0.375552458031267
        76               3277.5    -0.37458706242727
        77               3277.6   -0.373762818389911
        78               3277.7   -0.373240643493571
        79               3277.8   -0.373089948299097
        80               3277.9   -0.373243528137111
