     index            Field [G]         Intensity []

         1                 3270   -0.386644471298443
         2               3270.1    -0.38661121293068
         3               3270.2   -0.386588226690063
         4               3270.3   -0.386601082434737
         5               3270.4   -0.386678359984927
         6               3270.5   -0.386819943964214
         7               3270.6   -0.386968536560908
         8               3270.7    -0.38702212652476
         9               3270.8   -0.386895969169752
        10               3270.9   -0.386596008088315
        11                 3271   -0.386245275127345
        12               3271.1    -0.38602562155665
        13               3271.2    -0.38605954590459
        14               3271.3   -0.386322269756215
        15               3271.4   -0.386664862525218
        16               3271.5   -0.386927996695339
        17               3271.6    -0.38703528785346
        18               3271.7   -0.386985245491426
        19               3271.8   -0.386778656058434
        20               3271.9   -0.386380146266507
        21                 3272   -0.385749663991748
        22               3272.1   -0.384884796305847
        23               3272.2   -0.383816880943579
        24               3272.3   -0.382591562180514
        25               3272.4   -0.381298226292403
        26               3272.5   -0.380129335914849
        27               3272.6   -0.379374148524839
        28               3272.7   -0.379307511059005
        29               3272.8   -0.380044782887823
        30               3272.9   -0.381450861590065
        31                 3273   -0.383139739249362
        32               3273.1   -0.384583709864441
        33               3273.2   -0.385329462377528
        34               3273.3   -0.385221046324139
        35               3273.4   -0.384462518510317
        36               3273.5   -0.383454602492938
        37               3273.6   -0.382531235219543
        38               3273.7    -0.38179915682992
        39               3273.8   -0.381177046969266
        40               3273.9   -0.380554468869127
        41                 3274   -0.379910607468965
        42               3274.1   -0.379316451426637
        43               3274.2   -0.378878422540013
        44               3274.3   -0.378694449031901
        45               3274.4   -0.378807940133208
        46               3274.5   -0.379145314240968
        47               3274.6    -0.37951585516295
        48               3274.7   -0.379729539579055
        49               3274.8   -0.379721599143639
        50               3274.9   -0.379532401373732
        51                 3275   -0.379191554006963
        52               3275.1   -0.378701297288551
        53               3275.2   -0.378156812092402
        54               3275.3   -0.377809049610892
        55               3275.4    -0.37793237878131
        56               3275.5   -0.378620896334381
        57               3275.6    -0.37971647083047
        58               3275.7   -0.380895005870748
        59               3275.8   -0.381804956783638
        60               3275.9    -0.38220528691534
        61                 3276   -0.382097462184853
        62               3276.1   -0.381774583116255
        63               3276.2   -0.381689333184105
        64               3276.3   -0.382189877405842
        65               3276.4   -0.383318840757717
        66               3276.5   -0.384816143430564
        67               3276.6   -0.386285429474221
        68               3276.7   -0.387387769944969
        69               3276.8   -0.387961382042214
        70               3276.9   -0.388028841237298
        71                 3277   -0.387709575559946
        72               3277.1   -0.387126799606855
        73               3277.2   -0.386407053973131
        74               3277.3   -0.385748356681895
        75               3277.4   -0.385418785237704
        76               3277.5   -0.385620822222663
        77               3277.6   -0.386334953011129
        78               3277.7   -0.387304263586995
        79               3277.8   -0.388192550853284
        80               3277.9   -0.388797272484521
        81                 3278   -0.389157099999832
        82               3278.1   -0.389480002093722
        83               3278.2   -0.389962514740217
        84               3278.3   -0.390647256697407
        85               3278.4   -0.391406255496129
        86               3278.5   -0.392030145084671
        87               3278.6   -0.392359536013916
        88               3278.7   -0.392394465047521
        89               3278.8   -0.392309960215576
        90               3278.9   -0.392341749446392
        91                 3279   -0.392614434641569
        92               3279.1   -0.393047866854141
        93               3279.2   -0.393404207266178
