     index            Field [G]         Intensity []

         1                 3270   -0.377729823920629
         2               3270.1   -0.377660828900855
         3               3270.2   -0.377291440735024
         4               3270.3   -0.376706793896428
         5               3270.4   -0.376076029549233
         6               3270.5   -0.375554664674522
         7               3270.6   -0.375203890439107
         8               3270.7   -0.375042196147516
         9               3270.8    -0.37514829961428
        10               3270.9   -0.375621898000262
        11                 3271   -0.376412108872199
        12               3271.1   -0.377249140218065
        13               3271.2   -0.377824253241419
        14               3271.3   -0.378072492104368
        15               3271.4   -0.378279040530726
        16               3271.5   -0.378890276254445
        17               3271.6    -0.38018165697933
        18               3271.7   -0.382055050721614
        19               3271.8   -0.384110710692352
        20               3271.9   -0.385897246468557
        21                 3272   -0.387121594766477
        22               3272.1   -0.387700224812092
        23               3272.2   -0.387709315679808
        24               3272.3   -0.387335475759419
        25               3272.4   -0.386827982015907
        26               3272.5   -0.386393143603962
        27               3272.6   -0.386057870771152
        28               3272.7   -0.385634716088402
        29               3272.8   -0.384866907725793
        30               3272.9   -0.383649168141181
        31                 3273   -0.382121169141442
        32               3273.1   -0.380548544445229
        33               3273.2   -0.379123647755137
        34               3273.3   -0.377888031980037
        35               3273.4   -0.376818311115125
        36               3273.5   -0.375927759601805
        37               3273.6   -0.375256211517983
        38               3273.7   -0.374801673191695
        39               3273.8   -0.374520402848365
        40               3273.9   -0.374397036347956
        41                 3274   -0.374474510857506
        42               3274.1   -0.374802266525788
        43               3274.2   -0.375380500024242
        44               3274.3   -0.376163773186721
        45               3274.4   -0.377093249809414
        46               3274.5   -0.378106894598367
        47               3274.6    -0.37912388110808
        48               3274.7   -0.380021944709164
        49               3274.8   -0.380634049706271
        50               3274.9   -0.380809081365234
        51                 3275   -0.380537098507181
        52               3275.1   -0.380026364644496
        53               3275.2   -0.379607894217027
        54               3275.3   -0.379516880208164
        55               3275.4   -0.379752775672539
        56               3275.5   -0.380139704923575
        57               3275.6   -0.380501866802921
        58               3275.7   -0.380784503059958
        59               3275.8   -0.381038841556543
        60               3275.9   -0.381310703240157
        61                 3276   -0.381532542115361
        62               3276.1   -0.381516586807082
        63               3276.2   -0.381080280079836
        64               3276.3    -0.38021615291403
        65               3276.4   -0.379151148660167
        66               3276.5   -0.378231296210651
        67               3276.6   -0.377737423997918
        68               3276.7   -0.377781880513279
        69               3276.8   -0.378315227527887
        70               3276.9    -0.37917162442698
        71                 3277   -0.380120324301229
        72               3277.1   -0.380949173829076
        73               3277.2   -0.381557218676119
        74               3277.3   -0.381969907357573
        75               3277.4   -0.382259599844255
        76               3277.5   -0.382480863849779
        77               3277.6   -0.382709397925919
        78               3277.7   -0.383109117168915
        79               3277.8   -0.383879172510324
        80               3277.9   -0.385067808588554
        81                 3278   -0.386415104968404
        82               3278.1   -0.387396047167144
        83               3278.2   -0.387476204304504
        84               3278.3   -0.386417379940315
        85               3278.4   -0.384428644348303
        86               3278.5   -0.382078968668344
        87               3278.6   -0.380050387223855
        88               3278.7   -0.378872823946955
        89               3278.8   -0.378745814936446
        90               3278.9   -0.379505685929317
        91                 3279   -0.380747504783824
        92               3279.1   -0.382032089152293
        93               3279.2    -0.38305767892981
        94               3279.3   -0.383717271803269
        95               3279.4   -0.384050704732362
        96               3279.5   -0.384157927198338
        97               3279.6   -0.384146672734742
        98               3279.7   -0.384140577330833
        99               3279.8    -0.38429036209906
       100               3279.9   -0.384708570585167
       101                 3280   -0.385355185470267
       102               3280.1      -0.386012746383
       103               3280.2   -0.386421292821152
       104               3280.3   -0.386447328508793
       105               3280.4   -0.386100747970332
       106               3280.5   -0.385402332796313
       107               3280.6   -0.384312457594523
       108               3280.7   -0.382863748175012
       109               3280.8   -0.381348735588259
       110               3280.9   -0.380278850064614
       111                 3281   -0.380065899025003
       112               3281.1   -0.380708305964352
       113               3281.2   -0.381781139373942
       114               3281.3   -0.382723161382253
       115               3281.4   -0.383153972851744
       116               3281.5   -0.382992075948437
       117               3281.6   -0.382366457368617
       118               3281.7   -0.381464452631817
       119               3281.8   -0.380438083194672
       120               3281.9   -0.379390698366449
       121                 3282   -0.378404027266558
       122               3282.1   -0.377568156216298
       123               3282.2   -0.376998862272399
       124               3282.3   -0.376832293003099
       125               3282.4   -0.377181446335199
       126               3282.5   -0.378053397534725
       127               3282.6   -0.379276676246967
       128               3282.7   -0.380525180801824
       129               3282.8    -0.38146553353953
       130               3282.9   -0.381923547949821
       131                 3283    -0.38192640569867
       132               3283.1   -0.381610260498604
       133               3283.2   -0.381122418335938
       134               3283.3   -0.380604664067036
       135               3283.4   -0.380201785583261
       136               3283.5   -0.380015826716269
       137               3283.6   -0.380031283861522
       138               3283.7   -0.380089392423073
       139               3283.8   -0.379935846938417
       140               3283.9   -0.379320811130797
       141                 3284    -0.37813112820055
       142               3284.1   -0.376502898111414
       143               3284.2   -0.374815243388607
       144               3284.3   -0.373525827609947
       145               3284.4   -0.372957224714692
       146               3284.5   -0.373192163393405
       147               3284.6   -0.374114097261647
       148               3284.7    -0.37550308522133
       149               3284.8   -0.377110093418574
       150               3284.9    -0.37870940404811
       151                 3285   -0.380140048382768
       152               3285.1   -0.381318580024209
       153               3285.2   -0.382221850236284
       154               3285.3    -0.38287425054617
       155               3285.4   -0.383357875518027
       156               3285.5   -0.383816138621894
       157               3285.6   -0.384412302542976
       158               3285.7   -0.385247791195316
       159               3285.8   -0.386295194857909
       160               3285.9   -0.387404200665149
       161                 3286   -0.388378549270621
       162               3286.1   -0.389057061658646
       163               3286.2   -0.389345376774374
       164               3286.3   -0.389215632566041
       165               3286.4   -0.388708983192923
       166               3286.5   -0.387927211640672
       167               3286.6   -0.386991929327063
       168               3286.7   -0.386008364810043
       169               3286.8   -0.385083937649132
       170               3286.9   -0.384372360265935
       171                 3287   -0.384053824251587
       172               3287.1   -0.384222445624646
       173               3287.2   -0.384775007075838
       174               3287.3   -0.385432385081789
       175               3287.4    -0.38591077385142
       176               3287.5   -0.386099411791735
       177               3287.6   -0.386083169918559
       178               3287.7   -0.386014342560908
       179               3287.8   -0.385989903839795
       180               3287.9   -0.386037184364509
       181                 3288   -0.386149888165635
       182               3288.1   -0.386288706213479
       183               3288.2   -0.386375608225167
       184               3288.3   -0.386350740908543
       185               3288.4   -0.386254673775926
       186               3288.5   -0.386227878918078
       187               3288.6    -0.38640214282202
       188               3288.7   -0.386773833895857
       189               3288.8    -0.38715751978627
       190               3288.9    -0.38725263480179
       191                 3289   -0.386798470675142
       192               3289.1   -0.385745270700612
       193               3289.2   -0.384330605532674
       194               3289.3   -0.382983912041656
       195               3289.4   -0.382107854310208
       196               3289.5   -0.381891113262528
       197               3289.6   -0.382268935563414
       198               3289.7   -0.383008943330693
       199               3289.8   -0.383828705755444
       200               3289.9   -0.384498526553929
       201                 3290   -0.384920274791186
       202               3290.1   -0.385142752564235
       203               3290.2   -0.385292780658227
       204               3290.3   -0.385498962971154
       205               3290.4   -0.385891063615266
       206               3290.5    -0.38661916429834
       207               3290.6   -0.387774836659424
       208               3290.7   -0.389242870855836
       209               3290.8   -0.390658329087373
       210               3290.9   -0.391566828176232
       211                 3291   -0.391684304634728
       212               3291.1   -0.391063619974516
       213               3291.2   -0.390053387534262
       214               3291.3   -0.389073434213622
       215               3291.4   -0.388348391790019
       216               3291.5   -0.387785942731578
       217               3291.6   -0.387099292538385
       218               3291.7   -0.386080711092722
       219               3291.8   -0.384800223192631
       220               3291.9   -0.383568268409104
       221                 3292   -0.382703360918242
       222               3292.1   -0.382299753193656
       223               3292.2   -0.382172858463612
       224               3292.3   -0.382001630880534
       225               3292.4   -0.381534451622573
       226               3292.5   -0.380712504394982
       227               3292.6   -0.379672249228043
       228               3292.7   -0.378674523313717
       229               3292.8    -0.37800107817131
       230               3292.9   -0.377832367860161
       231                 3293   -0.378146241832755
       232               3293.1   -0.378713295070238
       233               3293.2   -0.379224638202969
       234               3293.3   -0.379477855968481
       235               3293.4   -0.379479367218085
       236               3293.5   -0.379384860222512
       237               3293.6   -0.379342135319197
       238               3293.7   -0.379378479675683
       239               3293.8   -0.379412166362029
       240               3293.9   -0.379341381941569
       241                 3294    -0.37911201817214
       242               3294.1    -0.37872677712949
       243               3294.2    -0.37823341451322
       244               3294.3   -0.377722941482744
       245               3294.4   -0.377312876686573
       246               3294.5   -0.377089519170232
       247               3294.6   -0.377049161477046
       248               3294.7   -0.377107163227899
       249               3294.8   -0.377173043449278
       250               3294.9    -0.37720925938002
       251                 3295   -0.377217574198542
       252               3295.1   -0.377190625611494
       253               3295.2   -0.377098180194847
       254               3295.3   -0.376926397143879
       255               3295.4   -0.376733097293034
       256               3295.5   -0.376658579255328
       257               3295.6   -0.376843750743306
       258               3295.7   -0.377287136717962
       259               3295.8   -0.377779155611444
       260               3295.9   -0.378031839001675
       261                 3296   -0.377928503265443
       262               3296.1   -0.377656722168404
       263               3296.2   -0.377575711736957
       264               3296.3   -0.377930300625992
       265               3296.4   -0.378672767766273
       266               3296.5   -0.379538247210723
       267               3296.6   -0.380275406326651
       268               3296.7    -0.38081161816821
       269               3296.8   -0.381228710634639
       270               3296.9   -0.381614550571311
       271                 3297   -0.381946562837412
       272               3297.1    -0.38209764908093
       273               3297.2   -0.381932495166532
       274               3297.3   -0.381401605475022
       275               3297.4   -0.380564149932646
       276               3297.5   -0.379533451793998
       277               3297.6   -0.378401247416103
       278               3297.7   -0.377221740502453
       279               3297.8   -0.376082332702289
       280               3297.9   -0.375183100816303
       281                 3298    -0.37480850342641
       282               3298.1   -0.375168815601174
       283               3298.2   -0.376227132659384
       284               3298.3   -0.377666683592464
       285               3298.4   -0.379050303344795
       286               3298.5   -0.380065166606513
       287               3298.6   -0.380665951416687
       288               3298.7   -0.381009670330895
       289               3298.8   -0.381258620094139
       290               3298.9   -0.381439518446069
       291                 3299   -0.381467672806215
       292               3299.1   -0.381266548154023
       293               3299.2   -0.380844020182376
       294               3299.3   -0.380286455894789
       295               3299.4   -0.379732529226872
       296               3299.5   -0.379347042035265
       297               3299.6   -0.379238680194298
       298               3299.7   -0.379334928713056
       299               3299.8   -0.379363082158158
       300               3299.9   -0.379038023456741
       301                 3300   -0.378324607462583
       302               3300.1   -0.377524095234007
       303               3300.2   -0.377092814718004
       304               3300.3   -0.377343743761333
       305               3300.4   -0.378255112774883
       306               3300.5   -0.379493123282175
       307               3300.6   -0.380592785868144
       308               3300.7   -0.381159835815204
       309               3300.8   -0.380992969582437
       310               3300.9   -0.380117907120547
       311                 3301   -0.378774692389971
       312               3301.1   -0.377375988776682
       313               3301.2   -0.376414647099918
       314               3301.3   -0.376303580983292
       315               3301.4   -0.377182033184453
       316               3301.5   -0.378785515843691
       317               3301.6   -0.380501815550565
       318               3301.7   -0.381658614467723
       319               3301.8   -0.381905010063504
       320               3301.9   -0.381407932458371
       321                 3302   -0.380684195526136
       322               3302.1   -0.380199672709225
       323               3302.2   -0.380075338226423
       324               3302.3   -0.380111901873731
       325               3302.4   -0.380040457955505
       326               3302.5   -0.379761560227599
       327               3302.6   -0.379425521971601
       328               3302.7   -0.379340569008266
       329               3302.8   -0.379760063177881
       330               3302.9    -0.38065938714095
       331                 3303    -0.38167204536126
       332               3303.1   -0.382287738965304
       333               3303.2   -0.382202153626455
       334               3303.3   -0.381547978328786
       335               3303.4   -0.380818562546674
       336               3303.5   -0.380550862845443
       337               3303.6   -0.381011866957737
       338               3303.7   -0.382086989892075
       339               3303.8   -0.383389758695319
       340               3303.9   -0.384476144054009
       341                 3304   -0.385031388925934
       342               3304.1   -0.384959743468052
       343               3304.2   -0.384372657458036
       344               3304.3   -0.383503841622149
       345               3304.4   -0.382597858627067
       346               3304.5   -0.381832134793188
       347               3304.6   -0.381303540148273
       348               3304.7   -0.381039782731611
       349               3304.8   -0.380977657077884
       350               3304.9   -0.380934165131507
       351                 3305   -0.380660519317232
       352               3305.1   -0.379989429612684
       353               3305.2   -0.378962132165087
       354               3305.3   -0.377834541230764
       355               3305.4   -0.376975564687998
       356               3305.5    -0.37671052829735
       357               3305.6   -0.377137194701972
       358               3305.7   -0.377995844155744
       359               3305.8   -0.378750967169656
       360               3305.9   -0.378922266157262
       361                 3306   -0.378427179762164
       362               3306.1   -0.377616341559026
       363               3306.2   -0.376965863315803
       364               3306.3   -0.376730349963115
       365               3306.4   -0.376859371342529
       366               3306.5   -0.377168470575229
       367               3306.6   -0.377524282615329
       368               3306.7   -0.377876476188071
       369               3306.8   -0.378179361432359
       370               3306.9   -0.378338928271716
       371                 3307   -0.378255681594865
       372               3307.1   -0.377919206699575
       373               3307.2   -0.377447362983614
       374               3307.3   -0.377008108212329
       375               3307.4   -0.376687752666674
       376               3307.5   -0.376435784864049
       377               3307.6    -0.37612887059285
       378               3307.7   -0.375666786820217
       379               3307.8   -0.375011179477779
       380               3307.9   -0.374181737782452
       381                 3308   -0.373271034303911
       382               3308.1   -0.372476192425716
       383               3308.2   -0.372080282190627
       384               3308.3   -0.372343560843038
       385               3308.4   -0.373352984142031
       386               3308.5   -0.374931244513106
       387               3308.6   -0.376675719375663
       388               3308.7   -0.378118030348091
       389               3308.8   -0.378925986512808
       390               3308.9   -0.379039825044693
       391                 3309   -0.378657044377944
       392               3309.1   -0.378068773725061
       393               3309.2   -0.377468210990735
       394               3309.3   -0.376890231308745
       395               3309.4    -0.37633081753566
       396               3309.5   -0.375916064240588
       397               3309.6   -0.375918829644063
       398               3309.7    -0.37654975468205
       399               3309.8   -0.377680753169213
       400               3309.9   -0.378773080860618
       401                 3310   -0.379137358692109
       402               3310.1   -0.378356608568589
       403               3310.2   -0.376543671160593
       404               3310.3    -0.37425092441072
       405               3310.4   -0.372151451881446
       406               3310.5   -0.370758871174121
       407               3310.6   -0.370329776601125
       408               3310.7   -0.370881835059611
       409               3310.8   -0.372208227632046
       410               3310.9   -0.373891719585499
       411                 3311   -0.375411445333799
       412               3311.1   -0.376351521444593
       413               3311.2   -0.376576511803916
       414               3311.3   -0.376232461005673
       415               3311.4   -0.375577371747076
       416               3311.5   -0.374783424441023
       417               3311.6   -0.373864219020445
       418               3311.7   -0.372767780626151
       419               3311.8   -0.371525701034956
       420               3311.9   -0.370294238724026
       421                 3312   -0.369245073227682
       422               3312.1   -0.368438763735728
       423               3312.2   -0.367819166855427
       424               3312.3   -0.367303695833753
       425               3312.4   -0.366855357688098
       426               3312.5   -0.366505721586061
       427               3312.6   -0.366366099682887
       428               3312.7   -0.366602620046724
       429               3312.8   -0.367321811379999
       430               3312.9   -0.368435184239533
       431                 3313   -0.369663087838707
       432               3313.1   -0.370706384736139
       433               3313.2   -0.371403956480392
       434               3313.3   -0.371705232093195
       435               3313.4   -0.371528301109486
       436               3313.5   -0.370728888422135
       437               3313.6   -0.369263552113881
       438               3313.7   -0.367370715637361
       439               3313.8   -0.365539989460429
       440               3313.9   -0.364251609060726
       441                 3314   -0.363692863831945
       442               3314.1   -0.363666282314087
       443               3314.2   -0.363728909167146
       444               3314.3   -0.363439222303497
       445               3314.4   -0.362556096180247
       446               3314.5   -0.361101784574444
       447               3314.6   -0.359290567106335
       448               3314.7   -0.357391998384196
       449               3314.8   -0.355618056486436
       450               3314.9   -0.354082091126729
       451                 3315   -0.352807047612919
       452               3315.1   -0.351735669939752
       453               3315.2   -0.350740178130249
       454               3315.3   -0.349669018190277
       455               3315.4   -0.348432495114947
       456               3315.5   -0.347060153524228
       457               3315.6   -0.345662180772203
       458               3315.7     -0.3443144077645
       459               3315.8    -0.34297055249215
       460               3315.9   -0.341490039172538
       461                 3316   -0.339762014316219
       462               3316.1   -0.337814937392483
       463               3316.2   -0.335819662786448
       464               3316.3   -0.333993322702957
       465               3316.4    -0.33248408936841
       466               3316.5   -0.331309271717921
       467               3316.6   -0.330367348906963
       468               3316.7   -0.329497817786836
       469               3316.8   -0.328536352595268
       470               3316.9   -0.327318283276605
       471                 3317   -0.325640725997471
       472               3317.1   -0.323268728795711
       473               3317.2   -0.320054772046021
       474               3317.3   -0.316097625281638
       475               3317.4   -0.311764345228907
       476               3317.5   -0.307518089067263
       477               3317.6   -0.303711063097981
       478               3317.7    -0.30051569376599
       479               3317.8   -0.297963195415907
       480               3317.9   -0.295948876478047
       481                 3318   -0.294196533648498
       482               3318.1    -0.29231019995307
       483               3318.2   -0.289944831564545
       484               3318.3   -0.286937262260976
       485               3318.4   -0.283255552363653
       486               3318.5   -0.278856324688233
       487               3318.6   -0.273671745694876
