     index            Field [G]         Intensity []

         1                 3270    -0.39224356551457
         2               3270.1   -0.391736026838171
         3               3270.2   -0.391313790914432
         4               3270.3   -0.391021017235542
         5               3270.4    -0.39090504470448
         6               3270.5   -0.391025009200954
         7               3270.6    -0.39143730491966
         8               3270.7   -0.392134791173468
         9               3270.8    -0.39297147340922
        10               3270.9   -0.393644990339354
        11                 3271   -0.393786458477473
        12               3271.1   -0.393145171551658
        13               3271.2   -0.391778441350114
        14               3271.3   -0.390101026428723
        15               3271.4   -0.388704255599737
        16               3271.5   -0.388037726225904
        17               3271.6   -0.388186773688797
        18               3271.7   -0.388904100569919
        19               3271.8   -0.389833090031469
        20               3271.9   -0.390722311626772
        21                 3272   -0.391485551602477
        22               3272.1   -0.392116322571154
        23               3272.2   -0.392570321158589
        24               3272.3    -0.39272118328099
        25               3272.4   -0.392418854870988
        26               3272.5   -0.391609102827101
        27               3272.6   -0.390432591278994
        28               3272.7   -0.389214451012678
        29               3272.8   -0.388312103680893
        30               3272.9   -0.387909355447804
        31                 3273   -0.387916324045383
        32               3273.1   -0.388052017717258
        33               3273.2   -0.388028087432274
        34               3273.3   -0.387694366125909
        35               3273.4   -0.387078457290237
        36               3273.5   -0.386336500047132
        37               3273.6   -0.385669202181321
        38               3273.7   -0.385261408838665
        39               3273.8   -0.385260878036889
        40               3273.9    -0.38574569499373
        41                 3274   -0.386655093606418
        42               3274.1   -0.387773553171409
        43               3274.2   -0.388857406038449
        44               3274.3   -0.389807327644649
        45               3274.4    -0.39068396951496
        46               3274.5   -0.391541261732929
        47               3274.6   -0.392290349362131
        48               3274.7   -0.392771453394993
        49               3274.8   -0.392948009736119
        50               3274.9   -0.392987473783015
        51                 3275   -0.393121360519487
        52               3275.1   -0.393417052461993
        53               3275.2   -0.393693335358545
        54               3275.3   -0.393678575622523
        55               3275.4   -0.393269591083423
        56               3275.5   -0.392643816926272
        57               3275.6   -0.392133082535374
        58               3275.7   -0.392009831736589
        59               3275.8   -0.392378447557818
        60               3275.9    -0.39319251648647
        61                 3276   -0.394298009040862
        62               3276.1   -0.395465534900332
        63               3276.2   -0.396457347650769
        64               3276.3   -0.397126337653669
        65               3276.4   -0.397466048447336
        66               3276.5   -0.397573741940882
        67               3276.6   -0.397591984898551
        68               3276.7    -0.39769021483684
        69               3276.8     -0.3980434251761
        70               3276.9    -0.39874329668028
        71                 3277   -0.399699772563755
        72               3277.1   -0.400670905979314
        73               3277.2    -0.40143595463923
        74               3277.3   -0.401943628298017
        75               3277.4   -0.402285990165894
        76               3277.5   -0.402557041098409
        77               3277.6   -0.402773556630826
        78               3277.7   -0.402922334900182
        79               3277.8   -0.403032877343833
        80               3277.9   -0.403169764168332
        81                 3278   -0.403357814776736
        82               3278.1   -0.403524497559873
        83               3278.2   -0.403507912687558
        84               3278.3   -0.403112491386544
        85               3278.4   -0.402181659995318
        86               3278.5   -0.400685353763416
        87               3278.6   -0.398803845743967
        88               3278.7   -0.396918723518045
