     index            Field [G]         Intensity []

         1                 3270   -0.372294016248833
         2               3270.1   -0.372503466823143
         3               3270.2   -0.372724427906437
         4               3270.3   -0.373040267234183
         5               3270.4   -0.373553020502912
         6               3270.5   -0.374305300814289
         7               3270.6   -0.375215048062831
         8               3270.7   -0.376118317308521
         9               3270.8   -0.376901129654091
        10               3270.9   -0.377573075659508
        11                 3271   -0.378191576414309
        12               3271.1   -0.378728195466758
        13               3271.2   -0.379044711958443
        14               3271.3   -0.379019341204056
        15               3271.4   -0.378684880976126
        16               3271.5   -0.378219152608827
        17               3271.6   -0.377785271015943
        18               3271.7   -0.377381974550686
        19               3271.8   -0.376858409876447
        20               3271.9   -0.376078244834671
        21                 3272   -0.375070332706616
        22               3272.1   -0.374037601891341
        23               3272.2   -0.373248115150629
        24               3272.3   -0.372910581743001
        25               3272.4   -0.373094108466038
        26               3272.5   -0.373705596837418
        27               3272.6   -0.374536425988264
        28               3272.7    -0.37536462708358
        29               3272.8    -0.37604700164179
        30               3272.9   -0.376543699743358
        31                 3273    -0.37688887386739
        32               3273.1     -0.3771580574648
        33               3273.2   -0.377450273903001
        34               3273.3   -0.377864726959188
        35               3273.4   -0.378455471898041
        36               3273.5   -0.379177935134231
        37               3273.6   -0.379870478389053
        38               3273.7   -0.380312367141668
        39               3273.8   -0.380342944211146
        40               3273.9   -0.379957871233435
        41                 3274    -0.37930530103964
        42               3274.1    -0.37859174368478
        43               3274.2   -0.377971487341966
        44               3274.3   -0.377475987043457
        45               3274.4   -0.376999734040954
        46               3274.5   -0.376353877355292
        47               3274.6   -0.375391059047205
        48               3274.7   -0.374149769069805
        49               3274.8   -0.372912124653061
        50               3274.9   -0.372099252166683
        51                 3275   -0.372042917828055
        52               3275.1   -0.372777351825373
        53               3275.2   -0.374000147124249
        54               3275.3   -0.375238615446162
        55               3275.4   -0.376098792629555
        56               3275.5   -0.376404865906487
        57               3275.6      -0.376149803283
        58               3275.7   -0.375373620279755
        59               3275.8   -0.374137699457779
        60               3275.9   -0.372610670931091
        61                 3276   -0.371123576163549
        62               3276.1   -0.370078144933259
        63               3276.2   -0.369750161369393
        64               3276.3   -0.370137398720322
        65               3276.4   -0.370964878490505
        66               3276.5    -0.37183588674343
        67               3276.6   -0.372423769279251
        68               3276.7   -0.372596824805867
        69               3276.8   -0.372423410081861
        70               3276.9   -0.372070522916049
        71                 3277   -0.371674400432011
        72               3277.1   -0.371289943387025
        73               3277.2   -0.370958979356844
        74               3277.3   -0.370809149092451
        75               3277.4   -0.371045318279617
        76               3277.5    -0.37180514187468
        77               3277.6   -0.373015615944598
        78               3277.7    -0.37441420664757
        79               3277.8   -0.375731410769637
        80               3277.9   -0.376850400385544
        81                 3278   -0.377784660074565
        82               3278.1   -0.378527966461053
        83               3278.2   -0.378974368313715
        84               3278.3   -0.379002297693171
        85               3278.4   -0.378609702771226
        86               3278.5    -0.37794917182897
        87               3278.6   -0.377262143428808
        88               3278.7   -0.376801589817334
        89               3278.8   -0.376753218478696
        90               3278.9   -0.377115508935909
        91                 3279   -0.377615855896513
        92               3279.1   -0.377820845891623
        93               3279.2   -0.377432727854923
        94               3279.3   -0.376525410417023
        95               3279.4   -0.375492470704864
        96               3279.5   -0.374757165124726
        97               3279.6    -0.37450676626598
        98               3279.7   -0.374648519544028
        99               3279.8   -0.374962129977365
       100               3279.9   -0.375283524438383
       101                 3280   -0.375579348142915
       102               3280.1   -0.375879852720932
       103               3280.2   -0.376143975049504
       104               3280.3   -0.376193474866383
       105               3280.4   -0.375815614747879
       106               3280.5   -0.374972584940116
       107               3280.6   -0.373907859820038
       108               3280.7   -0.373008474573198
       109               3280.8   -0.372541149523419
       110               3280.9   -0.372527975187824
       111                 3281   -0.372864682542658
       112               3281.1   -0.373504528796658
       113               3281.2   -0.374476128767687
       114               3281.3   -0.375723037686677
       115               3281.4   -0.376968461263327
       116               3281.5   -0.377782961355866
       117               3281.6   -0.377822252076296
       118               3281.7   -0.377037381874295
       119               3281.8    -0.37568923567801
       120               3281.9   -0.374174592309724
       121                 3282   -0.372818776785137
       122               3282.1   -0.371777152245315
       123               3282.2   -0.371054357448361
       124               3282.3   -0.370564499795742
       125               3282.4   -0.370195268061468
       126               3282.5   -0.369890604554584
       127               3282.6   -0.369723773795608
       128               3282.7   -0.369880374081262
       129               3282.8    -0.37053105506801
       130               3282.9   -0.371683538395617
       131                 3283   -0.373120103798035
       132               3283.1   -0.374453463155591
       133               3283.2   -0.375273048917089
       134               3283.3   -0.375325036647168
       135               3283.4   -0.374637090899635
       136               3283.5   -0.373498379957976
       137               3283.6   -0.372292121696657
       138               3283.7   -0.371296402779137
       139               3283.8    -0.37059708045825
       140               3283.9   -0.370159000630876
       141                 3284   -0.369965922154786
       142               3284.1   -0.370083379786891
       143               3284.2   -0.370578598165982
       144               3284.3   -0.371387390810363
       145               3284.4     -0.3722903867837
       146               3284.5   -0.373047638234299
       147               3284.6   -0.373555787997464
       148               3284.7   -0.373860516923204
       149               3284.8   -0.374020590719808
       150               3284.9   -0.373976378459063
       151                 3285   -0.373557130222163
       152               3285.1    -0.37262681351477
       153               3285.2   -0.371260200143563
       154               3285.3   -0.369807423485339
       155               3285.4   -0.368751464559821
       156               3285.5   -0.368411911640528
       157               3285.6   -0.368724730223117
       158               3285.7    -0.36932280306911
       159               3285.8   -0.369871299164823
       160               3285.9   -0.370334339139974
       161                 3286    -0.37091283387895
       162               3286.1   -0.371754995955029
       163               3286.2   -0.372770522363424
       164               3286.3    -0.37371842614519
       165               3286.4   -0.374425440525679
       166               3286.5   -0.374898066526197
       167               3286.6    -0.37525333996963
       168               3286.7   -0.375576275704032
       169               3286.8   -0.375849877568025
       170               3286.9   -0.376007956936995
       171                 3287   -0.376032806489894
       172               3287.1   -0.375981781149616
