     index            Field [G]         Intensity []

         1                 3270   -0.369324149565271
         2               3270.1   -0.368344098790358
         3               3270.2   -0.367151517232394
         4               3270.3   -0.365717779365716
         5               3270.4   -0.364020044734087
         6               3270.5   -0.362075919195184
         7               3270.6   -0.360009360202021
         8               3270.7   -0.358105393843662
         9               3270.8   -0.356782192476998
        10               3270.9   -0.356441730040235
        11                 3271   -0.357245212294236
        12               3271.1   -0.358952764717765
        13               3271.2   -0.360981240132126
        14               3271.3   -0.362695332596051
        15               3271.4   -0.363741884241643
        16               3271.5   -0.364180109387101
        17               3271.6   -0.364332580169074
        18               3271.7   -0.364509974344167
        19               3271.8   -0.364827088542055
        20               3271.9     -0.3652035134799
        21                 3272   -0.365486646417886
        22               3272.1   -0.365587589655584
        23               3272.2    -0.36556310552647
        24               3272.3   -0.365607060329445
        25               3272.4   -0.365929883270509
        26               3272.5   -0.366583892521573
        27               3272.6   -0.367387828320693
        28               3272.7   -0.368048827274984
        29               3272.8   -0.368380741297861
        30               3272.9    -0.36841471950668
        31                 3273    -0.36832314825709
        32               3273.1   -0.368260754903441
        33               3273.2   -0.368262087157532
        34               3273.3   -0.368246509464071
        35               3273.4   -0.368100518130946
        36               3273.5   -0.367772261672779
        37               3273.6   -0.367313625769911
        38               3273.7   -0.366850186008107
        39               3273.8   -0.366516305695224
        40               3273.9   -0.366397796302357
        41                 3274    -0.36649679732345
        42               3274.1   -0.366735389481142
        43               3274.2   -0.367012936840892
        44               3274.3   -0.367271530445084
        45               3274.4    -0.36748860359381
        46               3274.5   -0.367608141856145
        47               3274.6   -0.367529788089879
        48               3274.7   -0.367207802050438
        49               3274.8   -0.366737570430898
        50               3274.9   -0.366290123755142
        51                 3275   -0.365943189694789
        52               3275.1   -0.365595067732527
        53               3275.2   -0.365053889534595
        54               3275.3   -0.364205932486107
        55               3275.4   -0.363112428243405
        56               3275.5    -0.36198561483123
        57               3275.6   -0.361094158445907
        58               3275.7   -0.360653903269802
        59               3275.8   -0.360735784613336
        60               3275.9   -0.361233841215373
        61                 3276   -0.361931608448725
        62               3276.1   -0.362632288935142
        63               3276.2   -0.363251902320649
        64               3276.3   -0.363813683632779
        65               3276.4   -0.364385677802599
        66               3276.5    -0.36504119616426
        67               3276.6   -0.365850898709163
        68               3276.7   -0.366841240484863
        69               3276.8   -0.367901958950605
        70               3276.9   -0.368755551439867
        71                 3277   -0.369114458946598
        72               3277.1   -0.368957198462107
        73               3277.2   -0.368661608084466
        74               3277.3   -0.368811116759789
        75               3277.4   -0.369793104450041
        76               3277.5   -0.371513221070344
        77               3277.6    -0.37344883657972
        78               3277.7   -0.374978895889898
        79               3277.8   -0.375727721160361
        80               3277.9   -0.375696239571588
        81                 3278   -0.375153678878764
        82               3278.1   -0.374430227583908
        83               3278.2   -0.373760006581417
        84               3278.3   -0.373226538010746
        85               3278.4   -0.372791035814421
        86               3278.5    -0.37237281704979
        87               3278.6   -0.371940115410556
        88               3278.7   -0.371546433224808
        89               3278.8   -0.371278136933228
        90               3278.9   -0.371167889063817
        91                 3279   -0.371167193750143
        92               3279.1   -0.371197765701295
        93               3279.2   -0.371212795095618
        94               3279.3    -0.37120782305148
        95               3279.4   -0.371189700668569
        96               3279.5   -0.371141416917187
        97               3279.6   -0.371005405744023
        98               3279.7   -0.370698399810379
        99               3279.8   -0.370165983689571
       100               3279.9   -0.369459456043747
       101                 3280   -0.368784192187883
       102               3280.1   -0.368460160303825
       103               3280.2   -0.368775431941023
       104               3280.3   -0.369801595336194
       105               3280.4   -0.371309969443351
       106               3280.5   -0.372878180241683
       107               3280.6   -0.374119495553638
       108               3280.7   -0.374866338147022
       109               3280.8   -0.375201680136138
       110               3280.9   -0.375356113697406
       111                 3281   -0.375542312703225
       112               3281.1   -0.375812101141798
       113               3281.2   -0.376041907286747
       114               3281.3   -0.376088063976023
       115               3281.4   -0.375977020729513
       116               3281.5    -0.37591844425173
       117               3281.6    -0.37610974986908
       118               3281.7   -0.376540435601738
       119               3281.8    -0.37700044961066
       120               3281.9   -0.377268129023635
       121                 3282   -0.377282622972732
       122               3282.1   -0.377152998017736
       123               3282.2   -0.377025660487345
       124               3282.3   -0.376948858840259
       125               3282.4   -0.376850768610108
       126               3282.5   -0.376627490698693
       127               3282.6   -0.376243307145312
       128               3282.7   -0.375759363350707
       129               3282.8   -0.375284644798338
       130               3282.9   -0.374899072517082
       131                 3283   -0.374609859277249
       132               3283.1   -0.374375879695249
       133               3283.2   -0.374174476970765
       134               3283.3   -0.374041847418151
       135               3283.4   -0.374052167910791
       136               3283.5   -0.374270848680984
       137               3283.6   -0.374731259929233
       138               3283.7   -0.375438641419029
       139               3283.8   -0.376366866085848
       140               3283.9   -0.377421275511215
       141                 3284   -0.378392106524966
       142               3284.1   -0.378975025961815
       143               3284.2   -0.378903219000995
       144               3284.3   -0.378114054050947
       145               3284.4   -0.376807409163121
       146               3284.5   -0.375345051093675
       147               3284.6    -0.37408008087777
       148               3284.7    -0.37323079413934
       149               3284.8   -0.372837349336598
       150               3284.9   -0.372784351764117
       151                 3285   -0.372877665264063
       152               3285.1   -0.372966378121133
       153               3285.2   -0.373054325014106
       154               3285.3    -0.37330323260441
       155               3285.4   -0.373889464715764
       156               3285.5   -0.374820770789205
       157               3285.6   -0.375879105327071
       158               3285.7   -0.376734032468337
       159               3285.8   -0.377113848366832
       160               3285.9   -0.376913274343798
       161                 3286   -0.376215477338526
       162               3286.1    -0.37525314399815
       163               3286.2   -0.374316256889847
       164               3286.3   -0.373628847100149
       165               3286.4   -0.373257294019113
       166               3286.5   -0.373094380939377
       167               3286.6   -0.372900658376241
       168               3286.7   -0.372374081385394
       169               3286.8   -0.371263140115291
       170               3286.9   -0.369529710000761
       171                 3287   -0.367470329802092
       172               3287.1   -0.365649174217348
       173               3287.2   -0.364613438993381
       174               3287.3   -0.364573009265157
       175               3287.4   -0.365296286211592
       176               3287.5   -0.366298349896909
       177               3287.6   -0.367152065321129
       178               3287.7    -0.36768948318862
       179               3287.8   -0.368005885572783
       180               3287.9   -0.368333764814885
       181                 3288   -0.368883317756692
       182               3288.1   -0.369719679369308
       183               3288.2   -0.370746427374187
       184               3288.3   -0.371817929073548
       185               3288.4   -0.372867571005013
       186               3288.5   -0.373888144438649
       187               3288.6   -0.374777240955367
       188               3288.7   -0.375263253388077
       189               3288.8   -0.375054489827927
       190               3288.9    -0.37408362458047
       191                 3289   -0.372612813195922
       192               3289.1   -0.371123099270571
       193               3289.2   -0.370084668197912
       194               3289.3   -0.369729319497121
       195               3289.4    -0.36992586185305
       196               3289.5   -0.370255400821273
       197               3289.6   -0.370285564417881
