     index            Field [G]         Intensity []

         1                 3270   -0.383107999963014
         2               3270.1   -0.383173713719314
         3               3270.2    -0.38319148052398
         4               3270.3   -0.383043869564901
         5               3270.4   -0.382650086979638
         6               3270.5   -0.382039580416778
         7               3270.6   -0.381353206382192
         8               3270.7   -0.380739129087329
         9               3270.8   -0.380230498891185
        10               3270.9   -0.379718396821091
        11                 3271   -0.379040652089208
        12               3271.1   -0.378115168007562
        13               3271.2   -0.377025293861857
        14               3271.3   -0.376006367484906
        15               3271.4   -0.375348230963193
        16               3271.5   -0.375268665875227
        17               3271.6    -0.37580641966404
        18               3271.7   -0.376767089241631
        19               3271.8   -0.377763833722372
        20               3271.9   -0.378379851516399
        21                 3272   -0.378386550604766
        22               3272.1   -0.377859906248689
        23               3272.2   -0.377092705316542
        24               3272.3   -0.376384331789391
        25               3272.4   -0.375900145002987
        26               3272.5   -0.375697510757526
        27               3272.6   -0.375826421214783
        28               3272.7   -0.376348959073024
        29               3272.8    -0.37725176447009
        30               3272.9   -0.378382805693647
        31                 3273   -0.379526852883453
        32               3273.1    -0.38056675337749
        33               3273.2   -0.381572994409964
        34               3273.3   -0.382732542550316
        35               3273.4   -0.384170788102672
        36               3273.5   -0.385809313708114
        37               3273.6    -0.38738474520175
        38               3273.7   -0.388620488540928
        39               3273.8   -0.389386475355968
        40               3273.9   -0.389694485352367
        41                 3274   -0.389580158954948
        42               3274.1   -0.389052550673611
        43               3274.2   -0.388165523795296
        44               3274.3   -0.387078503143885
        45               3274.4    -0.38599740234549
        46               3274.5   -0.385057645978224
        47               3274.6   -0.384276429935075
        48               3274.7    -0.38360455252738
        49               3274.8   -0.383004744813186
        50               3274.9   -0.382476945262816
        51                 3275   -0.382012818475959
        52               3275.1   -0.381535248207175
        53               3275.2   -0.380909987601066
        54               3275.3   -0.380054722282502
        55               3275.4   -0.379052756743487
        56               3275.5   -0.378143099850961
        57               3275.6   -0.377570442383316
        58               3275.7   -0.377414474627529
        59               3275.8   -0.377527182691664
        60               3275.9   -0.377608708830016
        61                 3276   -0.377369751868488
        62               3276.1   -0.376697657828736
        63               3276.2   -0.375730761722047
        64               3276.3   -0.374780550798489
        65               3276.4   -0.374154171982705
        66               3276.5   -0.374016755143826
        67               3276.6   -0.374376317373981
        68               3276.7   -0.375144859628728
        69               3276.8   -0.376189868373628
        70               3276.9   -0.377355815858582
        71                 3277   -0.378486720675726
        72               3277.1    -0.37945776874025
        73               3277.2   -0.380186349593259
        74               3277.3   -0.380614989922866
        75               3277.4   -0.380712156946688
        76               3277.5   -0.380517368225418
        77               3277.6   -0.380163732382601
        78               3277.7   -0.379800039559275
        79               3277.8   -0.379469571898301
        80               3277.9   -0.379096682732199
        81                 3278   -0.378620466252477
        82               3278.1   -0.378130223697459
        83               3278.2   -0.377837564817279
        84               3278.3   -0.377887378568342
        85               3278.4   -0.378185936997685
        86               3278.5     -0.3784336865927
        87               3278.6   -0.378360663659082
        88               3278.7   -0.377944893082306
        89               3278.8   -0.377399935915568
        90               3278.9   -0.376966706906736
        91                 3279   -0.376745084673542
        92               3279.1   -0.376717688273374
        93               3279.2   -0.376881010817239
        94               3279.3   -0.377300346811617
        95               3279.4   -0.378024129220634
        96               3279.5   -0.378960263543212
        97               3279.6   -0.379855789811968
        98               3279.7   -0.380417173506205
        99               3279.8    -0.38047924968609
       100               3279.9   -0.380095009713234
       101                 3280   -0.379487058181493
       102               3280.1      -0.378896064707
       103               3280.2   -0.378423293007693
       104               3280.3   -0.377979763646818
       105               3280.4   -0.377392468623494
       106               3280.5   -0.376577434643925
       107               3280.6   -0.375605401133304
       108               3280.7   -0.374599297222244
       109               3280.8   -0.373605159313221
       110               3280.9   -0.372601851559516
       111                 3281   -0.371621305115629
       112               3281.1   -0.370806317442008
       113               3281.2   -0.370324999311549
       114               3281.3   -0.370246418437475
       115               3281.4   -0.370517484500797
       116               3281.5   -0.371046730994631
       117               3281.6   -0.371779488759304
       118               3281.7   -0.372675748764235
       119               3281.8   -0.373627557892479
       120               3281.9   -0.374428169228898
       121                 3282   -0.374849058639867
       122               3282.1   -0.374761855030555
       123               3282.2    -0.37419817953828
       124               3282.3   -0.373316026886647
       125               3282.4   -0.372335291666312
       126               3282.5   -0.371503873856342
       127               3282.6   -0.371079809168745
       128               3282.7   -0.371276404151945
       129               3282.8   -0.372163877203802
       130               3282.9   -0.373590123686933
       131                 3283   -0.375198605061987
       132               3283.1   -0.376566304143499
       133               3283.2   -0.377395609984271
       134               3283.3   -0.377639552345338
       135               3283.4   -0.377479174783406
       136               3283.5   -0.377181303303453
       137               3283.6    -0.37694360205456
       138               3283.7   -0.376820168108519
       139               3283.8    -0.37675322690154
       140               3283.9   -0.376675393548768
       141                 3284   -0.376608989137804
       142               3284.1   -0.376682003795492
       143               3284.2   -0.377030910647195
       144               3284.3   -0.377657366024384
       145               3284.4   -0.378364941059049
       146               3284.5   -0.378848957537035
       147               3284.6   -0.378886212475835
       148               3284.7   -0.378491304199265
       149               3284.8    -0.37793503091224
       150               3284.9   -0.377611204295919
       151                 3285   -0.377819509105998
       152               3285.1   -0.378578929608297
       153               3285.2    -0.37959043496001
       154               3285.3   -0.380401350820413
       155               3285.4   -0.380689520828603
       156               3285.5   -0.380472622976457
       157               3285.6     -0.3800755295834
       158               3285.7   -0.379868792276058
       159               3285.8   -0.379983944616873
       160               3285.9   -0.380238049395618
       161                 3286   -0.380317955205005
       162               3286.1   -0.380044510312788
       163               3286.2   -0.379484936624618
       164               3286.3   -0.378853663909655
       165               3286.4   -0.378338002968498
       166               3286.5   -0.378001203430944
       167               3286.6   -0.377787755438283
       168               3286.7   -0.377569537022939
       169               3286.8   -0.377195742948057
       170               3286.9   -0.376551235491843
       171                 3287    -0.37561538995932
       172               3287.1   -0.374488694100117
       173               3287.2   -0.373367603325499
       174               3287.3    -0.37247640793919
       175               3287.4   -0.371978338808041
       176               3287.5   -0.371905406817966
       177               3287.6   -0.372165186530197
       178               3287.7    -0.37264283882257
       179               3287.8   -0.373314902719556
       180               3287.9   -0.374249779038395
       181                 3288   -0.375477211226668
       182               3288.1   -0.376857688243135
       183               3288.2   -0.378089455805486
       184               3288.3   -0.378847091285972
       185               3288.4   -0.378926035547578
       186               3288.5   -0.378294539459534
       187               3288.6   -0.377060172027584
       188               3288.7   -0.375409928345916
       189               3288.8   -0.373558459411539
       190               3288.9   -0.371708481828252
       191                 3289   -0.370027857902295
       192               3289.1   -0.368652848569618
       193               3289.2   -0.367710674457171
       194               3289.3   -0.367326375983322
       195               3289.4   -0.367575443266814
       196               3289.5    -0.36839576564309
       197               3289.6   -0.369547349335526
       198               3289.7   -0.370706930202624
       199               3289.8   -0.371664051549842
       200               3289.9    -0.37245801255207
       201                 3290   -0.373321014204141
       202               3290.1    -0.37446980201508
       203               3290.2   -0.375929247958328
       204               3290.3   -0.377521863003966
       205               3290.4   -0.378984753880101
       206               3290.5   -0.380084945233036
       207               3290.6   -0.380676094308275
       208               3290.7   -0.380736837629504
       209               3290.8   -0.380406168416564
       210               3290.9   -0.379948657795448
       211                 3291   -0.379615098834214
       212               3291.1   -0.379503461167399
       213               3291.2   -0.379562935852393
       214               3291.3   -0.379733023725443
       215               3291.4   -0.380057622429733
       216               3291.5   -0.380652137505024
       217               3291.6   -0.381564833934732
       218               3291.7   -0.382670736483294
       219               3291.8   -0.383695217600676
       220               3291.9   -0.384349725096952
       221                 3292   -0.384472109364875
       222               3292.1   -0.384069507595858
       223               3292.2   -0.383254079717346
       224               3292.3   -0.382149005189567
       225               3292.4   -0.380850596933463
       226               3292.5   -0.379470981115161
       227               3292.6    -0.37819958108279
       228               3292.7   -0.377278314514103
       229               3292.8   -0.376864567626293
       230               3292.9   -0.376910410798229
       231                 3293   -0.377210508248662
       232               3293.1   -0.377586551955677
       233               3293.2   -0.378010525617672
       234               3293.3    -0.37854733536374
       235               3293.4   -0.379208880106966
       236               3293.5   -0.379887958797625
       237               3293.6   -0.380423247515191
       238               3293.7   -0.380706961480539
       239               3293.8   -0.380733557965182
       240               3293.9   -0.380577445331053
       241                 3294   -0.380350986500517
       242               3294.1   -0.380166358970168
       243               3294.2   -0.380083394401529
       244               3294.3   -0.380058099411409
       245               3294.4   -0.379957913022038
       246               3294.5   -0.379669040653354
       247               3294.6   -0.379215102887951
       248               3294.7   -0.378773156948232
       249               3294.8   -0.378565376906679
       250               3294.9   -0.378722557130552
       251                 3295   -0.379233881581402
       252               3295.1   -0.380001382354585
       253               3295.2   -0.380912928632746
       254               3295.3   -0.381848455204818
       255               3295.4   -0.382636892563299
       256               3295.5   -0.383064043031258
       257               3295.6   -0.382990414982511
       258               3295.7   -0.382505542993296
       259               3295.8   -0.381961508299137
       260               3295.9   -0.381799246817411
       261                 3296   -0.382264893213589
       262               3296.1   -0.383239614065793
       263               3296.2     -0.3843318325151
       264               3296.3   -0.385152211639551
       265               3296.4   -0.385531426083177
       266               3296.5   -0.385519305771138
       267               3296.6   -0.385234652309501
       268               3296.7   -0.384758652156583
       269               3296.8   -0.384158928812594
       270               3296.9   -0.383555146496095
       271                 3297   -0.383109367624537
       272               3297.1   -0.382944366197425
       273               3297.2    -0.38308516577807
       274               3297.3   -0.383480292879658
       275               3297.4   -0.384053314156692
       276               3297.5   -0.384694353916044
       277               3297.6   -0.385191911679856
       278               3297.7   -0.385230958228042
       279               3297.8   -0.384554601168718
       280               3297.9   -0.383189894490221
       281                 3298   -0.381518920501147
       282               3298.1   -0.380105112426312
       283               3298.2   -0.379404498051153
       284               3298.3   -0.379559740593917
       285               3298.4   -0.380378545020774
       286               3298.5   -0.381472650109859
       287               3298.6   -0.382453783447568
       288               3298.7   -0.383066830191446
       289               3298.8   -0.383203673498141
       290               3298.9   -0.382840648396436
       291                 3299   -0.381984547174632
       292               3299.1   -0.380673750474663
       293               3299.2   -0.379025588513963
       294               3299.3   -0.377283727169224
       295               3299.4   -0.375795944927079
       296               3299.5   -0.374882638448738
       297               3299.6   -0.374664603404249
       298               3299.7   -0.374994976502694
       299               3299.8   -0.375556871875752
       300               3299.9   -0.376025917588481
       301                 3300   -0.376165594237476
       302               3300.1   -0.375849633982957
       303               3300.2   -0.375088769437674
       304               3300.3   -0.374062414393459
       305               3300.4   -0.373065714173194
       306               3300.5   -0.372351090155077
       307               3300.6   -0.371991013697462
       308               3300.7   -0.371897088620953
       309               3300.8   -0.371968069463981
       310               3300.9   -0.372205118228093
       311                 3301   -0.372679931787367
       312               3301.1      -0.373400473326
       313               3301.2    -0.37421709409043
       314               3301.3    -0.37486688863571
       315               3301.4   -0.375124508648146
       316               3301.5   -0.374936070780435
       317               3301.6   -0.374435572571652
       318               3301.7   -0.373844963612688
       319               3301.8    -0.37333996695878
       320               3301.9   -0.372967790929011
       321                 3302   -0.372652145686469
       322               3302.1   -0.372264459417086
       323               3302.2   -0.371710773688824
       324               3302.3   -0.370990136624916
       325               3302.4   -0.370205535386433
       326               3302.5   -0.369527229456137
       327               3302.6   -0.369118448235178
       328               3302.7   -0.369050481231226
       329               3302.8   -0.369253999266958
       330               3302.9   -0.369547864967276
       331                 3303   -0.369742729537662
       332               3303.1   -0.369759470825199
       333               3303.2   -0.369678674269275
       334               3303.3   -0.369678556391384
       335               3303.4   -0.369902293816854
       336               3303.5    -0.37034915079202
       337               3303.6   -0.370861462954813
       338               3303.7   -0.371213144223838
       339               3303.8   -0.371246473716769
       340               3303.9   -0.370971079843511
       341                 3304   -0.370553592135747
       342               3304.1   -0.370208051166491
       343               3304.2    -0.37008521227554
       344               3304.3   -0.370248238456253
       345               3304.4   -0.370719353398834
       346               3304.5   -0.371516273071699
       347               3304.6   -0.372639721570327
       348               3304.7   -0.374046309253078
